id,postid,votetypeid,creationdate,userid,bountyamount
260336,56076,2,1380038400,-2,-1
352791,94539,5,1402416000,253,-1
237928,46533,2,1373817600,-2,-1
77149,5531,2,1321372800,-2,-1
346275,92213,5,1401292800,-2,-1
298696,70208,2,1390838400,-2,-1
214713,37594,2,1367337600,-2,-1
386015,115178,16,1410451200,53270,100
58979,3816,2,1312300800,-2,-1
306182,72749,2,1392048000,-2,-1
352441,94335,5,1402329600,221,-1
18842,730,1,1289318400,-2,-1
227969,43339,2,1371139200,-2,-1
94411,7469,2,1329235200,-2,-1
282394,63720,2,1386259200,-2,-1
314580,77925,2,1393862400,-2,-1
187704,30788,2,1358956800,-2,-1
383379,113680,16,1409846400,38086,-1
227464,43169,2,1371052800,-2,-1
336565,87956,3,1399305600,-2,-1
107614,9140,2,1334160000,-2,-1
371740,105806,5,1406822400,14535,-1
206356,34643,2,1364918400,-2,-1
105452,8817,2,1333382400,-2,-1
178049,29115,2,1355932800,-2,-1
238425,46710,2,1373904000,-2,-1
196904,32741,2,1361980800,-2,-1
373967,107985,6,1407427200,17273,-1
369201,104505,5,1406217600,11748,-1
142386,18985,2,1345564800,-2,-1
312911,77044,2,1393516800,-2,-1
192932,31850,2,1360771200,-2,-1
285255,64790,2,1387036800,-2,-1
269492,59501,2,1382457600,-2,-1
192074,31667,2,1360512000,-2,-1
170509,27293,2,1353600000,-2,-1
252936,52011,2,1377792000,-2,-1
56557,3578,2,1311004800,-2,-1
118646,11687,2,1338220800,-2,-1
377376,110003,15,1408377600,24617,-1
239744,47168,2,1374249600,-2,-1
66458,4551,2,1316448000,-2,-1
155115,22911,2,1349193600,-2,-1
207884,35018,2,1365436800,-2,-1
226183,41784,2,1370707200,-2,-1
152376,22001,2,1348502400,-2,-1
99912,8090,2,1331222400,-2,-1
361077,99923,5,1404403200,5731,-1
282994,63978,2,1386432000,-2,-1
310247,74656,2,1392912000,-2,-1
315470,78350,2,1394035200,-2,-1
24970,1173,1,1293724800,-2,-1
25015,1174,1,1293724800,-2,-1
12864,436,1,1286467200,-2,-1
70246,4989,2,1318348800,-2,-1
292926,67646,2,1389542400,-2,-1
73224,5183,2,1319472000,-2,-1
192243,31697,2,1360512000,-2,-1
379588,111385,16,1408896000,28218,-1
304843,72190,2,1391875200,-2,-1
270881,60018,2,1383062400,-2,-1
167686,26346,2,1352649600,-2,-1
6440,170,1,1282492800,-2,-1
364309,101020,5,1404921600,7486,-1
225683,41664,2,1370534400,-2,-1
248103,50152,2,1376409600,-2,-1
72079,5124,2,1318953600,-2,-1
277477,61989,2,1384876800,-2,-1
372736,106371,5,1407081600,15920,-1
22998,1012,1,1291996800,-2,-1
252988,52034,2,1377792000,-2,-1
250868,51248,2,1377187200,-2,-1
270521,59861,2,1382889600,-2,-1
300159,70754,2,1391097600,-2,-1
152852,22211,2,1348675200,-2,-1
117796,11482,2,1337788800,-2,-1
61672,4064,2,1313596800,-2,-1
365458,102619,5,1405267200,8297,-1
170327,27246,2,1353513600,-2,-1
311282,76164,2,1393171200,-2,-1
239494,47051,2,1374163200,-2,-1
308282,73747,2,1392566400,-2,-1
278693,62442,2,1385222400,-2,-1
78580,5716,2,1321977600,-2,-1
354451,95410,5,1402848000,805,-1
380027,111662,16,1408982400,28815,-1
134725,16815,2,1343318400,-2,-1
17764,694,1,1288800000,-2,-1
368823,104371,5,1406131200,11397,-1
308986,74089,2,1392652800,-2,-1
174340,28117,2,1354809600,-2,-1
316624,78871,2,1394294400,-2,-1
189585,31088,2,1359648000,-2,-1
36346,1997,2,1300204800,-2,-1
11626,423,1,1285689600,-2,-1
282814,63912,2,1386345600,-2,-1
50710,3116,2,1307635200,-2,-1
228466,43471,2,1371225600,-2,-1
168526,26560,2,1352908800,-2,-1
112278,9957,2,1335974400,-2,-1
290548,66768,2,1388937600,-2,-1
284880,64656,2,1386864000,-2,-1
144094,19647,2,1346169600,-2,-1
137919,17643,2,1344355200,-2,-1
197944,32960,2,1362412800,-2,-1
328950,83970,2,1397404800,-2,-1
114896,10689,2,1336752000,-2,-1
147561,20741,2,1347206400,-2,-1
312323,76703,2,1393344000,-2,-1
171313,27479,2,1353945600,-2,-1
40653,2306,2,1302451200,-2,-1
380971,112191,16,1409155200,31052,-1
361895,100206,5,1404662400,6644,-1
142359,18976,2,1345564800,-2,-1
193382,31967,2,1360857600,-2,-1
125437,13725,2,1340294400,-2,-1
64855,4369,2,1315411200,-2,-1
320140,80582,2,1395072000,-2,-1
170182,27213,2,1353513600,-2,-1
81948,6075,2,1323619200,-2,-1
352913,94620,5,1402416000,264,-1
366845,103370,5,1405612800,9219,-1
307287,73242,2,1392307200,-2,-1
239964,47233,2,1374249600,-2,-1
283104,64020,2,1386432000,-2,-1
382651,113236,16,1409673600,36515,-1
108216,9225,2,1334419200,-2,-1
349831,93598,5,1401897600,-2,-1
88346,6856,2,1326988800,-2,-1
147161,20583,2,1347120000,-2,-1
15053,557,1,1287504000,-2,-1
218288,38485,2,1368460800,-2,-1
70664,5020,2,1318521600,-2,-1
373324,107664,5,1407254400,16811,-1
169628,27002,2,1353340800,-2,-1
252632,51886,2,1377705600,-2,-1
133596,16394,2,1343059200,-2,-1
160788,24401,2,1350576000,-2,-1
139375,18089,2,1344873600,-2,-1
173674,27951,2,1354636800,-2,-1
260076,55983,2,1379952000,-2,-1
384861,114544,16,1410192000,44703,50
225903,41725,2,1370534400,-2,-1
201191,33693,2,1363449600,-2,-1
326201,83108,2,1396627200,-2,-1
107110,9062,2,1333987200,-2,-1
193882,32061,2,1361030400,-2,-1
239354,46991,2,1374163200,-2,-1
299973,70687,2,1391097600,-2,-1
206950,34778,2,1365091200,-2,-1
122844,12991,2,1339516800,-2,-1
244805,48925,2,1375545600,-2,-1
238352,46685,2,1373904000,-2,-1
113183,10228,2,1336147200,-2,-1
94283,7455,2,1329235200,-2,-1
208923,35236,2,1365609600,-2,-1
215346,37776,2,1367510400,-2,-1
283410,64116,2,1386518400,-2,-1
151875,21813,2,1348329600,-2,-1
251861,51644,2,1377532800,-2,-1
365018,101387,5,1405180800,8099,-1
359649,99174,5,1404057600,4751,-1
20772,794,1,1290528000,-2,-1
46762,2700,2,1305561600,-2,-1
81704,6047,2,1323446400,-2,-1
352641,94463,5,1402329600,253,-1
141312,18638,2,1345305600,-2,-1
272411,60616,2,1383580800,-2,-1
265736,58438,2,1381593600,-2,-1
61965,4089,2,1313683200,-2,-1
341436,89775,5,1400169600,-2,-1
315002,78139,2,1393948800,-2,-1
327172,83279,2,1396886400,-2,-1
135646,17104,2,1343664000,-2,-1
323404,81929,2,1395849600,-2,-1
310858,74965,2,1393084800,-2,-1
195888,32490,2,1361635200,-2,-1
374872,108509,8,1407686400,19789,-1
110693,9542,2,1335369600,-2,-1
251670,51557,2,1377446400,-2,-1
324886,82579,2,1396281600,-2,-1
124563,13429,2,1340035200,-2,-1
260233,56041,2,1380038400,-2,-1
111167,9664,2,1335628800,-2,-1
80349,5912,2,1322755200,-2,-1
225960,41729,2,1370620800,-2,-1
307792,73498,2,1392393600,-2,-1
257982,55150,2,1379433600,-2,-1
330649,85613,2,1397750400,-2,-1
345635,91883,5,1401206400,-2,-1
134629,16774,2,1343318400,-2,-1
62427,4146,2,1313942400,-2,-1
178978,29337,2,1356364800,-2,-1
267900,58936,2,1381939200,-2,-1
359427,99125,5,1403971200,4523,-1
22538,956,1,1291737600,-2,-1
260045,55970,2,1379952000,-2,-1
186940,30659,2,1358611200,-2,-1
330530,85590,2,1397750400,-2,-1
305805,72586,2,1392048000,-2,-1
157844,23640,2,1349884800,-2,-1
272083,60476,2,1383408000,-2,-1
358688,97747,5,1403798400,3903,-1
202231,33867,2,1363795200,-2,-1
213154,36201,2,1366819200,-2,-1
116397,11109,2,1337270400,-2,-1
68525,4775,2,1317571200,-2,-1
177631,29006,2,1355846400,-2,-1
161329,24581,2,1350748800,-2,-1
312287,76686,2,1393344000,-2,-1
121036,12425,2,1338912000,-2,-1
287861,65780,2,1387900800,-2,-1
264429,57869,2,1381161600,-2,-1
327756,83551,2,1397059200,-2,-1
123722,13257,2,1339862400,-2,-1
273414,60994,2,1383840000,-2,-1
29628,1458,1,1296835200,-2,-1
263997,57632,2,1381075200,-2,-1
231904,44521,2,1372176000,-2,-1
144684,19891,2,1346342400,-2,-1
166465,26042,2,1352217600,-2,-1
236473,46176,2,1373385600,-2,-1
89689,6972,2,1327593600,-2,-1
89459,6954,2,1327507200,-2,-1
281953,63561,2,1386172800,-2,-1
277679,62058,2,1384876800,-2,-1
120738,12363,2,1338825600,-2,-1
57252,3685,2,1311264000,-2,-1
277546,62012,2,1384876800,-2,-1
352686,94479,5,1402329600,253,-1
356448,96548,5,1403366400,1977,-1
208495,35129,2,1365523200,-2,-1
27338,1346,1,1295366400,-2,-1
243908,48613,2,1375200000,-2,-1
258261,55277,2,1379520000,-2,-1
306343,72795,2,1392134400,-2,-1
42022,2409,2,1303228800,-2,-1
368128,104028,5,1405958400,10812,-1
142652,19053,2,1345651200,-2,-1
192660,31795,2,1360684800,-2,-1
180546,29697,2,1357228800,-2,-1
198682,33132,2,1362585600,-2,-1
205974,34545,2,1364832000,-2,-1
141097,18580,2,1345219200,-2,-1
286918,65422,2,1387468800,-2,-1
346594,92347,5,1401379200,-2,-1
371487,105674,5,1406822400,14156,-1
284170,64402,2,1386691200,-2,-1
314918,78083,2,1393948800,-2,-1
217604,38412,2,1368288000,-2,-1
270322,59792,2,1382803200,-2,-1
109460,9365,2,1334851200,-2,-1
71498,5075,2,1318867200,-2,-1
202132,33833,2,1363708800,-2,-1
263664,57467,2,1380902400,-2,-1
248455,50278,2,1376496000,-2,-1
218321,38490,2,1368460800,-2,-1
348372,92819,5,1401638400,-2,-1
286760,65376,2,1387468800,-2,-1
205399,34399,2,1364572800,-2,-1
374588,108364,8,1407600000,18250,-1
82879,6196,2,1323964800,-2,-1
318711,79938,2,1394726400,-2,-1
80048,5863,2,1322668800,-2,-1
218137,38465,2,1368374400,-2,-1
169880,27110,2,1353427200,-2,-1
297783,69790,2,1390665600,-2,-1
309501,74321,2,1392739200,-2,-1
24080,1114,1,1292601600,-2,-1
294914,68443,2,1389974400,-2,-1
70871,5026,2,1318608000,-2,-1
356267,96444,5,1403280000,1666,-1
227982,43339,2,1371139200,-2,-1
117198,11298,2,1337616000,-2,-1
129344,14941,2,1341676800,-2,-1
144835,19944,2,1346342400,-2,-1
197689,32902,2,1362326400,-2,-1
256813,54650,2,1379001600,-2,-1
221899,40602,2,1369497600,-2,-1
384391,114259,16,1410105600,42695,-1
374112,108082,6,1407427200,17463,-1
332419,86158,3,1398182400,-2,-1
99132,7996,2,1330963200,-2,-1
243131,48340,2,1375027200,-2,-1
246969,49729,2,1376150400,-2,-1
212663,36068,2,1366732800,-2,-1
220196,39043,2,1368979200,-2,-1
270655,59902,2,1382976000,-2,-1
188292,30894,2,1359129600,-2,-1
172403,27691,2,1354204800,-2,-1
172015,27623,2,1354118400,-2,-1
164976,25828,2,1352044800,-2,-1
171363,27494,2,1353945600,-2,-1
202030,33811,2,1363708800,-2,-1
188017,30842,2,1359043200,-2,-1
82357,6128,2,1323792000,-2,-1
76553,5457,2,1321027200,-2,-1
109554,9377,2,1334851200,-2,-1
354203,95258,5,1402761600,805,-1
248392,50259,2,1376496000,-2,-1
169920,27127,2,1353427200,-2,-1
337000,88170,3,1399392000,-2,-1
38552,2182,2,1301414400,-2,-1
366189,102986,5,1405440000,8694,-1
175951,28587,2,1355328000,-2,-1
234793,45563,2,1372953600,-2,-1
148581,21042,2,1347465600,-2,-1
135765,17117,2,1343750400,-2,-1
112103,9892,2,1335888000,-2,-1
257157,54796,2,1379260800,-2,-1
229993,43970,2,1371657600,-2,-1
345715,91930,5,1401206400,-2,-1
291951,67262,2,1389283200,-2,-1
284417,64497,2,1386777600,-2,-1
16295,608,1,1288022400,-2,-1
183444,30085,2,1357747200,-2,-1
303666,71684,2,1391616000,-2,-1
338391,88835,5,1399737600,-2,-1
322642,81595,2,1395763200,-2,-1
153798,22508,2,1348934400,-2,-1
68820,4818,2,1317657600,-2,-1
186509,30571,2,1358438400,-2,-1
212666,36068,2,1366732800,-2,-1
314913,78083,2,1393948800,-2,-1
197771,32925,2,1362326400,-2,-1
331569,86015,2,1398009600,-2,-1
168282,26502,2,1352822400,-2,-1
183823,30159,2,1357920000,-2,-1
30460,1552,2,1297353600,-2,-1
49714,3027,2,1307116800,-2,-1
127509,14356,2,1340985600,-2,-1
175833,28554,2,1355241600,-2,-1
297534,69682,2,1390579200,-2,-1
187861,30807,2,1358956800,-2,-1
77634,5588,2,1321545600,-2,-1
207798,34998,2,1365350400,-2,-1
143789,19538,2,1346083200,-2,-1
124043,13314,2,1339948800,-2,-1
286237,65179,2,1387296000,-2,-1
278905,62512,2,1385308800,-2,-1
211690,35932,2,1366473600,-2,-1
304740,72127,2,1391875200,-2,-1
318938,80049,2,1394812800,-2,-1
62139,4103,2,1313856000,-2,-1
202173,33843,2,1363708800,-2,-1
3332,77,1,1280419200,-2,-1
250772,51200,2,1377187200,-2,-1
304372,71962,2,1391788800,-2,-1
249919,50813,2,1377014400,-2,-1
122181,12774,2,1339344000,-2,-1
48963,2918,2,1306771200,-2,-1
211481,35883,2,1366387200,-2,-1
305667,72515,2,1392048000,-2,-1
240125,47296,2,1374336000,-2,-1
168877,26696,2,1352995200,-2,-1
88406,6862,2,1327075200,-2,-1
305606,72486,2,1392048000,-2,-1
251411,51461,2,1377360000,-2,-1
359132,98971,5,1403884800,4319,-1
118001,11560,2,1337875200,-2,-1
113628,10363,2,1336320000,-2,-1
287222,65537,2,1387641600,-2,-1
311800,76446,2,1393257600,-2,-1
300773,70952,2,1391270400,-2,-1
173587,27931,2,1354550400,-2,-1
171636,27514,2,1354032000,-2,-1
385504,114785,16,1410364800,48366,50
223970,41215,2,1370102400,-2,-1
120107,12188,2,1338566400,-2,-1
57810,3730,2,1311609600,-2,-1
164509,25731,2,1351872000,-2,-1
155239,22968,2,1349280000,-2,-1
326176,83099,2,1396627200,-2,-1
204659,34195,2,1364313600,-2,-1
352204,94220,5,1402243200,101,-1
112779,10104,2,1336060800,-2,-1
216400,38040,2,1367856000,-2,-1
47358,2730,2,1305820800,-2,-1
16478,617,1,1288108800,-2,-1
235770,45876,2,1373212800,-2,-1
348517,92881,5,1401638400,-2,-1
181969,29992,2,1357660800,-2,-1
316688,78911,2,1394294400,-2,-1
263153,57262,2,1380816000,-2,-1
354881,95658,5,1402934400,930,-1
181191,29787,2,1357401600,-2,-1
331006,85765,2,1397836800,-2,-1
257591,54990,2,1379347200,-2,-1
253052,52067,2,1377792000,-2,-1
176309,28676,2,1355414400,-2,-1
127009,14218,2,1340812800,-2,-1
284057,64348,2,1386691200,-2,-1
165096,25894,2,1352044800,-2,-1
253762,52325,2,1378051200,-2,-1
372939,107479,5,1407168000,16111,-1
144203,19691,2,1346169600,-2,-1
202867,34009,2,1364054400,-2,-1
17245,665,1,1288627200,-2,-1
281214,63301,2,1386000000,-2,-1
25255,1194,1,1293984000,-2,-1
315609,78415,2,1394035200,-2,-1
216055,37970,2,1367769600,-2,-1
190785,31384,2,1359993600,-2,-1
272357,60583,2,1383494400,-2,-1
80994,5960,2,1323100800,-2,-1
147169,20584,2,1347120000,-2,-1
159701,23962,2,1350230400,-2,-1
260346,56083,2,1380038400,-2,-1
311648,76372,2,1393257600,-2,-1
28248,1388,1,1296057600,-2,-1
132951,16199,2,1342800000,-2,-1
376439,109398,9,1408032000,22311,-1
197736,32910,2,1362326400,-2,-1
293688,67959,2,1389715200,-2,-1
188556,30924,2,1359302400,-2,-1
24492,1149,1,1292947200,-2,-1
285651,64934,2,1387123200,-2,-1
181537,29880,2,1357488000,-2,-1
287146,65515,2,1387641600,-2,-1
373200,107597,5,1407254400,16709,-1
128019,14483,2,1341244800,-2,-1
248834,50428,2,1376582400,-2,-1
107444,9106,2,1334073600,-2,-1
34316,1805,2,1299340800,-2,-1
49109,2948,2,1306857600,-2,-1
214716,37595,2,1367337600,-2,-1
91566,7199,2,1328371200,-2,-1
280034,62911,2,1385654400,-2,-1
196594,32662,2,1361808000,-2,-1
39924,2272,2,1302105600,-2,-1
370284,104958,5,1406476800,12603,-1
302627,71277,2,1391443200,-2,-1
273313,60952,2,1383840000,-2,-1
287601,65692,2,1387814400,-2,-1
150423,21305,2,1347811200,-2,-1
254116,52479,2,1378137600,-2,-1
248982,50474,2,1376668800,-2,-1
177790,29044,2,1355846400,-2,-1
163587,25420,2,1351612800,-2,-1
207189,34845,2,1365177600,-2,-1
1248,9,1,1279641600,-2,-1
260181,56022,2,1379952000,-2,-1
313721,77531,2,1393689600,-2,-1
103418,8557,2,1332432000,-2,-1
278768,62471,2,1385308800,-2,-1
201747,33783,2,1363622400,-2,-1
240731,47527,2,1374508800,-2,-1
380238,111784,16,1409068800,29109,-1
376363,109368,9,1408032000,22311,-1
147387,20653,2,1347206400,-2,-1
303633,71670,2,1391616000,-2,-1
34032,1764,2,1299168000,-2,-1
142563,19047,2,1345651200,-2,-1
1310,12,1,1279641600,-2,-1
330331,85504,2,1397664000,-2,-1
163502,25395,2,1351526400,-2,-1
364063,100895,5,1404921600,7448,-1
251172,51371,2,1377273600,-2,-1
297026,69479,2,1390492800,-2,-1
255285,52919,2,1378569600,-2,-1
102853,8462,2,1332345600,-2,-1
61188,4010,2,1313424000,-2,-1
310684,74889,2,1392998400,-2,-1
361245,99988,5,1404403200,5836,-1
324966,82604,2,1396368000,-2,-1
230523,44124,2,1371830400,-2,-1
120446,12266,2,1338739200,-2,-1
228781,43565,2,1371398400,-2,-1
223292,41041,2,1369843200,-2,-1
369185,104503,5,1406131200,11748,-1
368656,104288,5,1406131200,11127,-1
261585,56597,2,1380384000,-2,-1
261018,56383,2,1380211200,-2,-1
83163,6229,2,1324224000,-2,-1
127982,14477,2,1341244800,-2,-1
255626,53097,2,1378656000,-2,-1
166821,26093,2,1352304000,-2,-1
225623,41655,2,1370448000,-2,-1
252315,51783,2,1377619200,-2,-1
298451,70123,2,1390838400,-2,-1
259980,55952,2,1379952000,-2,-1
239280,46966,2,1374076800,-2,-1
310248,74656,2,1392912000,-2,-1
140758,18466,2,1345132800,-2,-1
377904,110296,15,1408464000,25319,-1
360087,99328,5,1404144000,5003,-1
145753,20239,2,1346688000,-2,-1
124901,13558,2,1340121600,-2,-1
256372,54453,2,1378915200,-2,-1
180977,29781,2,1357315200,-2,-1
381791,112671,16,1409414400,34944,-1
128586,14645,2,1341417600,-2,-1
189001,30999,2,1359388800,-2,-1
258992,55571,2,1379606400,-2,-1
119076,11814,2,1338307200,-2,-1
372190,106050,5,1406995200,14730,-1
307885,73540,2,1392480000,-2,-1
254330,52545,2,1378224000,-2,-1
291555,67124,2,1389196800,-2,-1
361894,100206,5,1404662400,6644,-1
227671,43227,2,1371052800,-2,-1
335771,87609,3,1399046400,-2,-1
112402,9997,2,1335974400,-2,-1
365399,102603,5,1405267200,8267,-1
374305,108168,6,1407513600,17636,-1
365866,102806,5,1405353600,8489,-1
139976,18214,2,1344960000,-2,-1
219583,38867,2,1368806400,-2,-1
33466,1708,2,1298908800,-2,-1
200073,33461,2,1363017600,-2,-1
187170,30707,2,1358697600,-2,-1
269653,59553,2,1382544000,-2,-1
279462,62699,2,1385481600,-2,-1
112263,9949,2,1335974400,-2,-1
148433,20986,2,1347465600,-2,-1
299920,70670,2,1391097600,-2,-1
121375,12525,2,1338998400,-2,-1
161238,24562,2,1350748800,-2,-1
186068,30456,2,1358352000,-2,-1
305087,72271,2,1391961600,-2,-1
311711,76407,2,1393257600,-2,-1
326101,83066,2,1396627200,-2,-1
324967,82604,2,1396368000,-2,-1
332298,86107,3,1398182400,-2,-1
192392,31731,2,1360598400,-2,-1
339747,89484,5,1399996800,-2,-1
207420,34908,2,1365264000,-2,-1
290970,66890,2,1389024000,-2,-1
382750,113317,16,1409673600,36540,-1
217818,38423,2,1368374400,-2,-1
269857,59632,2,1382630400,-2,-1
126819,14185,2,1340726400,-2,-1
48463,2886,2,1306425600,-2,-1
272332,60569,2,1383494400,-2,-1
369896,104780,5,1406390400,12279,-1
243176,48364,2,1375027200,-2,-1
358696,97757,5,1403798400,3903,-1
163791,25506,2,1351612800,-2,-1
241056,47675,2,1374508800,-2,-1
303966,71810,2,1391702400,-2,-1
305150,72294,2,1391961600,-2,-1
278402,62305,2,1385136000,-2,-1
317840,79524,2,1394553600,-2,-1
273425,60994,2,1383840000,-2,-1
155592,23079,2,1349366400,-2,-1
312320,76702,2,1393344000,-2,-1
224317,41293,2,1370188800,-2,-1
234495,45439,2,1372867200,-2,-1
262979,57183,2,1380729600,-2,-1
112607,10061,2,1336060800,-2,-1
22731,969,1,1291824000,-2,-1
335932,87698,3,1399132800,-2,-1
270502,59854,2,1382889600,-2,-1
320628,80825,2,1395244800,-2,-1
178777,29294,2,1356192000,-2,-1
113426,10311,2,1336233600,-2,-1
371444,105656,5,1406736000,14144,-1
261933,56768,2,1380470400,-2,-1
206866,34772,2,1365091200,-2,-1
225244,41543,2,1370361600,-2,-1
160147,24131,2,1350316800,-2,-1
137424,17537,2,1344268800,-2,-1
177636,29007,2,1355846400,-2,-1
113374,10295,2,1336233600,-2,-1
337752,88509,5,1399564800,-2,-1
311467,76261,2,1393257600,-2,-1
357844,97325,5,1403625600,3162,-1
277368,61943,2,1384876800,-2,-1
94402,7467,2,1329235200,-2,-1
198038,32981,2,1362412800,-2,-1
25452,1207,1,1294070400,-2,-1
21025,813,1,1290700800,-2,-1
34988,1845,2,1299600000,-2,-1
213229,36218,2,1366819200,-2,-1
202025,33811,2,1363708800,-2,-1
323228,81850,2,1395849600,-2,-1
222299,40757,2,1369584000,-2,-1
52516,3285,2,1308672000,-2,-1
209014,35258,2,1365696000,-2,-1
293720,67971,2,1389715200,-2,-1
227149,43053,2,1370966400,-2,-1
194015,32087,2,1361116800,-2,-1
333789,86784,3,1398528000,-2,-1
243640,48506,2,1375113600,-2,-1
348261,92761,5,1401638400,-2,-1
232122,44599,2,1372262400,-2,-1
238147,46602,2,1373904000,-2,-1
230509,44117,2,1371830400,-2,-1
15486,577,1,1287590400,-2,-1
252948,52015,2,1377792000,-2,-1
312845,77019,2,1393430400,-2,-1
110568,9513,2,1335369600,-2,-1
259735,55854,2,1379952000,-2,-1
266951,58539,2,1381680000,-2,-1
253496,52246,2,1377964800,-2,-1
349929,93638,5,1401984000,-2,-1
339414,89329,5,1399996800,-2,-1
299185,70440,2,1390924800,-2,-1
283981,64320,2,1386691200,-2,-1
107459,9106,2,1334073600,-2,-1
179105,29361,2,1356451200,-2,-1
270386,59816,2,1382889600,-2,-1
198560,33094,2,1362585600,-2,-1
146246,20447,2,1346860800,-2,-1
355579,96015,5,1403107200,1349,-1
333986,86858,3,1398614400,-2,-1
311725,76417,2,1393257600,-2,-1
118043,11581,2,1337875200,-2,-1
366735,103328,5,1405612800,9162,-1
105291,8817,2,1333296000,-2,-1
372572,106275,5,1407081600,14730,-1
273180,60885,2,1383753600,-2,-1
259605,55798,2,1379865600,-2,-1
121127,12448,2,1338998400,-2,-1
379750,111487,16,1408982400,28546,-1
45491,2663,2,1305043200,-2,-1
317827,79508,2,1394553600,-2,-1
33099,1645,2,1298736000,-2,-1
147501,20715,2,1347206400,-2,-1
71832,5116,2,1318953600,-2,-1
122354,12842,2,1339344000,-2,-1
132402,16009,2,1342627200,-2,-1
300546,70861,2,1391184000,-2,-1
269836,59627,2,1382630400,-2,-1
304222,71918,2,1391702400,-2,-1
219921,38974,2,1368892800,-2,-1
109720,9402,2,1334937600,-2,-1
155080,22900,2,1349193600,-2,-1
200135,33475,2,1363104000,-2,-1
242163,47948,2,1374768000,-2,-1
340042,89639,5,1400083200,-2,-1
236831,46257,2,1373472000,-2,-1
142108,18896,2,1345564800,-2,-1
270299,59786,2,1382803200,-2,-1
283099,64014,2,1386432000,-2,-1
204773,34241,2,1364313600,-2,-1
60940,3965,2,1313251200,-2,-1
224759,41394,2,1370275200,-2,-1
370000,104838,5,1406476800,12318,-1
235697,45855,2,1373212800,-2,-1
102252,8356,2,1332172800,-2,-1
60537,3946,2,1313078400,-2,-1
151129,21515,2,1348070400,-2,-1
355157,95770,5,1403020800,1005,-1
150306,21261,2,1347811200,-2,-1
215528,37829,2,1367596800,-2,-1
158016,23713,2,1349884800,-2,-1
332913,86397,3,1398268800,-2,-1
353816,95042,5,1402675200,603,-1
196389,32607,2,1361808000,-2,-1
217237,38310,2,1368115200,-2,-1
215644,37869,2,1367683200,-2,-1
284295,64455,2,1386777600,-2,-1
142683,19060,2,1345651200,-2,-1
128678,14693,2,1341417600,-2,-1
362216,100395,5,1404748800,6899,-1
123339,13166,2,1339689600,-2,-1
83367,6245,2,1324310400,-2,-1
20164,755,1,1290096000,-2,-1
349043,93212,5,1401811200,-2,-1
261149,56418,2,1380211200,-2,-1
216290,38012,2,1367856000,-2,-1
125837,13877,2,1340467200,-2,-1
325528,82843,2,1396454400,-2,-1
254677,52680,2,1378310400,-2,-1
255389,52975,2,1378569600,-2,-1
337553,88428,5,1399478400,-2,-1
159449,23824,2,1350057600,-2,-1
79841,5831,2,1322582400,-2,-1
96340,7747,2,1329840000,-2,-1
203274,34094,2,1364227200,-2,-1
146382,20496,2,1346860800,-2,-1
235835,45905,2,1373299200,-2,-1
265199,58214,2,1381334400,-2,-1
260957,56348,2,1380124800,-2,-1
183470,30092,2,1357747200,-2,-1
192138,31679,2,1360512000,-2,-1
261203,56446,2,1380211200,-2,-1
327445,83413,2,1396972800,-2,-1
299169,70425,2,1390924800,-2,-1
3501,86,1,1280505600,-2,-1
141838,18824,2,1345478400,-2,-1
215568,37837,2,1367596800,-2,-1
23623,1064,1,1292342400,-2,-1
265604,58370,2,1381507200,-2,-1
375139,108662,8,1407772800,20195,-1
64540,4345,2,1315238400,-2,-1
27010,1337,1,1295193600,-2,-1
321321,81058,2,1395331200,-2,-1
142435,18991,2,1345564800,-2,-1
121322,12511,2,1338998400,-2,-1
276243,61593,2,1384358400,-2,-1
28930,1434,1,1296403200,-2,-1
150566,21349,2,1347897600,-2,-1
378741,110832,15,1408636800,26959,-1
177010,28846,2,1355673600,-2,-1
10426,375,1,1284912000,-2,-1
278573,62385,2,1385222400,-2,-1
372524,106248,5,1407081600,14730,-1
192006,31655,2,1360512000,-2,-1
130436,15317,2,1341936000,-2,-1
310892,74991,2,1393084800,-2,-1
142305,18971,2,1345564800,-2,-1
34089,1780,2,1299168000,-2,-1
267830,58900,2,1381939200,-2,-1
337163,88267,3,1399392000,-2,-1
305901,72614,2,1392048000,-2,-1
26962,1337,1,1295193600,-2,-1
30802,1576,2,1297526400,-2,-1
2742,54,1,1280160000,-2,-1
256038,53292,2,1378742400,-2,-1
48225,2825,2,1306252800,-2,-1
6340,167,1,1282320000,-2,-1
5667,138,1,1281974400,-2,-1
179938,29578,2,1356969600,-2,-1
279414,62692,2,1385481600,-2,-1
368234,104075,5,1406044800,10958,-1
24548,1150,1,1293033600,-2,-1
34186,1787,2,1299168000,-2,-1
213909,37386,2,1367078400,-2,-1
154454,22703,2,1349107200,-2,-1
260808,56295,2,1380124800,-2,-1
36902,2058,2,1300464000,-2,-1
195462,32406,2,1361462400,-2,-1
186606,30597,2,1358438400,-2,-1
248943,50464,2,1376668800,-2,-1
135116,16927,2,1343491200,-2,-1
145954,20314,2,1346774400,-2,-1
78365,5687,2,1321891200,-2,-1
374570,108358,8,1407600000,18190,-1
282030,63588,2,1386172800,-2,-1
86715,6652,2,1326297600,-2,-1
124682,13483,2,1340121600,-2,-1
307048,73118,2,1392220800,-2,-1
225697,41665,2,1370534400,-2,-1
201430,33760,2,1363536000,-2,-1
327786,83558,2,1397059200,-2,-1
