id,creationdate,postid,relatedpostid,linktypeid
3131929,1402807184,103448,17173,1
3011451,1398572738,95380,22293,1
2574326,1375187013,66030,65800,1
2558775,1374332254,64983,62318,1
1523608,1333351433,25700,2492,1
3133588,1402897617,103483,2272,1
2533567,1372849408,63260,62872,1
3008455,1398350168,1576,95038,1
2258601,1361127797,40827,36,3
3096557,1401863500,101125,94048,1
1985764,1355718500,32957,11887,1
2822060,1389694727,80066,866,1
2182191,1359189983,48317,1047,1
2943077,1395646384,87490,11676,1
1801419,1347662106,36343,16381,1
2710871,1383192462,74233,22718,1
2726411,1384012680,76059,67204,1
498679,1303474555,9871,9590,1
1508668,1332490536,25151,9664,1
2910442,1394162641,89132,6350,1
3340552,1410082155,114583,46523,3
2925935,1394872808,90130,27958,1
2114167,1358020131,47618,44928,1
2942279,1395605068,91123,45262,1
206110,1293153735,5724,4334,1
1380050,1323768659,19771,19470,1
2820326,1389605393,82142,8071,1
3309941,1408509481,112607,103207,1
2489437,1369906306,60460,59638,1
1606752,1337822393,29068,2717,1
2709657,1383125258,74135,71489,1
1400416,1325653503,20568,134,1
2565659,1374704314,65489,31569,1
2901156,1393790237,88523,17868,1
2474515,1369042821,59534,58564,3
1798927,1347538312,36212,1645,1
1620165,1338524115,23025,23417,1
1863861,1350624616,40742,40459,1
2476503,1369144611,59670,5750,1
2803972,1388726464,81121,78431,1
2582822,1375717794,66610,37424,1
2613096,1377586722,68431,68349,1
2258535,1361127797,35273,31,3
2594247,1376396680,67320,2492,1
2504405,1370875730,61398,4341,1
2991291,1397757264,94208,41620,1
2161838,1358852132,48247,31569,1
2388714,1363859357,52909,22488,1
2832781,1390311516,82955,82947,1
3010077,1398455839,95263,24077,1
2909633,1394118245,89088,50007,1
2899113,1393698389,88409,15713,1
2419358,1365683697,55822,726,1
2958489,1396371539,92188,15958,1
3059854,1400756089,99619,70855,1
3029636,1399466471,96829,86040,1
2899176,1393703030,88426,88228,1
3160562,1404061926,105202,104875,1
2531994,1372760691,63157,55798,1
2427620,1366394686,56651,17623,1
2165307,1358924364,48347,421,1
2435830,1366998551,57273,51718,1
2849706,1391226874,83511,29824,3
3260680,1407215459,110671,32309,1
2424394,1366132484,56322,16566,1
3126046,1402506837,102882,612,1
2943175,1395650849,79173,90882,1
2372085,1363253416,52089,20523,1
2941768,1395581319,91089,55550,1
2931910,1395147362,90489,37993,3
2663379,1380522149,71472,1781,1
2454419,1367990847,58421,17673,1
1570047,1335891387,27502,15971,1
2441103,1367302455,57662,20523,1
3227008,1405706058,97556,107805,1
1842731,1349678351,38926,9664,1
2713565,1383369215,74354,36113,1
1835099,1349271171,38591,38524,1
2524873,1372270157,62237,32657,1
2406654,1364740870,54724,9573,1
472618,1302419351,4,9311,1
2823494,1389771207,82264,283,1
2454975,1368009690,58500,58409,1
2613337,1377595315,68472,17602,1
3309479,1408490342,112287,107929,1
2798098,1388309815,80809,10856,1
1858346,1350363829,40514,24077,1
2256312,1361040689,50154,27211,1
3021385,1399072153,96178,91269,1
3272624,1407831624,111475,346,1
2921978,1394676494,89663,87466,1
3074060,1401420475,100594,78387,1
2557123,1374216486,64831,61733,1
217,884,428,295,161
2544021,1373449155,63902,9590,1
2878671,1392684531,86983,86887,1
2602299,1376893607,67753,66359,1
1623154,1338727241,29731,22957,1
3124955,1402465095,102882,43217,1
1897950,1352083338,38254,2819,1
3138520,1403092884,103906,28869,1
3068095,1401171888,100168,90754,1
2686970,1381773100,72786,8755,1
2948203,1395904186,91562,46856,3
2583344,1375756202,66644,8328,1
3325761,1409295981,113626,94539,1
2605800,1377135219,68035,1052,1
1960224,1354620907,45114,16390,1
2527248,1372417045,62858,20463,1
631,961,429,366,778
3189627,1405131005,107691,6652,1
3235751,1406104140,108343,64147,1
2486144,1369722994,60076,35657,3
2258547,1361127797,35929,19181,3
2602850,1376930270,63361,44246,1
1083,1282876903,2086,539,1
2883810,1392912603,87367,22003,1
3007285,1398303489,89162,51523,1
2194149,1359394080,48739,48688,1
1626529,1338927464,29869,4364,1
2474714,1369049775,59446,14986,1
2596938,1376559139,67437,51718,1
3011717,1398587006,95404,3561,1
3140948,1403186696,104051,10375,1
2258412,1361127797,23501,22,3
173,75,260,229,135
891,906,642,406,218
2810236,1389079792,81477,2492,1
2762581,1386163271,78349,30491,1
2454417,1367990847,58421,51046,1
2381800,1363585535,52585,29781,1
1848939,1349933023,30728,1444,1
3310823,1408544668,112677,32370,1
3322274,1409118040,111058,113334,1
2167494,1358958037,48360,10289,1
2532297,1372775459,63155,49443,1
2491428,1370054755,60438,60578,1
3137035,1403045888,103718,71490,1
1399514,1325575769,20532,6920,1
2577050,1375345640,66273,23617,1
3021320,1399062283,96174,6,1
1681509,1341894861,32000,5450,1
2156755,1358771092,48188,6364,1
2241086,1360409667,49555,49649,1
3075095,1401461660,100652,2492,1
2809778,1389061484,80117,47842,1
3138401,1403089263,103896,55925,1
3340713,1410153160,114687,38038,1
2978332,1397192665,93431,33300,1
3010179,1398466207,95038,50537,1
3105244,1401990063,101318,85560,1
2735817,1384559420,76705,37526,1
2122460,1358171544,47189,18638,1
1576263,1336201158,25668,20825,1
2652900,1379959542,70849,38856,1
2660813,1380366458,71333,14483,3
84,391,849,266,730
1916658,1352862705,43560,2092,1
3266836,1407454628,111140,87032,1
1516478,1332895565,25343,20757,1
2509416,1371183988,61747,59784,1
3235340,1406093473,109024,43370,1
447396,1301711274,9074,6890,1
1515191,1332830843,25358,9220,1
2578409,1375430184,66373,31,1
3186927,1404997895,107520,107522,1
1489590,1331365595,24214,24439,1
2921155,1394630656,89808,41070,1
2248821,1360760784,49940,47040,1
3210880,1405266992,107807,61218,1
1653186,1340358360,30946,30607,1
2873078,1392364169,86576,5347,1
2935598,1395299566,90722,2492,1
2973596,1397008900,93156,19803,1
2397997,1364277101,52996,31424,1
1752003,1345422275,34624,31532,1
2601311,1376827074,67684,17065,1
2990492,1397722729,94060,6067,1
3356635,1410592029,115304,5135,3
23659,1284340699,2597,183,1
2573998,1375171302,65800,66030,1
2431122,1366700404,56947,56852,1
2969295,1396853612,92775,3466,3
2892699,1393396373,87965,45165,1
3306705,1408358153,112359,7207,1
2496354,1370363369,60856,56322,1
2573973,1375171032,66015,58230,3
2797773,1388292133,80791,61657,3
3040813,1399997117,97596,12209,1
1465787,1329964138,23529,17039,1
2801343,1388556425,80976,52773,1
3136950,1403041083,103741,102882,1
2878272,1392661084,86923,23931,1
2913104,1394287375,89273,43748,3
2773049,1386716161,79294,45333,1
2997905,1397963262,94426,93651,1
2733593,1384411911,76547,32706,1
3334125,1409728891,114195,110461,1
2818792,1389535907,81439,11109,1
2798130,1388312308,80805,24936,1
2236118,1360227933,49495,48864,1
3176134,1404693107,106025,60500,1
287591,1297321348,2492,2516,1
2650518,1379826983,70490,41896,1
3219232,1405351525,107945,25815,1
1624469,1338809618,29786,19532,1
2555917,1374139446,3386,20836,1
1866237,1350741130,40827,36,1
1346534,1321217343,11680,3559,1
2628770,1378486269,69418,69352,1
2697103,1382351840,73390,32318,3
2910384,1394159644,89091,6067,3
3222506,1405508033,108207,25389,1
2598645,1376653603,66861,67595,1
2668798,1380794303,71832,60817,1
2783889,1387357465,79905,9357,1
3322792,1409135243,113464,10613,1
2880309,1392740513,87097,16117,1
2381842,1363587098,52564,30976,1
2897721,1393619537,87673,82984,1
2895818,1393514573,88188,2516,1
2075916,1357384770,9653,33453,1
2761175,1386082533,56583,15593,1
2573808,1375165709,66015,16921,1
2274326,1361664592,44385,276,1
2549265,1373784656,64290,5135,1
2289549,1361974753,50988,36201,1
3219052,1405339756,106389,25706,1
713,56,988,491,106
1521807,1333210412,24604,25528,1
3011071,1398541110,95340,29325,1
1863173,1350583395,16390,17331,1
2879093,1392700325,87003,19367,1
2926852,1394917997,89842,23117,1
2556120,1374148675,64745,43339,3
2742828,1384990836,77080,60500,1
2769294,1386516142,79007,44262,1
2841764,1390845592,83511,83071,1
2949675,1395976546,91659,81482,1
2884578,1392948533,87401,269,1
2533379,1372843738,63254,31,1
2570725,1374993201,65811,30394,1
2589500,1376103384,66992,32318,1
1841952,1349636776,38815,38870,1
2483515,1369566649,12753,20836,1
2833783,1390374150,83019,3539,1
2413843,1365324993,55393,11351,1
2554058,1374044155,64603,20523,1
49737,1285445902,1001,411,1
2648061,1379646274,70558,70397,1
2836094,1390495927,83191,10002,1
2357610,1362989244,51814,29824,1
1542591,1334416094,26475,26431,1
2418876,1365655869,55805,29121,1
2799886,1388446830,80898,43832,1
3135711,1402984327,103681,16108,1
3049554,1400347470,99094,18058,1
2850069,1391251750,84054,61733,1
3186383,1404980078,107473,56066,1
2613530,1377603096,68483,6225,1
2458688,1368188503,58677,58667,1
2258378,1361127797,19583,19265,3
2469188,1368725777,59250,5135,1
2531019,1372698385,63079,7948,1
2891633,1393344913,87891,82316,1
2531351,1372725958,63082,57745,1
2465487,1368529618,59000,5135,1
509,588,629,509,988
2758944,1385973251,78079,22029,1
2074974,1357352560,47008,11437,1
2544843,1373500153,63986,2492,1
2771312,1386621132,54576,79149,1
1305040,1319262114,17407,17413,1
982881,1313927123,14585,13314,1
3333905,1409720427,114174,96477,1
2641820,1379311462,70138,41394,1
733,930,779,71,955
2947654,1395883079,91479,86835,1
888,393,74,756,505
2541703,1373352333,25214,63194,1
2495766,1370330527,60854,9131,1
2760183,1386037206,78405,4708,1
3303881,1408240618,112174,58220,1
1770261,1346181187,28474,4551,1
3225934,1405658438,107572,86318,3
629780,1306761480,8021,414,1
2677696,1381291578,69476,27436,1
2836058,1390495675,81396,40808,1
1920022,1352989540,32870,6309,1
2578181,1375417930,63254,21762,1
2967485,1396787474,91232,58230,1
378,771,13,307,163
2221393,1359902707,41794,9510,1
1960927,1354647481,34659,7110,1
1216375,1317896509,12415,1292,1
3052033,1400480796,97075,67613,1
2430227,1366628643,52091,14500,1
310,627,524,519,47
3021319,1399062283,94886,64147,1
2866880,1392042820,83352,44769,1
2797830,1388295188,78464,34797,1
2674568,1381126066,69221,27211,1
1180547,1317416490,12174,1207,1
2881180,1392785014,84197,46334,1
2522985,1372150111,59465,18638,1
2847631,1391114167,82514,43109,1
3312053,1408606397,112414,101181,3
1740164,1344847033,26978,4220,1
2530067,1372640723,60087,19103,1
2904077,1393892545,87435,50272,1
3258479,1407112130,109703,91872,3
3233017,1406008562,107888,87198,3
1493400,1331620050,18383,2492,1
2944191,1395702306,89448,55501,1
2476044,1369124127,55614,16381,1
2452529,1367909587,53135,15426,1
3246366,1406557703,108945,89560,3
3152046,1403631764,103677,78339,1
2959664,1396424023,90568,57407,1
471390,1302362771,6302,223,1
2730228,1384239253,72573,30365,1
2803165,1388671083,78765,35192,1
2441966,1367338700,52773,15102,1
1435167,1328173377,16381,2356,1
3317221,1408868442,112762,103193,3
2552881,1373978750,61808,20523,1
3166988,1404306722,104713,81074,1
2632290,1378715627,66315,24562,1
2572455,1375085263,63082,21465,1
3153415,1403686042,103741,78694,1
3129583,1402651166,101413,74268,1
3303787,1408234796,111683,97165,3
2727609,1384099981,72467,30236,1
1946477,1354083751,33955,6740,1
2969346,1396855312,91253,58564,1
2983913,1397460162,92157,59910,1
51,493,197,942,820
2516365,1371682537,58827,18433,1
2258464,1361127797,44954,10947,1
1583603,1336613795,20977,3038,1
1714430,1343454518,26088,4089,1
289,238,859,634,854
2856857,1391523952,83022,44173,1
905,806,639,4,278
2378707,1363451758,48734,12873,1
2763394,1386217217,75005,32464,1
1376188,1323440439,14500,1735,1
2409662,1364982666,50226,13655,1
2717179,1383583323,71806,29781,1
1418445,1326990964,15841,2272,1
2610219,1377432380,64938,23142,1
2107817,1357889342,37921,8089,1
2738549,1384755509,72978,30801,1
3356634,1410589485,115327,114677,3
1556986,1335221913,20151,2717,1
761,464,244,845,286
3282820,1407915557,111189,95642,3
3282865,1407933070,111283,95785,3
844701,1311313672,9691,643,1
2597108,1376571557,64348,22569,1
2527442,1372432288,59873,18975,1
3121047,1402315987,100417,72381,1
2924302,1394782516,88466,52089,1
1791519,1347222556,28850,4756,1
3045038,1400152080,96655,67204,1
1671001,1341312185,24006,3559,1
449,980,588,944,540
2990364,1397717770,92542,60438,1
2684839,1381654676,69970,27798,1
2638298,1379057312,66670,24961,1
2822123,1389698244,80117,37678,1
3150589,1403573575,103506,77925,1
3171818,1404479913,105109,81914,1
3091376,1401773375,99643,71005,1
1689156,1342267901,24712,3730,1
2739741,1384821271,73077,30976,1
2855810,1391475203,83019,44139,1
2887385,1393143907,85951,47527,1
1926488,1353297073,33098,6350,1
765701,1309746639,9016,539,1
2522797,1372143147,59409,18603,1
2717512,1383609034,71810,29781,1
2803824,1388719111,78795,35346,1
3259527,1407159011,109819,92035,3
1036995,1314929534,11328,1047,1
3062628,1400891932,97760,68944,1
2580046,1375553505,63460,21896,1
1872448,1351016862,32025,5774,1
3014532,1398742256,94208,62824,1
2881184,1392786074,84203,46389,1
2258395,1361127797,44416,10540,1
3321649,1409072390,113028,104277,3
2639047,1379103412,66764,24978,1
2601359,1376830721,64590,22718,1
3297016,1408004868,111475,96371,3
3136200,1402999689,102882,76163,1
1508157,1332460472,18774,2516,1
3317727,1408891660,112769,103258,3
2896818,1393567442,86923,49052,1
2961383,1396495592,90722,57745,1
2162454,1358861389,39224,8734,1
3221660,1405482429,106358,85903,3
2635646,1378904046,66528,24720,1
340,903,267,342,106
1741734,1344928927,26994,4220,1
2784201,1387376277,77846,33923,1
1459878,1329726312,17096,2492,1
1978881,1355381784,34929,7257,1
1492629,1331563742,18383,2492,1
3123407,1402401773,100772,72685,1
3305543,1408323849,111754,97508,3
3272625,1407831624,111044,95054,3
2193887,1359388151,41048,9171,1
2773376,1386733197,76876,33197,1
3263770,1407328206,110293,92740,3
2870451,1392245251,83704,45267,1
2757464,1385887705,74263,31841,1
2652389,1379930282,67682,25811,1
2160451,1358839262,39182,8689,1
3314546,1408707166,112689,102882,3
2258346,1361127797,44109,10346,1
2655330,1380086791,67843,26020,1
3207600,1405253708,105941,83998,3
2747553,1385288372,73708,31366,1
2806963,1388917881,78898,35609,1
2887665,1393162260,86012,47535,1
2776006,1386866626,77270,33453,1
247,974,599,739,445
2866895,1392043714,83376,44769,1
2515434,1371621261,58791,18375,1
2470758,1368816525,55148,16178,1
2452890,1367918976,53167,15427,1
2831523,1390234314,80791,38700,1
86903,1287463191,1713,31,1
1509085,1332510484,18781,2516,1
2132061,1358323467,38254,8303,1
2866260,1392008524,83291,44630,1
3254793,1406910119,109549,91493,3
2900237,1393767217,87168,49571,1
2798754,1388360086,78550,34956,1
2421722,1365915898,51386,14437,1
2693329,1382122387,70556,28474,1
2641511,1379297026,66892,25109,1
2716860,1383568300,71782,29781,1
994,143,441,427,293
2657930,1380200242,68100,26073,1
721969,1308811590,8777,527,1
3310091,1408514517,112163,99777,3
2706312,1382919154,71184,29121,1
3161570,1404108779,104336,80196,1
2500640,1370623506,57345,17402,1
2931580,1395137281,88722,52773,1
2529269,1372577370,60035,19103,1
2814668,1389287855,79501,36152,1
2262250,1361260792,47197,11821,1
1957523,1354518704,34459,6940,1
3075294,1401479378,99299,70619,1
2505385,1370938754,58020,17708,1
2945436,1395759294,89709,55742,1
900319,1312386538,10086,726,1
2821898,1389686638,80049,37522,1
2510395,1371258806,58421,18112,1
2755076,1385711149,74135,31755,1
2185711,1359240436,40789,9003,1
2760236,1386038901,74564,32285,1
2692847,1382096483,70490,28474,1
3335608,1409809060,114119,108374,3
3310066,1408512964,112147,99741,3
2690062,1381940685,70238,28161,1
2920723,1394616079,88188,51718,1
3013907,1398698137,94198,62758,1
1714431,1343454518,26088,4093,1
2780927,1387196183,77542,33776,1
2466686,1368584895,54990,15978,1
1299388,1319147057,12861,1444,1
2480647,1369373475,55921,16566,1
2233133,1360143833,41898,9561,1
2065740,1357282061,36054,7959,1
1731988,1344406100,26635,4220,1
1107345,1316128521,11691,1142,1
2835991,1390492536,81391,40779,1
2793144,1387973491,78322,34636,1
2839723,1390738691,81497,41182,1
2902406,1393831571,87367,50087,1
1691823,1342432629,24937,3734,1
1632246,1339245057,22968,3466,1
2643431,1379397512,66992,25222,1
1992017,1356012986,35382,7513,1
3039735,1399958923,96178,66448,1
3171672,1404473544,105100,81815,1
2963772,1396589623,90986,58141,1
2883344,1392889924,84313,46720,1
1936066,1353654830,33370,6580,1
101352,1288083138,2140,31,1
2316836,1362429232,48107,12262,1
2877490,1392628303,83940,46019,1
2723922,1383981344,72288,30156,1
3068899,1401195194,98986,69719,1
2752322,1385544405,73964,31598,1
2818304,1389508575,79819,36212,1
1973529,1355156098,34797,7200,1
2416837,1365517491,50807,14078,1
1611267,1338081448,22021,3331,1
3038236,1399888898,96042,66120,1
3310973,1408552914,112300,100484,3
2618626,1377908939,65566,23931,1
743,697,923,208,121
1892586,1351828356,32206,5987,1
2850284,1391264532,82725,43451,1
2807094,1388925064,78963,35657,1
2962820,1396551719,90869,58107,1
3134429,1402925270,102786,74817,1
2872056,1392309819,83802,45671,1
2759369,1385989840,74469,32125,1
3070776,1401276506,99126,70153,1
1902450,1352244115,32389,6067,1
2553076,1373990303,61809,20523,1
3149381,1403517749,103453,77796,1
3162089,1404126846,104403,80399,1
3340708,1410150917,114536,110426,3
2510347,1371253409,58421,18112,1
1972967,1355132230,34776,7165,1
549067,1304493326,7190,298,1
2905334,1393934162,87502,50503,1
1475742,1330495232,17626,2492,1
2228660,1360061177,41861,9512,1
2258681,1361127797,46938,11659,1
1699141,1342758957,25189,3911,1
2972448,1396957528,91467,58791,1
3087758,1401710808,99500,70870,1
2601133,1376816205,64507,22718,1
2901478,1393800366,87268,49942,1
2743942,1385051821,73432,31284,1
2906847,1393989054,87538,50538,1
3003700,1398115369,93352,61264,1
136400,1289841881,2374,50,1
1483824,1331032254,17961,2492,1
3127460,1402559359,101159,73869,1
2148433,1358646099,39044,8570,1
2998004,1397971021,93001,60994,1
2417509,1365565588,50878,14153,1
3326433,1409319418,113602,105611,3
2570263,1374959285,62905,21257,1
2544630,1373478755,61217,20452,1
1706316,1343126521,25632,3947,1
2426819,1366332945,51982,14500,1
1988903,1355856122,35348,7467,1
3150930,1403585564,103598,78150,1
2727218,1384072916,72418,30159,1
2509825,1371203979,58384,18112,1
2478393,1369253624,55721,16390,1
1930248,1353426121,33231,6493,1
2991054,1397743976,92706,60500,1
2946822,1395825658,89796,55884,1
2856861,1391524269,83030,44173,1
312,531,425,49,894
2877650,1392633467,83943,46019,1
2705854,1382887583,71184,29121,1
2956684,1396274680,90380,57031,1
2771302,1386620253,76668,33053,1
2939525,1395486651,89162,54746,1
2801687,1388577049,78694,35175,1
1946191,1354074349,33852,6652,1
3154018,1403710039,103786,78828,1
350,709,390,85,504
3268740,1407580792,110671,94334,3
3190053,1405136302,105873,83805,3
1646410,1340023628,23142,3466,1
805,24,219,580,61
3107716,1402021335,100188,71720,1
2490517,1369980532,56825,16985,1
2795138,1388102551,78374,34636,1
2831973,1390269536,80805,38700,1
2815585,1389337678,79510,36152,1
3086020,1401684804,99425,70828,1
2531233,1372719857,60175,19216,1
646416,1307000812,8071,414,1
627,192,580,610,101
3330825,1409560309,113781,106386,3
2628193,1378453931,66046,24257,1
2684805,1381653096,69948,27786,1
2918849,1394544699,88169,51718,1
2259727,1361172111,47065,11691,1
831348,1310979596,9383,577,1
2536913,1373046879,60718,19905,1
1530163,1333699188,19403,2641,1
2260625,1361188865,47181,11707,1
3030939,1399526573,95641,65405,1
1936625,1353671973,33448,6581,1
1728964,1344249963,26471,4220,1
2455049,1368012879,53358,15526,1
3233441,1406019080,107929,87198,3
1550012,1334818605,19860,2691,1
3019883,1398984470,94686,63698,1
1870905,1350964916,31841,5750,1
2994127,1397932229,92960,60929,1
2504554,1370886811,57888,17624,1
2434042,1366877637,52426,14742,1
3224060,1405572669,107514,86040,3
2775503,1386844482,77237,33433,1
1820507,1348601668,29902,5135,1
2211876,1359680060,41448,9427,1
2427487,1366376964,51985,14500,1
2447915,1367665585,53079,15371,1
1281303,1318898208,12753,1444,1
2974108,1397025890,91562,59015,1
3048375,1400288428,96749,67422,1
3027919,1399400850,95263,64739,1
2698931,1382462713,70824,28730,1
1351371,1321535494,13620,1576,1
2258292,1361127797,43881,10141,1
2258508,1361127797,45247,11084,1
2711461,1383213827,71489,29617,1
2555202,1374108604,61906,20558,1
3050196,1400390677,96829,67560,1
2148567,1358650262,39075,8590,1
2517012,1371721952,58913,18438,1
2959694,1396424880,90593,57407,1
2668977,1380800833,68945,26855,1
3155435,1403774201,103906,78839,1
1921003,1353034797,33043,6350,1
1270242,1318734296,12670,1430,1
2998020,1397971236,93042,60994,1
2403044,1364445479,49731,13314,1
2977226,1397142535,91715,59148,1
2532678,1372810349,60410,19523,1
2811631,1389147929,79399,35982,1
3256547,1406998133,109620,91750,3
3134288,1402922744,102785,74810,1
2689392,1381912598,70219,28117,1
2991288,1397757083,92740,60511,1
1490608,1331443413,18300,2492,1
3272217,1407810990,110968,95038,3
2697524,1382377891,70703,28658,1
3153021,1403675390,103734,78593,1
3218659,1405325127,106016,84314,3
1740667,1344866257,26988,4220,1
2680410,1381435560,69635,27724,1
2906106,1393957993,87514,50537,1
2130498,1358300388,38180,8276,1
2488720,1369869628,56508,16921,1
3236567,1406138053,108201,87963,3
541,798,486,13,209
2622358,1378162020,65811,24077,1
233298,1294457167,2892,75,1
3127535,1402561658,101181,73869,1
3012441,1398629399,94159,62677,1
2840037,1390750882,81557,41208,1
3014278,1398725378,94208,62795,1
2258576,1361127797,46268,11233,1
2539410,1373226695,60766,20002,1
2802217,1388621684,78695,35185,1
3129197,1402641649,101318,74164,1
3235485,1406097109,108159,87599,3
3311001,1408554468,112339,100597,3
1938192,1353752468,33519,6619,1
3050491,1400406873,96867,67571,1
114,460,80,420,748
832,469,60,46,129
3260854,1407219394,110025,92254,3
1423561,1327404666,16013,2275,1
1538919,1334189766,19620,2691,1
2893796,1393433931,86546,48714,1
1510846,1332641626,18844,2541,1
2736242,1384592593,72853,30728,1
3316566,1408833636,112705,102882,3
2819717,1389585392,79880,36212,1
3098078,1401882479,99925,71302,1
3312851,1408633132,112631,102709,3
1654590,1340439855,23472,3539,1
1957480,1354516939,34452,6920,1
2816991,1389422074,79706,36152,1
1556215,1335177486,20040,2691,1
2578410,1375430184,63263,21809,1
2441102,1367302455,52691,15011,1
2615422,1377699921,65281,23700,1
2915362,1394424801,88011,51707,1
2835201,1390457864,81170,39319,1
3232958,1406007743,107883,87182,3
3163466,1404184529,104487,80559,1
1442002,1328637055,16565,2374,1
1420560,1327199095,15900,2272,1
2512657,1371441543,58536,18215,1
3312222,1408611644,112511,101354,3
2620760,1378060920,65692,24022,1
2692952,1382101076,70550,28474,1
1597632,1337335133,21811,3252,1
2989033,1397661211,92412,60410,1
1890783,1351751178,32183,5960,1
2730764,1384268105,72575,30387,1
3158438,1403910811,104113,79343,1
1863269,1350591875,31672,5690,1
3182652,1404903408,105589,83071,3
2981128,1397301845,92052,59741,1
1421071,1327241711,15974,2272,1
3164119,1404203313,104528,80710,1
3010655,1398505691,94010,62291,1
1590448,1336990677,21265,3113,1
2025378,1356919673,35750,7825,1
3333062,1409663591,113894,107668,3
2936999,1395357851,89091,54547,1
2928190,1394981925,88592,52462,1
1752969,1345463319,27399,4284,1
1889776,1351704787,32169,5926,1
2839844,1390742855,81539,41194,1
3158419,1403907694,104110,79289,1
1563680,1335557406,20401,2777,1
2719428,1383715668,72018,29781,1
2718628,1383662325,71899,29781,1
3149162,1403510514,103416,77622,1
1859284,1350396172,31459,5504,1
2393476,1364093308,49374,13166,1
2258351,1361127797,44139,10382,1
2607157,1377219847,64861,23060,1
2861608,1391758529,83131,44359,1
2793065,1387969483,78305,34636,1
2133149,1358346904,38370,8309,1
3225703,1405648513,107572,86318,3
2258563,1361127797,46105,11209,1
3341568,1410331903,114928,113334,3
3271568,1407761713,110933,94923,3
1946192,1354074393,33864,6652,1
2852500,1391365840,82955,43768,1
3080257,1401597599,99344,70699,1
2826988,1389942808,80380,38004,1
1592220,1337080130,21420,3115,1
576234,1305125338,7450,346,1
1814215,1348288663,29786,5135,1
3062970,1400914103,97822,69114,1
2929480,1395045150,88633,52609,1
2513044,1371458273,58641,18222,1
2636972,1378977528,66610,24827,1
2945237,1395750866,89623,55692,1
2310045,1362307033,48030,12262,1
2490099,1369951813,56695,16968,1
2503935,1370854645,57778,17595,1
2786552,1387524402,78122,34302,1
2192785,1359357550,40977,9131,1
2607228,1377223102,64861,23060,1
1376691,1323492867,14585,1773,1
1415566,1326766557,15784,2269,1
2497523,1370428274,57278,17331,1
1423685,1327409696,16032,2275,1
2813851,1389255993,79415,36015,1
1356654,1321972792,13747,1576,1
133,349,152,816,152
2406655,1364740870,50007,13326,1
3071153,1401290777,99158,70207,1
3325887,1409299256,113540,105576,3
2669908,1380851993,68996,26855,1
1167716,1317215361,12067,1194,1
3320134,1409013355,112919,103939,3
2523865,1372212745,59620,18750,1
3227007,1405706058,107599,86429,3
1298311,1319124669,12861,1444,1
3070084,1401253362,99080,69898,1
1518877,1333035268,18975,2628,1
681,548,562,166,394
2799151,1388386704,78606,35049,1
3084302,1401653449,99423,70783,1
2937985,1395393798,89133,54693,1
3235406,1406095234,108132,87538,3
3154258,1403725413,103813,78828,1
1936483,1353666347,33413,6581,1
1536955,1334103572,19583,2691,1
3306623,1408356236,111835,97863,3
2737828,1384699315,72905,30743,1
2181608,1359180878,40742,8956,1
3218496,1405320100,105993,84209,3
2951218,1396019952,90048,56322,1
2698406,1382429550,70783,28730,1
477629,1302600625,6355,269,1
3027960,1399405693,95305,64788,1
2148566,1358650068,39075,8586,1
2258674,1361127797,46908,11659,1
1799381,1347567035,29268,4901,1
1521925,1333228101,19115,2628,1
2462672,1368407010,54724,15768,1
814,60,166,899,413
2864453,1391915116,83182,44475,1
3057029,1400662425,97456,68261,1
702,93,220,515,562
3306985,1408368067,111865,97946,3
2882072,1392827952,84244,46644,1
2536605,1373019387,60694,19891,1
2256311,1361040689,43719,10017,1
1623077,1338719856,22501,3395,1
2795407,1388121147,78405,34652,1
2465991,1368555184,54927,15958,1
3035253,1399760049,95891,65844,1
1630021,1339094612,22836,3466,1
2828956,1390071688,80555,38419,1
2258496,1361127797,45155,11009,1
311,900,548,925,883
3050492,1400406873,96921,67571,1
2319503,1362472505,48112,12262,1
1364253,1322553891,13977,1595,1
2506242,1370998031,58066,17773,1
3265621,1407398744,110405,93239,3
2620613,1378049986,65681,24022,1
2576101,1375289991,63254,21747,1
3243469,1406440039,108641,88656,3
2790962,1387816013,78255,34498,1
2694091,1382179419,70568,28474,1
2548206,1373700927,61431,20523,1
2739713,1384819947,73067,30876,1
1772679,1346306069,28515,4612,1
2690006,1381937563,70237,28156,1
1863253,1350589915,31657,5617,1
2479658,1369313094,55872,16497,1
3268718,1407580229,110659,94303,3
2895266,1393496293,86719,48786,1
2623532,1378214030,65915,24187,1
2657873,1380197714,68086,26073,1
3145236,1403299321,103252,77263,1
2588382,1376030393,63922,22329,1
3097527,1401876168,99907,71260,1
2681911,1381518240,69866,27750,1
3045456,1400168842,96707,67204,1
2705383,1382859026,71176,29121,1
2471894,1368880929,55364,16230,1
1360611,1322253497,13935,1580,1
2895162,1393493288,86711,48786,1
2925532,1394854559,88485,52104,1
425,40,575,489,388
3162537,1404146315,104409,80424,1
2979750,1397259860,91998,59661,1
2890274,1393294537,86125,47771,1
2852096,1391347602,82857,43559,1
2893503,1393419439,86470,48582,1
2799149,1388386704,78606,35029,1
2571152,1375018332,62921,21282,1
927,918,610,543,744
2968647,1396836128,91247,58348,1
1913040,1352712430,32581,6127,1
3152849,1403672706,103718,78466,1
3006717,1398267706,93461,61657,1
2971799,1396937236,91422,58709,1
1456736,1329507222,16907,2457,1
