id,posttypeid,creationdate,score,viewcount,owneruserid,answercount,commentcount,favoritecount,lasteditoruserid
87607,2,1393141640,3,84,28464,1,2,-1,7122
58669,1,1368183587,1,-1,11284,-1,0,-1,-2
83283,2,1390571813,2,66,26338,0,2,-1,3826
72282,2,1381237581,2,29,18483,0,1,-1,686
62070,1,1371593162,1,-1,12678,-1,1,-1,-2
34398,1,1345024040,0,-1,3382,-1,0,-1,-2
49393,1,1360121382,1,-1,7972,-1,0,-1,-2
95063,2,1398326383,4,148,34658,1,3,-1,12436
83235,2,1390536832,2,66,26276,0,2,-1,3826
54520,1,1364437155,1,-1,9444,-1,0,-1,-2
6542,1,1295928714,0,-1,229,-1,0,-1,-2
2646,1,1284362087,0,-1,8,-1,0,-1,-2
23620,1,1329973988,0,-1,1004,-1,0,-1,-2
109959,2,1406682805,7,630,46050,2,6,1,31611
68853,2,1377926371,2,17,16815,0,1,-1,88
49462,1,1360171317,1,-1,7972,-1,0,-1,-2
112656,2,1408527912,10,1267,51972,3,8,2,39531
79801,2,1387163517,2,51,24006,0,2,-1,1036
62105,1,1371621105,1,-1,12704,-1,1,-1,-2
47195,1,1357569286,1,-1,7290,-1,0,-1,-2
92416,2,1396504481,3,120,31089,1,3,-1,8539
100973,2,1401747225,5,234,38268,1,4,-1,22047
114583,4,1410035814,18,3423,54387,4,12,5,48745
35436,1,1346376259,0,-1,3911,-1,0,-1,-2
4124,1,1288473252,0,-1,96,-1,0,-1,-2
61932,1,1371447775,1,-1,12603,-1,1,-1,-2
113370,2,1409076965,12,1677,52701,3,9,3,43014
33581,1,1343896157,0,-1,3262,-1,0,-1,-2
63672,1,1373273272,1,-1,13378,-1,1,-1,-2
86697,2,1392449674,3,79,27891,1,2,-1,6029
50552,1,1361440566,1,-1,8196,-1,0,-1,-2
93318,2,1397104317,3,128,31536,1,3,-1,9964
53001,1,1363936436,1,-1,9253,-1,0,-1,-2
104472,2,1403524475,5,313,41683,1,5,1,22586
6517,1,1295776111,0,-1,226,-1,0,-1,-2
106127,2,1404739327,6,392,43414,2,5,1,26338
57519,1,1367147691,1,-1,11032,-1,0,-1,-2
114486,4,1409922682,17,3165,54272,4,11,5,48245
97373,2,1399868507,4,181,36216,1,4,-1,17230
19367,1,1322923599,0,-1,805,-1,0,-1,-2
103324,2,1402653315,5,273,40540,1,5,1,22047
20492,1,1325426690,0,-1,892,-1,0,-1,-2
113411,2,1409114223,12,1707,52756,3,9,3,43228
23420,1,1329699164,0,-1,966,-1,0,-1,-2
53307,1,1364244821,1,-1,9394,-1,0,-1,-2
88045,2,1393414520,3,87,28666,1,3,-1,7290
21365,1,1326908760,0,-1,919,-1,0,-1,-2
105358,2,1404146101,5,353,42605,2,5,1,25433
94573,2,1398068207,4,142,32299,1,3,-1,11805
45345,1,1354856209,1,-1,6877,-1,0,-1,-2
88782,2,1393929872,3,92,28746,1,3,-1,7290
95513,2,1398665017,4,153,35001,1,3,-1,13138
73099,2,1382010835,2,31,20020,0,1,-1,805
69629,2,1378757276,2,20,17116,0,1,-1,88
1792,1,1281950038,0,-1,-2,-1,0,-1,-2
46557,1,1356507306,1,-1,7259,-1,0,-1,-2
93749,2,1397466116,3,133,31793,1,3,-1,10849
111798,2,1407958321,9,952,48924,2,8,2,35956
109803,2,1406592872,7,610,45889,2,6,1,31334
18250,1,1320918295,0,-1,805,-1,0,-1,-2
80186,2,1387460216,2,52,24230,0,2,-1,1390
12239,1,1308661159,0,-1,686,-1,0,-1,-2
77708,2,1385417286,2,43,22047,0,2,-1,919
54848,1,1364768301,1,-1,9671,-1,0,-1,-2
108530,2,1405750872,6,480,44601,2,6,1,28727
24056,1,1330675389,0,-1,1005,-1,0,-1,-2
71029,2,1380093260,2,25,17712,0,1,-1,442
71613,2,1380618561,2,27,18040,0,1,-1,603
100660,2,1401459645,4,226,37976,1,4,-1,21599
17753,1,1319883294,0,-1,805,-1,0,-1,-2
24780,1,1331803255,0,-1,1098,-1,0,-1,-2
59037,1,1368543708,1,-1,11522,-1,1,-1,-2
68422,2,1377572134,2,15,16623,0,1,-1,88
100310,2,1401236679,4,218,37619,1,4,-1,21054
66454,2,1375527537,1,-1,14730,-1,1,-1,-2
50092,1,1360936391,1,-1,8089,-1,0,-1,-2
114080,2,1409641090,14,2375,53732,3,10,4,44965
91934,2,1396188018,3,116,30683,1,3,-1,8373
70872,2,1379967739,2,24,17661,0,1,-1,307
85708,2,1391710948,3,74,27383,1,2,-1,5256
28440,1,1336915516,0,-1,1764,-1,0,-1,-2
44508,1,1353990121,1,-1,6489,-1,0,-1,-2
81301,2,1388919452,2,57,25062,0,2,-1,2310
112525,2,1408453793,10,1199,49827,3,8,2,37886
76891,2,1384761143,2,40,21795,0,2,-1,919
105584,2,1404297218,6,365,42816,2,5,1,25936
65099,2,1374455087,1,-1,14096,-1,1,-1,-2
72422,2,1381351309,2,29,18549,0,1,-1,805
67147,2,1376283235,2,8,15934,0,1,-1,8
83751,2,1390971838,3,68,26564,1,2,-1,4253
100405,2,1401282673,4,220,37701,1,4,-1,21067
99962,2,1400945619,4,211,37288,1,4,-1,20860
1871,1,1282116359,0,-1,-2,-1,0,-1,-2
34210,1,1344795715,0,-1,3382,-1,0,-1,-2
105115,2,1403894337,5,342,42376,2,5,1,24824
11222,1,1306206486,0,-1,656,-1,0,-1,-2
94552,2,1398050155,4,142,32270,1,3,-1,11756
115308,5,1410528651,56,16229,55609,8,20,24,54890
51347,1,1362438063,1,-1,8451,-1,0,-1,-2
58869,1,1368428972,1,-1,11448,-1,1,-1,-2
59782,1,1369238307,1,-1,11852,-1,1,-1,-2
24952,1,1332136585,0,-1,1118,-1,0,-1,-2
61267,1,1370732639,1,-1,12362,-1,1,-1,-2
89758,2,1394602971,3,98,29187,1,3,-1,7290
104077,2,1403177051,5,298,41307,1,5,1,22468
100177,2,1401165803,4,215,37487,1,4,-1,21054
64093,2,1373550226,1,-1,13561,-1,1,-1,-2
44757,1,1354231255,1,-1,6633,-1,0,-1,-2
95290,2,1398481430,4,150,34817,1,3,-1,12833
7010,1,1297104924,0,-1,253,-1,0,-1,-2
91083,2,1395549351,3,108,30270,1,3,-1,7555
59392,1,1368862809,1,-1,11748,-1,1,-1,-2
111547,2,1407804097,9,893,48666,2,7,2,35264
106412,2,1404924275,6,407,43734,2,5,1,27014
44773,1,1354258573,1,-1,6633,-1,0,-1,-2
55035,1,1364947375,1,-1,9839,-1,0,-1,-2
45852,1,1355388271,1,-1,7071,-1,0,-1,-2
67623,2,1376680471,2,12,16149,0,1,-1,88
3783,1,1287470084,0,-1,88,-1,0,-1,-2
16729,1,1318061155,0,-1,805,-1,0,-1,-2
91016,2,1395480895,3,107,30217,1,3,-1,7421
59686,1,1369152753,1,-1,11852,-1,1,-1,-2
105900,2,1404537771,6,381,43163,2,5,1,26338
31292,1,1340863414,0,-1,2392,-1,0,-1,-2
92026,2,1396254955,3,116,30746,1,3,-1,8402
43679,1,1352976549,1,-1,6029,-1,0,-1,-2
70480,2,1379565233,2,23,17385,0,1,-1,183
92846,2,1396847867,3,124,31319,1,3,-1,9249
80704,2,1388165656,2,54,24617,0,2,-1,2019
18065,1,1320599688,0,-1,805,-1,0,-1,-2
108005,2,1405394983,6,446,44269,2,6,1,27658
65643,2,1374808989,1,-1,14289,-1,1,-1,-2
22912,1,1329166150,0,-1,930,-1,0,-1,-2
69175,2,1378263334,2,18,16959,0,1,-1,88
7443,1,1298120813,0,-1,279,-1,0,-1,-2
104457,2,1403516019,5,313,41670,1,5,1,22543
17951,1,1320307117,0,-1,805,-1,0,-1,-2
12736,1,1309855758,0,-1,686,-1,0,-1,-2
79609,2,1386927206,2,50,23853,0,2,-1,1005
69605,2,1378734811,2,19,17111,0,1,-1,88
74396,2,1383378141,2,35,20884,0,2,-1,805
50568,1,1361446319,1,-1,8200,-1,0,-1,-2
10824,1,1305298045,0,-1,603,-1,0,-1,-2
22550,1,1328701878,0,-1,919,-1,0,-1,-2
28385,1,1336840606,0,-1,1764,-1,0,-1,-2
58094,1,1367634264,1,-1,11032,-1,0,-1,-2
37431,1,1347861760,0,-1,4337,-1,0,-1,-2
105067,2,1403860736,5,339,42324,2,5,1,24808
73413,2,1382359980,2,32,20273,0,1,-1,805
41385,1,1351444722,1,-1,5503,-1,0,-1,-2
103595,2,1402909961,5,282,40856,1,5,1,22311
109478,2,1406366518,7,570,45528,2,6,1,30460
100120,2,1401104383,4,214,37456,1,4,-1,21054
61184,1,1370592628,1,-1,12331,-1,1,-1,-2
71497,2,1380533838,2,26,17923,0,1,-1,601
109458,2,1406356402,7,567,45500,2,6,1,30417
93327,2,1397106768,3,129,31539,1,3,-1,9975
4536,1,1289635453,0,-1,159,-1,0,-1,-2
112390,2,1408370361,10,1139,49611,3,8,2,37464
73895,2,1382875776,2,34,20587,0,2,-1,805
71786,2,1380763014,2,27,18164,0,1,-1,686
58091,1,1367633545,1,-1,11032,-1,0,-1,-2
21575,1,1327242927,0,-1,919,-1,0,-1,-2
73222,2,1382125843,2,32,20112,0,1,-1,805
69612,2,1378742544,2,20,17112,0,1,-1,88
97383,2,1399874188,4,181,36229,1,4,-1,17230
73295,2,1382248749,2,32,20150,0,1,-1,805
12987,1,1310454371,0,-1,686,-1,0,-1,-2
7470,1,1298229705,0,-1,279,-1,0,-1,-2
14853,1,1314267073,0,-1,738,-1,0,-1,-2
80105,2,1387402621,2,52,24155,0,2,-1,1381
108541,2,1405760183,6,481,44609,2,6,1,28740
34222,1,1344809050,0,-1,3382,-1,0,-1,-2
101582,2,1402181258,5,250,39834,1,4,0,22047
71936,2,1380887876,2,28,18268,0,1,-1,686
104732,2,1403674581,5,325,41952,2,5,1,24097
80508,2,1387897540,2,54,24512,0,2,-1,1764
65694,2,1374841695,1,-1,14323,-1,1,-1,-2
71815,2,1380786960,2,27,18186,0,1,-1,686
64181,2,1373631262,1,-1,13597,-1,1,-1,-2
36015,1,1347251971,0,-1,4253,-1,0,-1,-2
80546,2,1387986803,2,54,24515,0,2,-1,1764
80643,2,1388129848,2,54,24575,0,2,-1,1909
16384,1,1317577084,0,-1,805,-1,0,-1,-2
35264,1,1346136102,0,-1,3870,-1,0,-1,-2
41871,1,1352029888,1,-1,5739,-1,0,-1,-2
92629,2,1396667454,3,122,31188,1,3,-1,8960
5853,1,1293618164,0,-1,196,-1,0,-1,-2
77250,2,1385015274,2,41,21986,0,2,-1,919
41630,1,1351691636,1,-1,5659,-1,0,-1,-2
41114,1,1351058409,1,-1,5351,-1,0,-1,-2
57917,1,1367476384,1,-1,11032,-1,0,-1,-2
109525,2,1406398795,7,575,45593,2,6,1,30595
93009,2,1396932135,3,125,31378,1,3,-1,9394
48377,1,1358946321,1,-1,7733,-1,0,-1,-2
71536,2,1380567735,2,26,17955,0,1,-1,603
99148,2,1400374448,4,194,36610,1,4,-1,17672
13301,1,1311060693,0,-1,686,-1,0,-1,-2
89856,2,1394650918,3,99,29299,1,3,-1,7290
67888,2,1376986610,2,13,16297,0,1,-1,88
60388,1,1369837476,1,-1,12005,-1,1,-1,-2
43724,1,1353021576,1,-1,6029,-1,0,-1,-2
74700,2,1383669244,2,36,21054,0,2,-1,805
88086,2,1393432825,3,87,28666,1,3,-1,7290
9867,1,1303369704,0,-1,588,-1,0,-1,-2
65789,2,1374947315,1,-1,14405,-1,1,-1,-2
73964,2,1382946881,2,34,20648,0,2,-1,805
31437,1,1341006651,0,-1,2392,-1,0,-1,-2
33245,1,1343415350,0,-1,3019,-1,0,-1,-2
55328,1,1365237710,1,-1,10026,-1,0,-1,-2
96524,2,1399292567,4,167,35708,1,4,-1,14857
107700,2,1405129303,6,427,44055,2,6,1,27433
100567,2,1401385757,4,224,37928,1,4,-1,21545
8328,1,1300112627,0,-1,394,-1,0,-1,-2
12474,1,1309186905,0,-1,686,-1,0,-1,-2
46476,1,1356258243,1,-1,7250,-1,0,-1,-2
93304,2,1397098609,3,128,31531,1,3,-1,9928
72042,2,1381012756,2,28,18316,0,1,-1,686
103366,2,1402681282,5,274,40582,1,5,1,22047
91279,2,1395706750,3,110,30367,1,3,-1,7828
78021,2,1385656106,2,44,22162,0,2,-1,930
79437,2,1386798182,2,49,23853,0,2,-1,930
69866,2,1378969916,2,20,17230,0,1,-1,183
108723,2,1405919634,6,497,44764,2,6,1,28746
54842,1,1364764023,1,-1,9671,-1,0,-1,-2
106264,2,1404831120,6,399,43560,2,5,1,26338
83666,2,1390910914,3,68,26471,1,2,-1,4116
53108,1,1364052313,1,-1,9343,-1,0,-1,-2
88294,2,1393570602,3,88,28732,1,3,-1,7290
15478,1,1315682965,0,-1,805,-1,0,-1,-2
37975,1,1348566584,0,-1,4505,-1,0,-1,-2
115193,5,1410455445,35,8375,55418,6,16,13,54099
63726,1,1373319840,1,-1,13404,-1,1,-1,-2
81508,2,1389076848,2,58,25184,0,2,-1,2669
96755,2,1399440731,4,171,35886,1,4,-1,16263
31827,1,1341579697,0,-1,2669,-1,0,-1,-2
70163,2,1379325097,2,21,17230,0,1,-1,183
70865,2,1379961227,2,24,17661,0,1,-1,307
110260,2,1406861379,7,672,46342,2,7,1,32036
99505,2,1400622923,4,201,36854,1,4,-1,18563
93677,2,1397430793,3,133,31718,1,3,-1,10776
44765,1,1354247570,1,-1,6633,-1,0,-1,-2
113462,2,1409128149,12,1749,52838,3,9,3,43534
114229,4,1409743684,15,2586,53998,3,11,4,45732
50584,1,1361458226,1,-1,8200,-1,0,-1,-2
54483,1,1364384382,1,-1,9424,-1,0,-1,-2
48362,1,1358930434,1,-1,7733,-1,0,-1,-2
80543,2,1387983010,2,54,24515,0,2,-1,1764
70365,2,1379481598,2,22,17359,0,1,-1,183
100791,2,1401620985,5,230,38103,1,4,-1,21654
78633,2,1386201299,2,46,22452,0,2,-1,930
95512,2,1398664904,4,153,35001,1,3,-1,13138
3772,1,1287433089,0,-1,88,-1,0,-1,-2
90153,2,1394876198,3,101,29537,1,3,-1,7290
45723,1,1355261299,1,-1,7041,-1,0,-1,-2
16831,1,1318249707,0,-1,805,-1,0,-1,-2
110800,2,1407247495,8,753,46925,2,7,1,32036
62979,1,1372605186,1,-1,13047,-1,1,-1,-2
101162,2,1401868019,5,239,38452,1,4,-1,22047
105631,2,1404341927,6,368,42865,2,5,1,26052
96644,2,1399367809,4,169,35777,1,4,-1,16049
74123,2,1383103165,2,34,20775,0,2,-1,805
14344,1,1313409573,0,-1,686,-1,0,-1,-2
13779,1,1312234183,0,-1,686,-1,0,-1,-2
67480,2,1376541116,2,11,16068,0,1,-1,88
78849,2,1386359145,2,47,22478,0,2,-1,930
17321,1,1319006760,0,-1,805,-1,0,-1,-2
64934,2,1374268093,1,-1,13957,-1,1,-1,-2
25117,1,1332353108,0,-1,1126,-1,0,-1,-2
58008,1,1367544723,1,-1,11032,-1,0,-1,-2
83572,2,1390870137,2,68,26361,1,2,-1,3911
29503,1,1338362393,0,-1,1950,-1,0,-1,-2
114085,2,1409643180,14,2381,53740,3,10,4,44965
91928,2,1396184235,3,115,30682,1,3,-1,8320
93247,2,1397052739,3,128,31497,1,3,-1,9694
72483,2,1381406380,2,29,18587,0,1,-1,805
25086,1,1332322340,0,-1,1124,-1,0,-1,-2
70806,2,1379921780,2,24,17637,0,1,-1,264
88664,2,1393862270,3,91,28746,1,3,-1,7290
28675,1,1337230757,0,-1,1764,-1,0,-1,-2
94856,2,1398223030,4,145,32472,1,3,-1,12086
70334,2,1379450669,2,22,17359,0,1,-1,183
40425,1,1350256576,1,-1,4862,-1,0,-1,-2
25883,1,1333472475,0,-1,1329,-1,0,-1,-2
97051,2,1399606001,4,175,36041,1,4,-1,16849
17794,1,1319967478,0,-1,805,-1,0,-1,-2
41076,1,1351007643,1,-1,5339,-1,0,-1,-2
30004,1,1339050727,0,-1,2040,-1,0,-1,-2
63339,1,1372905991,1,-1,13158,-1,1,-1,-2
111192,2,1407477344,8,821,48342,2,7,2,32344
71231,2,1380250049,2,25,17869,0,1,-1,557
94018,2,1397634571,3,136,32036,1,3,-1,11032
80655,2,1388140443,2,54,24587,0,2,-1,1909
46419,1,1356118708,1,-1,7250,-1,0,-1,-2
61318,1,1370792541,1,-1,12401,-1,1,-1,-2
78570,2,1386150233,2,46,22452,0,2,-1,930
105616,2,1404321039,6,367,42849,2,5,1,26008
90960,2,1395407486,3,107,30201,1,3,-1,7329
56151,1,1366000659,1,-1,10500,-1,0,-1,-2
50356,1,1361278370,1,-1,8137,-1,0,-1,-2
37382,1,1347766744,0,-1,4317,-1,0,-1,-2
48734,1,1359383627,1,-1,7828,-1,0,-1,-2
8940,1,1301313704,0,-1,449,-1,0,-1,-2
105845,2,1404471998,6,379,43065,2,5,1,26338
65548,2,1374718322,1,-1,14216,-1,1,-1,-2
70187,2,1379337397,2,22,17262,0,1,-1,183
77386,2,1385115678,2,42,22022,0,2,-1,919
63639,1,1373255258,1,-1,13362,-1,1,-1,-2
110036,2,1406718275,7,640,46102,2,7,1,31774
94624,2,1398093896,4,143,32333,1,3,-1,11852
10894,1,1305501775,0,-1,603,-1,0,-1,-2
87015,2,1392694549,3,81,28141,1,2,-1,6633
39076,1,1349816183,0,-1,4783,-1,0,-1,-2
87949,2,1393382105,3,86,28606,1,3,-1,7290
80815,2,1388307838,2,55,24669,0,2,-1,2116
2552,1,1284006833,0,-1,5,-1,0,-1,-2
47291,1,1357677715,1,-1,7290,-1,0,-1,-2
6847,1,1296634815,0,-1,253,-1,0,-1,-2
31772,1,1341541216,0,-1,2645,-1,0,-1,-2
87389,2,1392909485,3,83,28334,1,2,-1,7071
80236,2,1387527184,2,52,24318,0,2,-1,1443
59061,1,1368556649,1,-1,11535,-1,1,-1,-2
39315,1,1350048222,0,-1,4856,-1,0,-1,-2
28179,1,1336613794,0,-1,1739,-1,0,-1,-2
48370,1,1358942383,1,-1,7733,-1,0,-1,-2
13113,1,1310671132,0,-1,686,-1,0,-1,-2
51672,1,1362686716,1,-1,8580,-1,0,-1,-2
22933,1,1329198597,0,-1,930,-1,0,-1,-2
8825,1,1301055658,0,-1,442,-1,0,-1,-2
73420,2,1382363386,2,32,20279,0,1,-1,805
61045,1,1370492201,1,-1,12329,-1,1,-1,-2
15988,1,1316689253,0,-1,805,-1,0,-1,-2
71668,2,1380670140,2,27,18098,0,1,-1,603
28474,1,1336979769,0,-1,1764,-1,0,-1,-2
92029,2,1396255393,3,116,30747,1,3,-1,8411
112395,2,1408377709,10,1141,49619,3,8,2,37473
109051,2,1406097575,7,525,44993,2,6,1,29183
33874,1,1344323473,0,-1,3277,-1,0,-1,-2
88509,2,1393767806,3,90,28746,1,3,-1,7290
17348,1,1319089134,0,-1,805,-1,0,-1,-2
105744,2,1404392354,6,374,42967,2,5,1,26271
1278,1,1280910566,0,-1,-2,-1,0,-1,-2
40787,1,1350655223,1,-1,5191,-1,0,-1,-2
34688,1,1345401982,0,-1,3484,-1,0,-1,-2
69229,2,1378294259,2,18,16989,0,1,-1,88
69942,2,1379042906,2,21,17230,0,1,-1,183
16840,1,1318265961,0,-1,805,-1,0,-1,-2
63788,1,1373353438,1,-1,13432,-1,1,-1,-2
105945,2,1404566213,6,383,43198,2,5,1,26338
61338,1,1370834640,1,-1,12410,-1,1,-1,-2
68794,2,1377855033,2,17,16794,0,1,-1,88
80266,2,1387537772,2,53,24341,0,2,-1,1499
56421,1,1366215920,1,-1,10619,-1,0,-1,-2
62743,1,1372313942,1,-1,12999,-1,1,-1,-2
51300,1,1362384691,1,-1,8451,-1,0,-1,-2
45065,1,1354559541,1,-1,6720,-1,0,-1,-2
70505,2,1379576100,2,23,17418,0,1,-1,183
33224,1,1343384782,0,-1,3019,-1,0,-1,-2
113958,2,1409550638,14,2214,53544,3,10,3,44667
41197,1,1351154733,1,-1,5405,-1,0,-1,-2
14127,1,1312962468,0,-1,686,-1,0,-1,-2
109766,2,1406555251,7,604,45854,2,6,1,31264
76199,2,1384122672,2,38,21371,0,2,-1,919
5672,1,1292703606,0,-1,190,-1,0,-1,-2
100076,2,1401065352,4,213,37412,1,4,-1,21054
53159,1,1364125173,1,-1,9366,-1,0,-1,-2
7695,1,1298682508,0,-1,287,-1,0,-1,-2
62917,1,1372495604,1,-1,13047,-1,1,-1,-2
112415,2,1408399048,10,1157,49654,3,8,2,37483
64291,2,1373768084,1,-1,13634,-1,1,-1,-2
91173,2,1395630010,3,109,30351,1,3,-1,7646
78011,2,1385644144,2,44,22159,0,2,-1,930
82893,2,1390257059,2,64,26091,0,2,-1,3382
34637,1,1345335789,0,-1,3468,-1,0,-1,-2
24109,1,1330767696,0,-1,1005,-1,0,-1,-2
57772,1,1367347884,1,-1,11032,-1,0,-1,-2
48779,1,1359434032,1,-1,7828,-1,0,-1,-2
77439,2,1385185489,2,42,22047,0,2,-1,919
114048,2,1409626644,14,2319,53690,3,10,4,44903
79022,2,1386510797,2,48,22571,0,2,-1,930
106300,2,1404865889,6,401,43614,2,5,1,26412
20822,1,1326020484,0,-1,919,-1,0,-1,-2
88621,2,1393839857,3,90,28746,1,3,-1,7290
105122,2,1403903042,5,342,42383,2,5,1,24867
81106,2,1388710136,2,56,24861,0,2,-1,2116
46987,1,1357299119,1,-1,7290,-1,0,-1,-2
57786,1,1367364342,1,-1,11032,-1,0,-1,-2
108608,2,1405838801,6,488,44686,2,6,1,28746
80283,2,1387554032,2,53,24341,0,2,-1,1513
20769,1,1325915325,0,-1,919,-1,0,-1,-2
112317,2,1408343625,10,1116,49477,2,8,2,37188
2141,1,1282732635,0,-1,0,-1,0,-1,-2
99992,2,1400990528,4,211,37314,1,4,-1,20941
51462,1,1362542608,1,-1,8476,-1,0,-1,-2
40815,1,1350720104,1,-1,5203,-1,0,-1,-2
66653,2,1375767759,1,-1,14795,-1,1,-1,-2
93761,2,1397470927,3,133,31817,1,3,-1,10849
43937,1,1353305678,1,-1,6082,-1,0,-1,-2
62965,1,1372590082,1,-1,13047,-1,1,-1,-2
78000,2,1385638407,2,44,22152,0,2,-1,930
93011,2,1396933364,3,125,31379,1,3,-1,9394
5662,1,1292651436,0,-1,187,-1,0,-1,-2
1418,1,1281104161,0,-1,-2,-1,0,-1,-2
60324,1,1369783759,1,-1,11981,-1,1,-1,-2
48782,1,1359437731,1,-1,7828,-1,0,-1,-2
78910,2,1386429672,2,47,22518,0,2,-1,930
38021,1,1348617173,0,-1,4505,-1,0,-1,-2
94455,2,1397976899,4,141,32180,1,3,-1,11623
33770,1,1344222632,0,-1,3277,-1,0,-1,-2
73565,2,1382494642,2,33,20371,0,1,-1,805
102616,2,1402222282,5,251,39953,1,4,0,22047
90757,2,1395300372,3,106,29976,1,3,-1,7290
41266,1,1351246392,1,-1,5429,-1,0,-1,-2
110366,2,1406941779,7,684,46457,2,7,1,32036
27847,1,1336186886,0,-1,1679,-1,0,-1,-2
113890,2,1409488649,13,2128,53410,3,10,3,44397
59238,1,1368706081,1,-1,11639,-1,1,-1,-2
96058,2,1398982626,4,161,35366,1,4,-1,14061
106241,2,1404816860,6,398,43546,2,5,1,26338
45545,1,1355071428,1,-1,6958,-1,0,-1,-2
111020,2,1407378023,8,788,48148,2,7,2,32036
87183,2,1392795194,3,82,28236,1,2,-1,6866
89580,2,1394488845,3,97,29109,1,3,-1,7290
35859,1,1346981832,0,-1,4253,-1,0,-1,-2
18394,1,1321249455,0,-1,805,-1,0,-1,-2
72659,2,1381629872,2,30,19710,0,1,-1,805
111859,2,1407997628,9,973,49012,2,8,2,36041
85426,2,1391508656,3,72,27158,1,2,-1,4856
46834,1,1357112940,1,-1,7290,-1,0,-1,-2
107693,2,1405114515,6,426,44037,2,6,1,27433
47363,1,1357745129,1,-1,7290,-1,0,-1,-2
105434,2,1404198851,5,357,42685,2,5,1,25629
41540,1,1351597983,1,-1,5555,-1,0,-1,-2
21615,1,1327309927,0,-1,919,-1,0,-1,-2
83523,2,1390829350,2,67,26352,1,2,-1,3830
34366,1,1345006678,0,-1,3382,-1,0,-1,-2
17239,1,1318912437,0,-1,805,-1,0,-1,-2
41405,1,1351469470,1,-1,5509,-1,0,-1,-2
31734,1,1341487681,0,-1,2643,-1,0,-1,-2
32699,1,1342733939,0,-1,2860,-1,0,-1,-2
60349,1,1369803672,1,-1,11984,-1,1,-1,-2
33948,1,1344412463,0,-1,3293,-1,0,-1,-2
62497,1,1372078201,1,-1,12853,-1,1,-1,-2
43972,1,1353328836,1,-1,6096,-1,0,-1,-2
37937,1,1348491881,0,-1,4505,-1,0,-1,-2
86161,2,1392051566,3,76,27581,1,2,-1,5829
70702,2,1379835233,2,23,17541,0,1,-1,230
77889,2,1385549785,2,44,22088,0,2,-1,930
92279,2,1396425965,3,119,30966,1,3,-1,8507
37418,1,1347844791,0,-1,4337,-1,0,-1,-2
64907,2,1374243437,1,-1,13949,-1,1,-1,-2
40637,1,1350512824,1,-1,5027,-1,0,-1,-2
44273,1,1353652674,1,-1,6355,-1,0,-1,-2
34893,1,1345628198,0,-1,3595,-1,0,-1,-2
48529,1,1359106602,1,-1,7795,-1,0,-1,-2
99019,2,1400247506,4,192,36545,1,4,-1,17359
34028,1,1344501844,0,-1,3330,-1,0,-1,-2
31267,1,1340825318,0,-1,2387,-1,0,-1,-2
103615,2,1402917765,5,282,40874,1,5,1,22311
35430,1,1346364101,0,-1,3911,-1,0,-1,-2
100043,2,1401029800,4,213,37392,1,4,-1,21054
43805,1,1353091378,1,-1,6029,-1,0,-1,-2
107946,2,1405348793,6,442,44269,2,6,1,27581
7739,1,1298853496,0,-1,290,-1,0,-1,-2
59727,1,1369208127,1,-1,11852,-1,1,-1,-2
38926,1,1349666260,0,-1,4705,-1,0,-1,-2
100188,2,1401168347,4,216,37514,1,4,-1,21054
115314,5,1410533792,59,16604,55621,8,20,25,54912
16674,1,1317961126,0,-1,805,-1,0,-1,-2
64165,2,1373616146,1,-1,13587,-1,1,-1,-2
95370,2,1398560454,4,151,34872,1,3,-1,13047
103606,2,1402912326,5,282,40858,1,5,1,22311
40701,1,1350566200,1,-1,5111,-1,0,-1,-2
64508,2,1373964818,1,-1,13702,-1,1,-1,-2
35849,1,1346966937,0,-1,4253,-1,0,-1,-2
81231,2,1388828907,2,57,24975,0,2,-1,2129
89717,2,1394575941,3,98,29176,1,3,-1,7290
91452,2,1395817308,3,111,30447,1,3,-1,7972
89440,2,1394398065,3,96,29068,1,3,-1,7290
113662,2,1409254524,12,1913,53096,3,9,3,44269
105930,2,1404559983,6,383,43185,2,5,1,26338
50259,1,1361178209,1,-1,8120,-1,0,-1,-2
5589,1,1292476513,0,-1,183,-1,0,-1,-2
59248,1,1368712423,1,-1,11639,-1,1,-1,-2
44162,1,1353511007,1,-1,6248,-1,0,-1,-2
61369,1,1370856678,1,-1,12425,-1,1,-1,-2
4539,1,1289641632,0,-1,159,-1,0,-1,-2
23392,1,1329657482,0,-1,961,-1,0,-1,-2
79964,2,1387286583,2,51,24096,0,2,-1,1314
47508,1,1357886202,1,-1,7307,-1,0,-1,-2
47944,1,1358392477,1,-1,7555,-1,0,-1,-2
37633,1,1348061313,0,-1,4479,-1,0,-1,-2
31825,1,1341578913,0,-1,2669,-1,0,-1,-2
99069,2,1400297803,4,193,36557,1,4,-1,17475
90005,2,1394751670,3,100,29432,1,3,-1,7290
112197,2,1408254959,9,1065,49368,2,8,2,36738
77003,2,1384841037,2,40,21846,0,2,-1,919
108120,2,1405449171,6,451,44269,2,6,1,27915
110726,2,1407218233,8,742,46850,2,7,1,32036
51776,1,1362817982,1,-1,8605,-1,0,-1,-2
70049,2,1379188794,2,21,17230,0,1,-1,183
33492,1,1343801487,0,-1,3136,-1,0,-1,-2
99527,2,1400638834,4,202,36860,1,4,-1,18615
112981,2,1408763360,11,1420,52360,3,9,2,41138
78221,2,1385894473,2,45,22311,0,2,-1,930
