id,reputation,creationdate,views,upvotes,downvotes
31003,6,1380717236,0,0,0
7187,1,1320147581,0,0,0
913,1,1281622515,0,0,0
28722,6,1375329938,0,0,0
54388,156,1408498215,17,9,0
21858,1,1362967520,0,0,0
24711,1,1366660457,0,0,0
23766,1,1364736793,0,0,0
36686,13,1388297025,1,0,0
46018,101,1400753374,3,0,0
13963,1,1347072477,0,0,0
17551,1,1354710150,0,0,0
400,1,1280167819,0,0,0
49422,101,1404342424,5,2,0
39660,21,1391694616,1,0,0
20985,1,1361146311,0,0,0
23745,1,1364633069,0,0,0
44013,101,1397754143,2,0,0
18544,1,1357782782,0,0,0
8788,1,1327577963,0,0,0
45361,101,1399749339,3,0,0
46387,101,1401346560,3,1,0
22131,1,1363483395,0,0,0
21194,1,1361544558,0,0,0
29582,6,1377544668,0,0,0
36673,13,1388247059,1,0,0
37963,18,1390716743,1,0,0
42471,68,1395645779,2,0,0
45476,101,1399953865,3,0,0
46785,101,1401946975,3,1,0
26754,1,1370934316,0,0,0
44908,101,1399116163,2,0,0
36737,14,1388408577,1,0,0
36201,11,1387007467,1,0,0
37950,18,1390701515,1,0,0
27314,1,1372166912,0,0,0
55075,281,1409610965,34,23,0
44125,101,1397954376,2,0,0
20849,1,1360787445,0,0,0
22537,1,1364252483,0,0,0
19899,1,1358746170,0,0,0
42856,98,1396288471,2,0,0
18436,1,1357479209,0,0,0
37282,16,1389611040,1,0,0
53394,121,1407157975,10,4,0
4556,1,1304951791,0,0,0
4666,1,1305645574,0,0,0
43570,101,1397124055,2,0,0
20825,1,1360744381,0,0,0
49581,101,1404628191,5,2,0
38210,21,1391003772,1,0,0
40267,26,1392361706,1,0,0
39813,21,1391981435,1,0,0
26102,1,1369405526,0,0,0
12961,1,1343477564,0,0,0
48682,101,1403176471,4,1,0
46507,101,1401579573,3,1,0
12600,1,1342077068,0,0,0
13567,1,1345680070,0,0,0
36830,16,1388718711,1,0,0
43157,101,1396629491,2,0,0
44637,101,1398716116,2,0,0
49434,101,1404365097,5,2,0
16680,1,1352365306,0,0,0
49410,101,1404322763,5,2,0
43935,101,1397663479,2,0,0
38420,21,1391349204,1,0,0
43956,101,1397693453,2,0,0
24392,1,1366004388,0,0,0
28356,3,1374523388,0,0,0
21886,1,1363021681,0,0,0
21955,1,1363154483,0,0,0
36321,13,1387253556,1,0,0
38001,18,1390776059,1,0,0
31054,6,1380807126,0,0,0
6100,1,1314725213,0,0,0
31009,6,1380730201,0,0,0
45909,101,1400635372,3,0,0
53577,123,1407321945,11,5,0
12497,1,1341663513,0,0,0
28165,3,1374070411,0,0,0
13099,1,1344009543,0,0,0
25314,1,1367830401,0,0,0
30795,6,1380253854,0,0,0
12219,1,1340570819,0,0,0
6225,1,1315384794,0,0,0
24651,1,1366535374,0,0,0
29761,6,1377925106,0,0,0
42383,63,1395470990,2,0,0
24065,1,1365394584,0,0,0
20391,1,1359712771,0,0,0
12455,1,1341476178,0,0,0
54478,163,1408611599,18,10,0
32188,10,1383286543,0,0,0
7158,1,1320056813,0,0,0
48121,101,1402394198,4,1,0
49115,101,1403830932,5,1,0
4008,1,1301552400,0,0,0
31372,6,1381416856,0,0,0
54999,251,1409480224,31,20,0
48802,101,1403442217,4,1,0
37643,16,1390309148,1,0,0
8141,1,1324376768,0,0,0
28047,1,1373854345,0,0,0
22465,1,1364107207,0,0,0
17497,1,1354621311,0,0,0
16691,1,1352386658,0,0,0
53592,125,1407331245,11,5,0
14018,1,1347237981,0,0,0
24090,1,1365421146,0,0,0
42615,78,1395845716,2,0,0
54876,217,1409221593,26,16,0
41047,31,1393512640,1,0,0
43190,101,1396735503,2,0,0
21063,1,1361296409,0,0,0
2974,1,1296124625,0,0,0
52943,113,1406519986,8,3,0
49045,101,1403751554,5,1,0
45590,101,1400116756,3,0,0
26493,1,1370321914,0,0,0
49549,101,1404526699,5,2,0
34813,11,1384391497,0,0,0
29313,6,1376894424,0,0,0
53656,126,1407419077,11,5,0
17774,1,1355276674,0,0,0
48765,101,1403314482,4,1,0
20095,1,1359096951,0,0,0
9531,1,1330433606,0,0,0
14486,1,1348792984,0,0,0
44439,101,1398335090,2,0,0
45501,101,1399978446,3,0,0
28956,6,1375954443,0,0,0
48912,101,1403586228,4,1,0
55636,1460,1410435481,214,196,7
35491,11,1385728367,1,0,0
44539,101,1398539247,2,0,0
53754,128,1407566203,11,5,0
53702,128,1407473778,11,5,0
14664,1,1349301605,0,0,0
16849,1,1352849178,0,0,0
44993,101,1399255193,2,0,0
43205,101,1396773906,2,0,0
28072,1,1373875344,0,0,0
46217,101,1401145787,3,1,0
28827,6,1375625951,0,0,0
46193,101,1401090130,3,1,0
14203,1,1347819863,0,0,0
16574,1,1352098115,0,0,0
54791,203,1409123817,24,14,0
17143,1,1353660775,0,0,0
40442,26,1392644031,1,0,0
41242,34,1393799787,1,0,0
4484,1,1304471621,0,0,0
28535,3,1374839781,0,0,0
36337,13,1387270124,1,0,0
53109,116,1406703689,9,4,0
16446,1,1351693448,0,0,0
41364,36,1393985219,1,0,0
36961,16,1389034765,1,0,0
25207,1,1367535211,0,0,0
36084,11,1386798237,1,0,0
46708,101,1401864755,3,1,0
35107,11,1384968189,0,0,0
54414,158,1408522577,17,9,0
23883,1,1364974508,0,0,0
27662,1,1372956995,0,0,0
30470,6,1379540787,0,0,0
40937,31,1393390411,1,0,0
45091,101,1399371004,2,0,0
44218,101,1398083291,2,0,0
17594,1,1354848113,0,0,0
52847,111,1406351700,8,3,0
11814,1,1338883372,0,0,0
40944,31,1393395456,1,0,0
52257,106,1405560951,6,2,0
36631,13,1388132792,1,0,0
7950,1,1323546495,0,0,0
17528,1,1354686615,0,0,0
46910,101,1402100047,4,1,0
40653,28,1392929025,1,0,0
25021,1,1367200931,0,0,0
36901,16,1388901215,1,0,0
21142,1,1361445455,0,0,0
42031,51,1394961608,1,0,0
96,1,1279539749,0,0,0
12074,1,1339926958,0,0,0
43587,101,1397152618,2,0,0
35928,11,1386580197,1,0,0
54633,180,1408904716,20,12,0
11479,1,1337577022,0,0,0
42626,78,1395863397,2,0,0
25474,1,1368102226,0,0,0
53869,131,1407750216,12,6,0
36501,13,1387600828,1,0,0
24998,1,1367151019,0,0,0
39910,23,1392023467,1,0,0
37144,16,1389339671,1,0,0
28459,3,1374717838,0,0,0
14694,1,1349354561,0,0,0
17302,1,1354089108,0,0,0
2799,1,1294927403,0,0,0
43345,101,1396921031,2,0,0
54681,186,1408963003,21,12,0
37472,16,1389973444,1,0,0
4457,1,1304396675,0,0,0
24221,1,1365643941,0,0,0
20361,1,1359643816,0,0,0
30694,6,1380028182,0,0,0
42552,75,1395747690,2,0,0
29032,6,1376183507,0,0,0
31339,6,1381382882,0,0,0
41879,46,1394706726,1,0,0
48487,101,1402963518,4,1,0
45560,101,1400058549,3,0,0
43637,101,1397206386,2,0,0
41760,41,1394566045,1,0,0
37734,16,1390467522,1,0,0
54683,186,1408965154,22,12,0
35959,11,1386625529,1,0,0
53999,136,1407913281,13,6,0
54126,141,1408051061,14,7,0
21153,1,1361465071,0,0,0
55645,1525,1410443925,238,228,8
9922,1,1331859091,0,0,0
35557,11,1385917565,1,0,0
28096,1,1373937874,0,0,0
37917,18,1390652167,1,0,0
26222,1,1369715553,0,0,0
27538,1,1372711460,0,0,0
16521,1,1351937304,0,0,0
28679,6,1375244258,0,0,0
41591,39,1394348908,1,0,0
34865,11,1384505486,0,0,0
46705,101,1401863835,3,1,0
40246,26,1392343759,1,0,0
4150,1,1302494514,0,0,0
55625,1354,1410425826,192,186,6
52569,111,1406021616,7,3,0
18323,1,1357215658,0,0,0
35498,11,1385748847,1,0,0
55708,4968,1410531260,638,683,41
34627,11,1384108770,0,0,0
43752,101,1397439491,2,0,0
49275,101,1404123091,5,2,0
13690,1,1346077148,0,0,0
25170,1,1367478659,0,0,0
36451,13,1387460248,1,0,0
48183,101,1402464595,4,1,0
24603,1,1366436123,0,0,0
53081,116,1406678038,8,4,0
700,1,1280822387,0,0,0
36967,16,1389045101,1,0,0
11030,1,1335853511,0,0,0
39803,21,1391970321,1,0,0
46002,101,1400737012,3,0,0
49314,101,1404187233,5,2,0
53339,120,1407087137,9,4,0
25755,1,1368697020,0,0,0
41467,36,1394122073,1,0,0
38356,21,1391233131,1,0,0
25197,1,1367517690,0,0,0
55440,599,1410182667,75,60,1
4993,1,1307671002,0,0,0
41953,46,1394793484,1,0,0
30217,6,1378950749,0,0,0
5203,1,1309093280,0,0,0
46766,101,1401934270,3,1,0
43889,101,1397605978,2,0,0
16945,1,1353066946,0,0,0
42070,51,1395019161,1,0,0
37596,16,1390260499,1,0,0
6446,1,1316645606,0,0,0
8766,1,1327476734,0,0,0
20996,1,1361167939,0,0,0
6922,1,1318854838,0,0,0
48524,101,1402991907,4,1,0
4589,1,1305046280,0,0,0
28763,6,1375430221,0,0,0
40440,26,1392639023,1,0,0
35379,11,1385507924,1,0,0
22143,1,1363512700,0,0,0
24658,1,1366547654,0,0,0
29500,6,1377261920,0,0,0
41280,35,1393860218,1,0,0
42130,53,1395096897,1,0,0
46293,101,1401234933,3,1,0
2219,1,1291111380,0,0,0
52901,113,1406451762,8,3,0
36571,13,1387886120,1,0,0
24995,1,1367138957,0,0,0
18422,1,1357457932,0,0,0
30140,6,1378807885,0,0,0
26496,1,1370323054,0,0,0
38141,20,1390933251,1,0,0
34785,11,1384347451,0,0,0
48795,101,1403423838,4,1,0
48025,101,1402305520,4,1,0
3555,1,1299137917,0,0,0
45355,101,1399734302,3,0,0
37273,16,1389597364,1,0,0
9871,1,1331691463,0,0,0
30323,6,1379234593,0,0,0
45157,101,1399473197,2,0,0
26649,1,1370668855,0,0,0
11876,1,1339087909,0,0,0
43378,101,1396940229,2,0,0
43579,101,1397148198,2,0,0
3978,1,1301349426,0,0,0
7711,1,1322588308,0,0,0
23607,1,1364363050,0,0,0
10607,1,1334293928,0,0,0
41481,36,1394132513,1,0,0
16543,1,1352033535,0,0,0
44877,101,1399047773,2,0,0
53240,118,1406880718,9,4,0
48044,101,1402319602,4,1,0
53793,130,1407647834,12,6,0
45396,101,1399822707,3,0,0
16148,1,1350803791,0,0,0
11261,1,1336627253,0,0,0
53013,115,1406595509,8,3,0
42976,101,1396432446,2,0,0
28506,3,1374816465,0,0,0
43902,101,1397629811,2,0,0
31705,8,1382175266,0,0,0
33,1,1279537781,0,0,0
27229,1,1372027741,0,0,0
45205,101,1399524909,3,0,0
16493,1,1351843445,0,0,0
26170,1,1369631446,0,0,0
28945,6,1375931510,0,0,0
53654,126,1407417441,11,5,0
12012,1,1339652690,0,0,0
26139,1,1369503259,0,0,0
24303,1,1365757821,0,0,0
37947,18,1390692654,1,0,0
26114,1,1369446180,0,0,0
28672,6,1375234881,0,0,0
22193,1,1363599836,0,0,0
7244,1,1320404509,0,0,0
25254,1,1367650637,0,0,0
54616,177,1408879078,20,11,0
42839,96,1396257275,2,0,0
9053,1,1328651610,0,0,0
16801,1,1352725453,0,0,0
36664,13,1388221280,1,0,0
46496,101,1401546564,3,1,0
26938,1,1371263445,0,0,0
46575,101,1401702916,3,1,0
1770,1,1288477914,0,0,0
8464,1,1326178318,0,0,0
20390,1,1359708987,0,0,0
43306,101,1396875397,2,0,0
19818,1,1358465684,0,0,0
37280,16,1389610497,1,0,0
20452,1,1359923442,0,0,0
45116,101,1399436906,2,0,0
13209,1,1344483349,0,0,0
16551,1,1352063733,0,0,0
37853,18,1390564382,1,0,0
7549,1,1321921098,0,0,0
46492,101,1401535572,3,1,0
53940,133,1407841081,13,6,0
21344,1,1361930896,0,0,0
20267,1,1359474920,0,0,0
391,1,1280154320,0,0,0
41198,33,1393739875,1,0,0
13375,1,1345074447,0,0,0
12138,1,1340213666,0,0,0
9784,1,1331337711,0,0,0
44554,101,1398583705,2,0,0
51946,103,1405080343,6,2,0
13724,1,1346198066,0,0,0
10828,1,1334969891,0,0,0
35985,11,1386667259,1,0,0
35001,11,1384802292,0,0,0
20309,1,1359544849,0,0,0
26205,1,1369697717,0,0,0
45406,101,1399847429,3,0,0
20406,1,1359789580,0,0,0
48915,101,1403586827,4,1,0
9394,1,1329902132,0,0,0
44713,101,1398815313,2,0,0
16853,1,1352854995,0,0,0
41778,43,1394589138,1,0,0
39989,23,1392056031,1,0,0
12185,1,1340362582,0,0,0
24104,1,1365457409,0,0,0
53693,127,1407467832,11,5,0
42296,60,1395322383,1,0,0
17585,1,1354797850,0,0,0
49055,101,1403764629,5,1,0
44638,101,1398719784,2,0,0
41393,36,1394023375,1,0,0
42107,51,1395064432,1,0,0
14205,1,1347887666,0,0,0
49519,101,1404460469,5,2,0
7505,1,1321818064,0,0,0
28361,3,1374539796,0,0,0
5131,1,1308655087,0,0,0
55143,307,1409695063,38,26,0
43059,101,1396517182,2,0,0
46336,101,1401274923,3,1,0
6893,1,1318672333,0,0,0
52903,113,1406452673,8,3,0
37520,16,1390111555,1,0,0
42283,59,1395309800,1,0,0
9513,1,1330396826,0,0,0
54619,178,1408882224,20,11,0
45362,101,1399750802,3,0,0
31254,6,1381256159,0,0,0
38413,21,1391343621,1,0,0
28664,6,1375206987,0,0,0
45399,101,1399827037,3,0,0
13168,1,1344327102,0,0,0
21567,1,1362415369,0,0,0
8565,1,1326598782,0,0,0
12755,1,1342700569,0,0,0
20634,1,1360223251,0,0,0
30997,6,1380711214,0,0,0
4546,1,1304766592,0,0,0
46565,101,1401697430,3,1,0
49695,101,1404783096,5,2,0
17653,1,1355018335,0,0,0
43181,101,1396713318,2,0,0
19990,1,1358905668,0,0,0
28387,3,1374574733,0,0,0
43660,101,1397252109,2,0,0
43064,101,1396519292,2,0,0
795,1,1281025765,0,0,0
22314,1,1363776392,0,0,0
35743,11,1386244635,1,0,0
8830,1,1327830695,0,0,0
131,1,1279544690,0,0,0
55055,271,1409579476,33,22,0
28128,1,1373999359,0,0,0
26542,1,1370409924,0,0,0
2981,1,1296191275,0,0,0
22387,1,1363881045,0,0,0
32345,11,1383634821,0,0,0
42121,52,1395076895,1,0,0
54752,196,1409065737,23,13,0
20374,1,1359689279,0,0,0
29321,6,1376901866,0,0,0
49250,101,1404099533,5,2,0
21046,1,1361251190,0,0,0
48219,101,1402498002,4,1,0
43825,101,1397530839,2,0,0
31382,6,1381442666,0,0,0
9353,1,1329722183,0,0,0
41912,46,1394755166,1,0,0
44741,101,1398844629,2,0,0
42360,63,1395400279,2,0,0
8202,1,1324651557,0,0,0
6759,1,1318237227,0,0,0
26670,1,1370720059,0,0,0
32142,9,1383197627,0,0,0
49629,101,1404705784,5,2,0
16517,1,1351929482,0,0,0
30100,6,1378704288,0,0,0
30885,6,1380528042,0,0,0
22450,1,1364050630,0,0,0
52246,106,1405549402,6,2,0
30523,6,1379667363,0,0,0
17341,1,1354159134,0,0,0
21846,1,1362917248,0,0,0
17122,1,1353592049,0,0,0
41210,33,1393761030,1,0,0
48481,101,1402955605,4,1,0
48187,101,1402467419,4,1,0
26334,1,1369943244,0,0,0
17472,1,1354572833,0,0,0
24069,1,1365397128,0,0,0
5547,1,1311398271,0,0,0
7094,1,1319613036,0,0,0
28341,3,1374484360,0,0,0
43950,101,1397690602,2,0,0
27581,1,1372799340,0,0,0
49028,101,1403727779,5,1,0
16195,1,1350921341,0,0,0
46683,101,1401836881,3,1,0
45710,101,1400305690,3,0,0
31989,8,1382909694,0,0,0
20517,1,1360060724,0,0,0
19758,1,1358314913,0,0,0
26501,1,1370325728,0,0,0
34888,11,1384552146,0,0,0
37600,16,1390266987,1,0,0
25429,1,1368027796,0,0,0
49356,101,1404249644,5,2,0
37258,16,1389570116,1,0,0
53174,118,1406787027,9,4,0
14087,1,1347507011,0,0,0
53473,121,1407235796,10,4,0
40389,26,1392546961,1,0,0
8330,1,1325535469,0,0,0
11670,1,1338358204,0,0,0
25704,1,1368599271,0,0,0
24159,1,1365564928,0,0,0
36845,16,1388750159,1,0,0
32382,11,1383670628,0,0,0
34843,11,1384450339,0,0,0
37935,18,1390676776,1,0,0
11395,1,1337088318,0,0,0
34924,11,1384666384,0,0,0
37109,16,1389271686,1,0,0
18393,1,1357373181,0,0,0
13346,1,1344926685,0,0,0
44941,101,1399180979,2,0,0
49436,101,1404366489,5,2,0
20507,1,1360053312,0,0,0
53127,116,1406718916,9,4,0
20254,1,1359451652,0,0,0
37429,16,1389873319,1,0,0
27547,1,1372733541,0,0,0
29898,6,1378246407,0,0,0
45191,101,1399515588,2,0,0
3206,1,1297629218,0,0,0
53428,121,1407197259,10,4,0
29124,6,1376384157,0,0,0
21935,1,1363112718,0,0,0
45735,101,1400361358,3,0,0
55292,408,1409899896,51,37,1
36085,11,1386800308,1,0,0
41065,31,1393536987,1,0,0
25847,1,1368936111,0,0,0
42970,101,1396425786,2,0,0
20456,1,1359929842,0,0,0
46688,101,1401844196,3,1,0
10998,1,1335780469,0,0,0
32528,11,1383904466,0,0,0
45797,101,1400478528,3,0,0
20551,1,1360119767,0,0,0
21841,1,1362912173,0,0,0
17372,1,1354258887,0,0,0
30237,6,1378983248,0,0,0
48391,101,1402743696,4,1,0
20431,1,1359818374,0,0,0
26399,1,1370134853,0,0,0
34571,11,1383998002,0,0,0
52266,106,1405570612,7,2,0
9532,1,1330480898,0,0,0
46172,101,1401065355,3,1,0
17108,1,1353568785,0,0,0
39876,23,1392017235,1,0,0
41565,38,1394280392,1,0,0
36242,11,1387104898,1,0,0
41941,46,1394784699,1,0,0
48509,101,1402985029,4,1,0
52380,108,1405755431,7,2,0
23641,1,1364434006,0,0,0
29746,6,1377862981,0,0,0
38319,21,1391163016,1,0,0
24997,1,1367145692,0,0,0
18020,1,1355994281,0,0,0
12419,1,1341360595,0,0,0
37988,18,1390742896,1,0,0
44924,101,1399147656,2,0,0
30244,6,1378990204,0,0,0
29074,6,1376292601,0,0,0
38333,21,1391184105,1,0,0
52102,106,1405383589,6,2,0
53963,135,1407880874,13,6,0
2817,1,1295250921,0,0,0
11397,1,1337091365,0,0,0
2176,1,1290721506,0,0,0
40665,28,1392948888,1,0,0
40234,26,1392328017,1,0,0
49249,101,1404098057,5,2,0
43355,101,1396926721,2,0,0
24028,1,1365258238,0,0,0
34922,11,1384663040,0,0,0
30970,6,1380674321,0,0,0
48867,101,1403532588,4,1,0
17615,1,1354883612,0,0,0
5516,1,1311170510,0,0,0
23624,1,1364396757,0,0,0
20438,1,1359842887,0,0,0
45336,101,1399709237,3,0,0
22257,1,1363680023,0,0,0
14865,1,1349857549,0,0,0
40467,26,1392671164,1,0,0
14143,1,1347635063,0,0,0
8005,1,1323759522,0,0,0
36883,16,1388842105,1,0,0
46098,101,1400875644,3,1,0
11685,1,1338406318,0,0,0
45451,101,1399904913,3,0,0
28740,6,1375403264,0,0,0
38318,21,1391162857,1,0,0
39502,21,1391464870,1,0,0
35702,11,1386162249,1,0,0
8007,1,1323761463,0,0,0
43834,101,1397541570,2,0,0
42861,98,1396295584,2,0,0
31493,6,1381757464,0,0,0
37289,16,1389624145,1,0,0
54837,212,1409173755,25,15,0
53061,116,1406637191,8,3,0
44547,101,1398574312,2,0,0
9313,1,1329530288,0,0,0
20074,1,1359042705,0,0,0
54809,206,1409133190,24,15,0
32555,11,1383953962,0,0,0
20348,1,1359625961,0,0,0
38484,21,1391434643,1,0,0
26123,1,1369460294,0,0,0
20135,1,1359181965,0,0,0
46466,101,1401475335,3,1,0
35252,11,1385270523,0,0,0
54125,141,1408049773,14,7,0
55181,328,1409735123,41,28,0
41923,46,1394769015,1,0,0
9275,1,1329295749,0,0,0
6813,1,1318426202,0,0,0
42632,79,1395884259,2,0,0
21007,1,1361176186,0,0,0
55023,261,1409536346,31,21,0
52356,108,1405701526,7,2,0
30273,6,1379057470,0,0,0
31249,6,1381218756,0,0,0
7177,1,1320119478,0,0,0
54354,154,1408455194,16,9,0
27984,1,1373638145,0,0,0
10059,1,1332341888,0,0,0
43559,101,1397113257,2,0,0
11839,1,1338963652,0,0,0
55427,585,1410164413,73,57,1
24636,1,1366521173,0,0,0
17874,1,1355519613,0,0,0
41610,40,1394389442,1,0,0
35449,11,1385620236,1,0,0
48027,101,1402306751,4,1,0
52526,109,1405997795,7,3,0
2550,1,1293211521,0,0,0
5744,1,1312669945,0,0,0
7028,1,1319305663,0,0,0
35736,11,1386233125,1,0,0
36164,11,1386914744,1,0,0
48815,101,1403472482,4,1,0
43013,101,1396477682,2,0,0
52304,106,1405607762,7,2,0
27598,1,1372822720,0,0,0
35245,11,1385258724,0,0,0
47964,101,1402228955,4,1,0
43640,101,1397208473,2,0,0
54194,144,1408171960,15,7,0
35827,11,1386413634,1,0,0
55659,1917,1410463534,273,283,10
11236,1,1336486913,0,0,0
16663,1,1352335548,0,0,0
52181,106,1405470023,6,2,0
7247,1,1320417919,0,0,0
44183,101,1398045714,2,0,0
24461,1,1366115603,0,0,0
772,1,1280945033,0,0,0
35364,11,1385479986,1,0,0
29924,6,1378280499,0,0,0
40333,26,1392460313,1,0,0
48500,101,1402977717,4,1,0
9790,1,1331386219,0,0,0
221,1,1279588700,0,0,0
28089,1,1373934419,0,0,0
17906,1,1355665223,0,0,0
55029,262,1409548112,32,21,0
20738,1,1360512056,0,0,0
42739,86,1396053299,2,0,0
53107,116,1406702810,9,4,0
35659,11,1386099980,1,0,0
9931,1,1331900444,0,0,0
45479,101,1399955712,3,0,0
18308,1,1357202541,0,0,0
42620,78,1395849714,2,0,0
12178,1,1340333569,0,0,0
13507,1,1345490102,0,0,0
35970,11,1386651192,1,0,0
28147,1,1374044896,0,0,0
19719,1,1358247508,0,0,0
41560,38,1394274112,1,0,0
35051,11,1384895271,0,0,0
29367,6,1376997445,0,0,0
24271,1,1365736265,0,0,0
54965,240,1409390136,29,18,0
38254,21,1391077375,1,0,0
6638,1,1317567833,0,0,0
40393,26,1392563881,1,0,0
53748,128,1407554489,11,5,0
52121,106,1405400048,6,2,0
46162,101,1401030826,3,1,0
48024,101,1402304877,4,1,0
40087,23,1392150439,1,0,0
17022,1,1353327442,0,0,0
22547,1,1364272365,0,0,0
34769,11,1384327037,0,0,0
43301,101,1396868718,2,0,0
53719,128,1407488966,11,5,0
17919,1,1355689205,0,0,0
18041,1,1356040527,0,0,0
21266,1,1361779746,0,0,0
35176,11,1385099567,0,0,0
12546,1,1341836387,0,0,0
54205,145,1408204396,15,7,0
39764,21,1391880249,1,0,0
29585,6,1377558777,0,0,0
35014,11,1384834505,0,0,0
21120,1,1361426140,0,0,0
6841,1,1318482998,0,0,0
26421,1,1370166654,0,0,0
20371,1,1359685672,0,0,0
26807,1,1371018828,0,0,0
52094,106,1405364019,6,2,0
6522,1,1317062299,0,0,0
17130,1,1353615643,0,0,0
32326,11,1383605026,0,0,0
1367,1,1284645736,0,0,0
27086,1,1371628651,0,0,0
24894,1,1366942407,0,0,0
1936,1,1289213926,0,0,0
11002,1,1335790705,0,0,0
6851,1,1318550859,0,0,0
17431,1,1354424671,0,0,0
16794,1,1352709050,0,0,0
55270,388,1409845197,48,35,1
38172,20,1390959893,1,0,0
42655,81,1395916326,2,0,0
38386,21,1391308304,1,0,0
36767,15,1388486176,1,0,0
43775,101,1397466634,2,0,0
54260,148,1408327562,15,8,0
8246,1,1324983279,0,0,0
53634,126,1407396476,11,5,0
48728,101,1403246672,4,1,0
20061,1,1359023780,0,0,0
22119,1,1363450943,0,0,0
17498,1,1354625636,0,0,0
13750,1,1346346482,0,0,0
35612,11,1386029705,1,0,0
44214,101,1398081755,2,0,0
20442,1,1359887862,0,0,0
37053,16,1389182453,1,0,0
23860,1,1364935535,0,0,0
41077,31,1393549081,1,0,0
44956,101,1399194901,2,0,0
42735,86,1396041611,2,0,0
46662,101,1401808828,3,1,0
34595,11,1384029544,0,0,0
28481,3,1374748239,0,0,0
26277,1,1369811405,0,0,0
2861,1,1295312981,0,0,0
37328,16,1389713294,1,0,0
32017,8,1382947409,0,0,0
26244,1,1369750989,0,0,0
32527,11,1383902569,0,0,0
53691,127,1407467532,11,5,0
9073,1,1328675037,0,0,0
26216,1,1369711064,0,0,0
37463,16,1389957230,1,0,0
17025,1,1353337702,0,0,0
44363,101,1398258346,2,0,0
12566,1,1341990098,0,0,0
54232,146,1408270375,15,8,0
35404,11,1385543642,1,0,0
25233,1,1367586329,0,0,0
32121,9,1383143132,0,0,0
12345,1,1341003396,0,0,0
49205,101,1404014563,5,1,0
52521,109,1405989799,7,3,0
55337,442,1409989907,57,42,1
21816,1,1362852618,0,0,0
52645,111,1406096417,7,3,0
27208,1,1371937583,0,0,0
55120,305,1409658343,37,25,0
3589,1,1299226952,0,0,0
52333,107,1405668842,7,2,0
27010,1,1371480464,0,0,0
22333,1,1363814159,0,0,0
11674,1,1338380462,0,0,0
17932,1,1355725025,0,0,0
17396,1,1354344149,0,0,0
30073,6,1378643122,0,0,0
52345,108,1405686221,7,2,0
45212,101,1399533177,3,0,0
36045,11,1386744187,1,0,0
44651,101,1398748914,2,0,0
48369,101,1402704604,4,1,0
34695,11,1384227985,0,0,0
22300,1,1363758751,0,0,0
53543,123,1407303743,10,5,0
41673,41,1394446817,1,0,0
20167,1,1359239357,0,0,0
44061,101,1397842017,2,0,0
43841,101,1397548008,2,0,0
30169,6,1378869450,0,0,0
6643,1,1317569046,0,0,0
28284,3,1374334378,0,0,0
53565,123,1407311382,10,5,0
24377,1,1365969095,0,0,0
707,1,1280876506,0,0,0
11131,1,1336125704,0,0,0
31206,6,1381148886,0,0,0
41008,31,1393475709,1,0,0
13485,1,1345436302,0,0,0
31911,8,1382648276,0,0,0
26183,1,1369656026,0,0,0
41137,33,1393591116,1,0,0
5518,1,1311245065,0,0,0
55062,276,1409587571,34,22,0
20023,1,1358950204,0,0,0
55138,306,1409675075,37,25,0
52071,106,1405331972,6,2,0
23603,1,1364352332,0,0,0
44038,101,1397804253,2,0,0
42394,65,1395489268,2,0,0
42784,91,1396165568,2,0,0
9764,1,1331300529,0,0,0
8459,1,1326152805,0,0,0
26919,1,1371211734,0,0,0
11192,1,1336412601,0,0,0
30113,6,1378744548,0,0,0
20966,1,1361082899,0,0,0
12498,1,1341682845,0,0,0
474,1,1280207367,0,0,0
49157,101,1403887794,5,1,0
10172,1,1332778851,0,0,0
11598,1,1338019147,0,0,0
36445,13,1387454343,1,0,0
19981,1,1358896713,0,0,0
31217,6,1381184922,0,0,0
7314,1,1320803830,0,0,0
48642,101,1403143358,4,1,0
45019,101,1399286925,2,0,0
42515,71,1395717270,2,0,0
52492,108,1405949057,7,3,0
27332,1,1372219728,0,0,0
42920,101,1396366073,2,0,0
53692,127,1407467539,11,5,0
37127,16,1389327026,1,0,0
29319,6,1376901315,0,0,0
44812,101,1398956697,2,0,0
9620,1,1330806855,0,0,0
16437,1,1351675902,0,0,0
20109,1,1359115668,0,0,0
37479,16,1390013457,1,0,0
16581,1,1352110264,0,0,0
21292,1,1361837937,0,0,0
49191,101,1403984549,5,1,0
28686,6,1375247524,0,0,0
6547,1,1317109297,0,0,0
27936,1,1373547423,0,0,0
29806,6,1378068692,0,0,0
45387,101,1399792619,3,0,0
43112,101,1396580928,2,0,0
6645,1,1317615695,0,0,0
3266,1,1297743969,0,0,0
21306,1,1361862488,0,0,0
8444,1,1326094472,0,0,0
21023,1,1361202747,0,0,0
7204,1,1320223934,0,0,0
52941,113,1406518259,8,3,0
18278,1,1357118253,0,0,0
34900,11,1384585711,0,0,0
18447,1,1357526641,0,0,0
31240,6,1381216074,0,0,0
41165,33,1393648824,1,0,0
42450,68,1395616252,2,0,0
5000,1,1307685319,0,0,0
43765,101,1397456446,2,0,0
26890,1,1371158770,0,0,0
48125,101,1402398089,4,1,0
41084,31,1393551459,1,0,0
23706,1,1364552010,0,0,0
35175,11,1385085331,0,0,0
14529,1,1348897999,0,0,0
1192,1,1283490401,0,0,0
