id,posttypeid,creationdate,score,viewcount,owneruserid,answercount,commentcount,favoritecount,lasteditoruserid
31582,1,1341298463,0,-1,2485,-1,0,-1,-2
12489,1,1309247711,0,-1,686,-1,0,-1,-2
13984,1,1312614761,0,-1,686,-1,0,-1,-2
6133,1,1294498871,0,-1,210,-1,0,-1,-2
58289,1,1367821179,1,-1,11057,-1,0,-1,-2
92216,2,1396397811,3,118,30906,1,3,-1,8451
1563,1,1281444491,0,-1,-2,-1,0,-1,-2
54521,1,1364437715,1,-1,9444,-1,0,-1,-2
70243,2,1379388935,2,22,17301,0,1,-1,183
91589,2,1395913990,3,112,30497,1,3,-1,8013
73545,2,1382457639,2,33,20359,0,1,-1,805
58663,1,1368175899,1,-1,11279,-1,0,-1,-2
10402,1,1304569603,0,-1,601,-1,0,-1,-2
72503,2,1381418547,2,29,18592,0,1,-1,805
70363,2,1379480377,2,22,17359,0,1,-1,183
47295,1,1357688037,1,-1,7290,-1,0,-1,-2
59814,1,1369274087,1,-1,11867,-1,1,-1,-2
14362,1,1313432123,0,-1,686,-1,0,-1,-2
96550,2,1399316414,4,167,35736,1,4,-1,14860
58653,1,1368168639,1,-1,11279,-1,0,-1,-2
77222,2,1384985950,2,41,21972,0,2,-1,919
52155,1,1363195033,1,-1,8812,-1,0,-1,-2
32831,1,1342997789,0,-1,2921,-1,0,-1,-2
113896,2,1409491719,13,2133,53427,3,10,3,44424
51769,1,1362811833,1,-1,8605,-1,0,-1,-2
51178,1,1362162128,1,-1,8413,-1,0,-1,-2
21140,1,1326450057,0,-1,919,-1,0,-1,-2
55995,1,1365801921,1,-1,10416,-1,0,-1,-2
10821,1,1305294547,0,-1,603,-1,0,-1,-2
29503,1,1338362393,0,-1,1950,-1,0,-1,-2
47904,1,1358341804,1,-1,7549,-1,0,-1,-2
29710,1,1338630013,0,-1,2025,-1,0,-1,-2
48654,1,1359304492,1,-1,7828,-1,0,-1,-2
56173,1,1366015569,1,-1,10500,-1,0,-1,-2
71270,2,1380267076,2,25,17908,0,1,-1,589
48723,1,1359374226,1,-1,7828,-1,0,-1,-2
105568,2,1404290872,6,364,42810,2,5,1,25936
77967,2,1385621521,2,44,22119,0,2,-1,930
107862,2,1405310125,6,436,44236,2,6,1,27581
67323,2,1376393487,2,9,16032,0,1,-1,88
9959,1,1303536488,0,-1,601,-1,0,-1,-2
13022,1,1310535903,0,-1,686,-1,0,-1,-2
73400,2,1382350189,2,32,20250,0,1,-1,805
94824,2,1398210003,4,145,32461,1,3,-1,12008
67932,2,1377013048,2,13,16325,0,1,-1,88
44545,1,1354020102,1,-1,6516,-1,0,-1,-2
97296,2,1399805718,4,180,36148,1,4,-1,17230
89874,2,1394667161,3,99,29320,1,3,-1,7290
52627,1,1363609243,1,-1,9162,-1,0,-1,-2
12675,1,1309769511,0,-1,686,-1,0,-1,-2
22330,1,1328325040,0,-1,919,-1,0,-1,-2
61384,1,1370864985,1,-1,12431,-1,1,-1,-2
88647,2,1393850423,3,91,28746,1,3,-1,7290
6863,1,1296662322,0,-1,253,-1,0,-1,-2
25816,1,1333394835,0,-1,1329,-1,0,-1,-2
50967,1,1361957120,1,-1,8402,-1,0,-1,-2
29011,1,1337743024,0,-1,1876,-1,0,-1,-2
74702,2,1383670086,2,36,21054,0,2,-1,805
96230,2,1399104299,4,163,35471,1,4,-1,14434
43282,1,1352490670,1,-1,5836,-1,0,-1,-2
56848,1,1366602957,1,-1,10841,-1,0,-1,-2
72832,2,1381804817,2,30,19836,0,1,-1,805
80181,2,1387459662,2,52,24219,0,2,-1,1390
103076,2,1402494830,5,265,40297,1,5,0,22047
113445,2,1409123903,12,1733,52800,3,9,3,43459
41253,1,1351240081,1,-1,5429,-1,0,-1,-2
111666,2,1407882748,9,923,48766,2,7,2,35678
45400,1,1354903605,1,-1,6897,-1,0,-1,-2
71192,2,1380200239,2,25,17832,0,1,-1,509
114609,4,1410072000,18,3522,54419,4,12,5,48849
7492,1,1298259625,0,-1,279,-1,0,-1,-2
67778,2,1376899569,2,12,16242,0,1,-1,88
95168,2,1398399362,4,149,34718,1,3,-1,12603
97877,2,1400143822,4,189,36539,1,4,-1,17230
113419,2,1409116823,12,1713,52760,3,9,3,43273
93516,2,1397232369,3,131,31661,1,3,-1,10435
11094,1,1305893732,0,-1,603,-1,0,-1,-2
883,1,1280228529,0,-1,-2,-1,0,-1,-2
47991,1,1358435041,1,-1,7555,-1,0,-1,-2
28341,1,1336772419,0,-1,1764,-1,0,-1,-2
47567,1,1357966692,1,-1,7344,-1,0,-1,-2
18036,1,1320566700,0,-1,805,-1,0,-1,-2
57106,1,1366795892,1,-1,10952,-1,0,-1,-2
88394,2,1393661110,3,89,28740,1,3,-1,7290
37865,1,1348407346,0,-1,4505,-1,0,-1,-2
61972,1,1371473391,1,-1,12603,-1,1,-1,-2
88333,2,1393591302,3,88,28736,1,3,-1,7290
90146,2,1394862527,3,101,29537,1,3,-1,7290
72293,2,1381249230,2,29,18492,0,1,-1,686
35921,1,1347084420,0,-1,4253,-1,0,-1,-2
77952,2,1385613501,2,44,22118,0,2,-1,930
90330,2,1395041295,3,103,29617,1,3,-1,7290
99092,2,1400316715,4,193,36564,1,4,-1,17578
108216,2,1405512022,6,458,44369,2,6,1,28281
104025,2,1403158127,5,297,41267,1,5,1,22468
114496,4,1409930949,17,3204,54289,4,11,5,48291
37522,1,1347974745,0,-1,4376,-1,0,-1,-2
63768,1,1373346262,1,-1,13424,-1,1,-1,-2
96177,2,1399045628,4,162,35425,1,4,-1,14202
77839,2,1385523304,2,43,22062,0,2,-1,930
89545,2,1394455842,3,97,29104,1,3,-1,7290
30879,1,1340254413,0,-1,2126,-1,0,-1,-2
113411,2,1409114223,12,1707,52756,3,9,3,43228
111741,2,1407919463,9,938,48876,2,8,2,35842
1012,1,1280382233,0,-1,-2,-1,0,-1,-2
58836,1,1368405420,1,-1,11410,-1,1,-1,-2
13654,1,1311870986,0,-1,686,-1,0,-1,-2
69092,2,1378204841,2,18,16915,0,1,-1,88
71125,2,1380172150,2,25,17801,0,1,-1,449
7119,1,1297380913,0,-1,264,-1,0,-1,-2
57130,1,1366810336,1,-1,10976,-1,0,-1,-2
80362,2,1387700990,2,53,24404,0,2,-1,1670
41293,1,1351304914,1,-1,5455,-1,0,-1,-2
1912,1,1282171335,0,-1,-2,-1,0,-1,-2
93665,2,1397418102,3,132,31712,1,3,-1,10749
2283,1,1283305595,0,-1,0,-1,0,-1,-2
77296,2,1385044760,2,42,21998,0,2,-1,919
103682,2,1402968921,5,285,40939,1,5,1,22311
67407,2,1376466287,2,10,16049,0,1,-1,88
96052,2,1398979506,4,160,35351,1,4,-1,14010
59145,1,1368615865,1,-1,11609,-1,1,-1,-2
70788,2,1379913534,2,24,17617,0,1,-1,264
96563,2,1399323923,4,168,35736,1,4,-1,14860
87446,2,1392967837,3,83,28378,1,2,-1,7071
80811,2,1388304337,2,55,24669,0,2,-1,2116
56060,1,1365893323,1,-1,10464,-1,0,-1,-2
40906,1,1350822624,1,-1,5264,-1,0,-1,-2
89395,2,1394366141,3,96,29068,1,3,-1,7290
30990,1,1340424480,0,-1,2150,-1,0,-1,-2
79666,2,1386999603,2,50,23895,0,2,-1,1036
11629,1,1307243033,0,-1,686,-1,0,-1,-2
24810,1,1331880650,0,-1,1106,-1,0,-1,-2
79672,2,1387007467,2,50,23901,0,2,-1,1036
59343,1,1368802233,1,-1,11719,-1,1,-1,-2
99614,2,1400672689,4,203,36940,1,4,-1,19879
105980,2,1404633778,6,385,43228,2,5,1,26338
47694,1,1358148126,1,-1,7411,-1,0,-1,-2
82987,2,1390343078,2,65,26127,0,2,-1,3382
99803,2,1400803878,4,207,37162,1,4,-1,20381
59011,1,1368524062,1,-1,11496,-1,1,-1,-2
57884,1,1367457186,1,-1,11032,-1,0,-1,-2
30891,1,1340263904,0,-1,2129,-1,0,-1,-2
61601,1,1371044890,1,-1,12492,-1,1,-1,-2
109461,2,1406358416,7,568,45507,2,6,1,30429
105776,2,1404427201,6,375,42987,2,5,1,26338
48796,1,1359450868,1,-1,7828,-1,0,-1,-2
49677,1,1360459443,1,-1,8013,-1,0,-1,-2
31950,1,1341821967,0,-1,2669,-1,0,-1,-2
27001,1,1335069659,0,-1,1443,-1,0,-1,-2
81998,2,1389496723,2,60,25433,0,2,-1,2970
79370,2,1386751984,2,49,23840,0,2,-1,930
38449,1,1349115405,0,-1,4551,-1,0,-1,-2
81843,2,1389341984,2,60,25392,0,2,-1,2921
81201,2,1388809818,2,57,24926,0,2,-1,2116
105092,2,1403871022,5,340,42353,2,5,1,24808
99508,2,1400627137,4,201,36854,1,4,-1,18578
78084,2,1385719527,2,44,22232,0,2,-1,930
91336,2,1395740038,3,110,30395,1,3,-1,7916
30371,1,1339547117,0,-1,2116,-1,0,-1,-2
99773,2,1400766884,4,207,37144,1,4,-1,20279
28210,1,1336644965,0,-1,1739,-1,0,-1,-2
79253,2,1386672703,2,49,23775,0,2,-1,930
81097,2,1388698265,2,56,24853,0,2,-1,2116
76417,2,1384294563,2,39,21581,0,2,-1,919
51129,1,1362117337,1,-1,8402,-1,0,-1,-2
85402,2,1391495331,3,72,27138,1,2,-1,4856
23204,1,1329375792,0,-1,930,-1,0,-1,-2
2826,1,1284709448,0,-1,23,-1,0,-1,-2
44847,1,1354343526,1,-1,6633,-1,0,-1,-2
56692,1,1366455400,1,-1,10776,-1,0,-1,-2
4230,1,1288821464,0,-1,114,-1,0,-1,-2
54502,1,1364396153,1,-1,9426,-1,0,-1,-2
109199,2,1406174010,7,541,45188,2,6,1,29617
98964,2,1400219600,4,192,36540,1,4,-1,17284
55287,1,1365174977,1,-1,10026,-1,0,-1,-2
86764,2,1392514796,3,80,27936,1,2,-1,6029
45406,1,1354916733,1,-1,6897,-1,0,-1,-2
77843,2,1385525206,2,43,22062,0,2,-1,930
86667,2,1392396079,3,79,27874,1,2,-1,6029
110787,2,1407245139,8,751,46925,2,7,1,32036
88323,2,1393582980,3,88,28732,1,3,-1,7290
86347,2,1392181352,3,77,27704,1,2,-1,6029
35539,1,1346483499,0,-1,4045,-1,0,-1,-2
65973,2,1375119770,1,-1,14463,-1,1,-1,-2
56880,1,1366617126,1,-1,10849,-1,0,-1,-2
96784,2,1399447087,4,172,35909,1,4,-1,16297
111846,2,1407991260,9,969,48997,2,8,2,36041
70603,2,1379673221,2,23,17475,0,1,-1,196
57014,1,1366736543,1,-1,10877,-1,0,-1,-2
69226,2,1378292600,2,18,16989,0,1,-1,88
72140,2,1381125449,2,28,18402,0,1,-1,686
4219,1,1288768579,0,-1,110,-1,0,-1,-2
33696,1,1344070494,0,-1,3277,-1,0,-1,-2
107535,2,1405001769,6,415,43868,2,6,1,27403
59374,1,1368842720,1,-1,11748,-1,1,-1,-2
9516,1,1302575613,0,-1,523,-1,0,-1,-2
72232,2,1381204760,2,28,18459,0,1,-1,686
73670,2,1382573062,2,33,20418,0,2,-1,805
48715,1,1359374052,1,-1,7828,-1,0,-1,-2
76254,2,1384162716,2,38,21441,0,2,-1,919
20098,1,1324359229,0,-1,887,-1,0,-1,-2
81057,2,1388648713,2,56,24817,0,2,-1,2116
16782,1,1318193135,0,-1,805,-1,0,-1,-2
88762,2,1393923767,3,91,28746,1,3,-1,7290
96948,2,1399533899,4,174,36026,1,4,-1,16663
92026,2,1396254955,3,116,30746,1,3,-1,8402
76819,2,1384685798,2,40,21743,0,2,-1,919
9782,1,1303190163,0,-1,582,-1,0,-1,-2
94429,2,1397956925,4,141,32157,1,3,-1,11523
90423,2,1395107131,3,103,29696,1,3,-1,7290
17916,1,1320240828,0,-1,805,-1,0,-1,-2
9055,1,1301516825,0,-1,449,-1,0,-1,-2
72520,2,1381431087,2,29,18609,0,1,-1,805
99216,2,1400439467,4,196,36676,1,4,-1,17897
43921,1,1353287027,1,-1,6082,-1,0,-1,-2
21517,1,1327119894,0,-1,919,-1,0,-1,-2
31399,1,1340966704,0,-1,2392,-1,0,-1,-2
33295,1,1343490571,0,-1,3019,-1,0,-1,-2
72797,2,1381774201,2,30,19815,0,1,-1,805
24251,1,1331035762,0,-1,1024,-1,0,-1,-2
52656,1,1363630157,1,-1,9162,-1,0,-1,-2
104903,2,1403769311,5,333,42139,2,5,1,24617
35530,1,1346479241,0,-1,4043,-1,0,-1,-2
94491,2,1398002137,4,141,32186,1,3,-1,11707
55649,1,1365535191,1,-1,10210,-1,0,-1,-2
14577,1,1313798106,0,-1,686,-1,0,-1,-2
35159,1,1345996618,0,-1,3805,-1,0,-1,-2
12577,1,1309430783,0,-1,686,-1,0,-1,-2
49399,1,1360125971,1,-1,7972,-1,0,-1,-2
71096,2,1380154841,2,25,17781,0,1,-1,449
2018,1,1282370583,0,-1,-2,-1,0,-1,-2
52137,1,1363174072,1,-1,8809,-1,0,-1,-2
77782,2,1385479337,2,43,22047,0,2,-1,919
51473,1,1362553270,1,-1,8489,-1,0,-1,-2
22267,1,1328252022,0,-1,919,-1,0,-1,-2
91027,2,1395493325,3,107,30230,1,3,-1,7459
95891,2,1398873607,4,159,35227,1,4,-1,13680
79355,2,1386746952,2,49,23828,0,2,-1,930
65442,2,1374654139,1,-1,14188,-1,1,-1,-2
52887,1,1363809785,1,-1,9217,-1,0,-1,-2
6185,1,1294652685,0,-1,215,-1,0,-1,-2
10191,1,1304046715,0,-1,601,-1,0,-1,-2
23414,1,1329676973,0,-1,966,-1,0,-1,-2
110803,2,1407248378,8,754,46925,2,7,1,32036
97743,2,1400068808,4,187,36462,1,4,-1,17230
14022,1,1312745056,0,-1,686,-1,0,-1,-2
51639,1,1362661558,1,-1,8555,-1,0,-1,-2
90759,2,1395301933,3,106,29980,1,3,-1,7290
975,1,1280323874,0,-1,-2,-1,0,-1,-2
3482,1,1286604535,0,-1,71,-1,0,-1,-2
14924,1,1314428739,0,-1,776,-1,0,-1,-2
6939,1,1296826408,0,-1,253,-1,0,-1,-2
79551,2,1386881821,2,50,23853,0,2,-1,1005
107481,2,1404977912,6,412,43805,2,6,1,27213
83665,2,1390910878,3,68,26471,1,2,-1,4116
93520,2,1397241245,3,131,31661,1,3,-1,10449
40547,1,1350382061,1,-1,4916,-1,0,-1,-2
103035,2,1402473426,5,263,40252,1,5,0,22047
72878,2,1381830086,2,31,19867,0,1,-1,805
88296,2,1393570932,3,88,28732,1,3,-1,7290
19146,1,1322484892,0,-1,805,-1,0,-1,-2
64851,2,1374219186,1,-1,13915,-1,1,-1,-2
72155,2,1381134247,2,28,18416,0,1,-1,686
60786,1,1370253202,1,-1,12235,-1,1,-1,-2
57468,1,1367079081,1,-1,11032,-1,0,-1,-2
58183,1,1367734094,1,-1,11032,-1,0,-1,-2
27595,1,1335939853,0,-1,1643,-1,0,-1,-2
41817,1,1351930744,1,-1,5739,-1,0,-1,-2
80316,2,1387629947,2,53,24371,0,2,-1,1569
40568,1,1350399194,1,-1,4922,-1,0,-1,-2
101135,2,1401863145,5,238,38426,1,4,-1,22047
35804,1,1346917548,0,-1,4253,-1,0,-1,-2
40432,1,1350264876,1,-1,4862,-1,0,-1,-2
41661,1,1351732989,1,-1,5705,-1,0,-1,-2
77276,2,1385031477,2,41,21998,0,2,-1,919
51378,1,1362459239,1,-1,8451,-1,0,-1,-2
60190,1,1369682953,1,-1,11954,-1,1,-1,-2
24939,1,1332106719,0,-1,1118,-1,0,-1,-2
32020,1,1341892608,0,-1,2676,-1,0,-1,-2
91696,2,1395988545,3,113,30552,1,3,-1,8076
5990,1,1294070442,0,-1,196,-1,0,-1,-2
109857,2,1406619638,7,618,45942,2,6,1,31379
56601,1,1366354983,1,-1,10723,-1,0,-1,-2
30783,1,1340116622,0,-1,2116,-1,0,-1,-2
3756,1,1287393845,0,-1,88,-1,0,-1,-2
72930,2,1381874705,2,31,19879,0,1,-1,805
40491,1,1350313079,1,-1,4896,-1,0,-1,-2
101090,2,1401832614,5,237,38368,1,4,-1,22047
74847,2,1383790524,2,37,21089,0,2,-1,805
30986,1,1340391604,0,-1,2150,-1,0,-1,-2
93722,2,1397457418,3,133,31774,1,3,-1,10849
19996,1,1324162102,0,-1,887,-1,0,-1,-2
61644,1,1371088497,1,-1,12492,-1,1,-1,-2
5987,1,1294067550,0,-1,196,-1,0,-1,-2
40419,1,1350226732,1,-1,4862,-1,0,-1,-2
38730,1,1349410130,0,-1,4598,-1,0,-1,-2
62569,1,1372146354,1,-1,12895,-1,1,-1,-2
103829,2,1403046832,5,289,41023,1,5,1,22311
81759,2,1389272808,2,59,25339,0,2,-1,2817
76210,2,1384143164,2,38,21384,0,2,-1,919
19968,1,1324015614,0,-1,887,-1,0,-1,-2
62691,1,1372271943,1,-1,12947,-1,1,-1,-2
36182,1,1347446860,0,-1,4253,-1,0,-1,-2
57581,1,1367216671,1,-1,11032,-1,0,-1,-2
18083,1,1320643672,0,-1,805,-1,0,-1,-2
111038,2,1407387609,8,790,48151,2,7,2,32036
100923,2,1401707406,5,233,38206,1,4,-1,21985
74524,2,1383526268,2,36,20962,0,2,-1,805
104863,2,1403752754,5,331,42091,2,5,1,24575
36353,1,1347687521,0,-1,4286,-1,0,-1,-2
23151,1,1329354321,0,-1,930,-1,0,-1,-2
71957,2,1380903983,2,28,18274,0,1,-1,686
87784,2,1393286939,3,85,28528,1,3,-1,7250
105398,2,1404181831,5,354,42635,2,5,1,25433
79388,2,1386758438,2,49,23853,0,2,-1,930
5067,1,1291161842,0,-1,183,-1,0,-1,-2
76773,2,1384624601,2,40,21720,0,2,-1,919
83949,2,1391108522,3,70,26743,1,2,-1,4505
70914,2,1380000302,2,24,17661,0,1,-1,339
68507,2,1377616492,2,16,16663,0,1,-1,88
93079,2,1396957528,3,126,31420,1,3,-1,9394
77584,2,1385332493,2,43,22047,0,2,-1,919
54870,1,1364790527,1,-1,9683,-1,0,-1,-2
86519,2,1392301308,3,78,27808,1,2,-1,6029
47200,1,1357571774,1,-1,7290,-1,0,-1,-2
61824,1,1371273742,1,-1,12552,-1,1,-1,-2
92521,2,1396574575,3,121,31151,1,3,-1,8676
31576,1,1341290046,0,-1,2485,-1,0,-1,-2
76808,2,1384677332,2,40,21733,0,2,-1,919
32207,1,1342099614,0,-1,2775,-1,0,-1,-2
44632,1,1354104363,1,-1,6552,-1,0,-1,-2
35236,1,1346107666,0,-1,3847,-1,0,-1,-2
99062,2,1400292737,4,193,36547,1,4,-1,17464
64834,2,1374214095,1,-1,13902,-1,1,-1,-2
36204,1,1347460242,0,-1,4257,-1,0,-1,-2
34760,1,1345470539,0,-1,3521,-1,0,-1,-2
47568,1,1357969791,1,-1,7344,-1,0,-1,-2
65691,2,1374838815,1,-1,14320,-1,1,-1,-2
73684,2,1382594761,2,33,20434,0,2,-1,805
89578,2,1394478930,3,97,29109,1,3,-1,7290
111894,2,1408007003,9,982,49042,2,8,2,36068
63363,1,1372931743,1,-1,13173,-1,1,-1,-2
4402,1,1289350739,0,-1,159,-1,0,-1,-2
2314,1,1283336636,0,-1,0,-1,0,-1,-2
70147,2,1379315859,2,21,17230,0,1,-1,183
90243,2,1394975978,3,102,29600,1,3,-1,7290
11417,1,1306735201,0,-1,686,-1,0,-1,-2
103460,2,1402804064,5,277,40710,1,5,1,22047
14775,1,1314157906,0,-1,686,-1,0,-1,-2
91125,2,1395582549,3,108,30317,1,3,-1,7570
72481,2,1381403315,2,29,18585,0,1,-1,805
43630,1,1352931189,1,-1,5992,-1,0,-1,-2
99613,2,1400672343,4,203,36938,1,4,-1,19879
73029,2,1381941111,2,31,19988,0,1,-1,805
103490,2,1402827545,5,279,40747,1,5,1,22047
54546,1,1364450791,1,-1,9490,-1,0,-1,-2
70772,2,1379905085,2,24,17600,0,1,-1,264
110611,2,1407153303,8,721,46725,2,7,1,32036
24349,1,1331129935,0,-1,1036,-1,0,-1,-2
47550,1,1357923595,1,-1,7339,-1,0,-1,-2
56862,1,1366608435,1,-1,10849,-1,0,-1,-2
66273,2,1375340897,1,-1,14646,-1,1,-1,-2
113423,2,1409117831,12,1714,52761,3,9,3,43289
79701,2,1387032327,2,50,23945,0,2,-1,1036
77701,2,1385411091,2,43,22047,0,2,-1,919
69236,2,1378297080,2,18,16989,0,1,-1,88
67885,2,1376985790,2,13,16297,0,1,-1,88
58308,1,1367836007,1,-1,11060,-1,0,-1,-2
61877,1,1371373200,1,-1,12583,-1,1,-1,-2
101270,2,1401932786,5,242,39541,1,4,-1,22047
97669,2,1400038596,4,186,36415,1,4,-1,17230
92444,2,1396518195,3,120,31104,1,3,-1,8580
19689,1,1323497842,0,-1,858,-1,0,-1,-2
112981,2,1408763360,11,1420,52360,3,9,2,41138
15427,1,1315548462,0,-1,805,-1,0,-1,-2
88554,2,1393795189,3,90,28746,1,3,-1,7290
91436,2,1395808117,3,111,30438,1,3,-1,7972
65786,2,1374944947,1,-1,14403,-1,1,-1,-2
51491,1,1362561559,1,-1,8507,-1,0,-1,-2
105465,2,1404209359,5,358,42703,2,5,1,25706
48867,1,1359511543,1,-1,7828,-1,0,-1,-2
45470,1,1355006541,1,-1,6920,-1,0,-1,-2
9493,1,1302533034,0,-1,521,-1,0,-1,-2
57105,1,1366795699,1,-1,10950,-1,0,-1,-2
43907,1,1353258232,1,-1,6073,-1,0,-1,-2
4901,1,1290579694,0,-1,179,-1,0,-1,-2
94189,2,1397737388,3,138,32036,1,3,-1,11032
63625,1,1373245982,1,-1,13356,-1,1,-1,-2
57585,1,1367218822,1,-1,11032,-1,0,-1,-2
46338,1,1356011093,1,-1,7244,-1,0,-1,-2
44726,1,1354184744,1,-1,6633,-1,0,-1,-2
43783,1,1353069622,1,-1,6029,-1,0,-1,-2
11732,1,1307462683,0,-1,686,-1,0,-1,-2
88168,2,1393489318,3,87,28701,1,3,-1,7290
49015,1,1359636092,1,-1,7877,-1,0,-1,-2
108313,2,1405570515,6,465,44451,2,6,1,28462
76382,2,1384261656,2,38,21551,0,2,-1,919
60174,1,1369668318,1,-1,11944,-1,1,-1,-2
3926,1,1287720820,0,-1,88,-1,0,-1,-2
17742,1,1319868234,0,-1,805,-1,0,-1,-2
31425,1,1340993203,0,-1,2392,-1,0,-1,-2
78576,2,1386153764,2,46,22452,0,2,-1,930
72150,2,1381129033,2,28,18409,0,1,-1,686
72633,2,1381572208,2,30,19687,0,1,-1,805
87339,2,1392886595,3,83,28309,1,2,-1,7025
95038,2,1398316438,4,147,34645,1,3,-1,12393
44282,1,1353658026,1,-1,6355,-1,0,-1,-2
44918,1,1354424830,1,-1,6637,-1,0,-1,-2
71231,2,1380250049,2,25,17869,0,1,-1,557
89912,2,1394694810,3,99,29353,1,3,-1,7290
105374,2,1404164320,5,353,42609,2,5,1,25433
76903,2,1384765548,2,40,21810,0,2,-1,919
107986,2,1405385746,6,445,44269,2,6,1,27613
110760,2,1407233449,8,747,46890,2,7,1,32036
34419,1,1345033191,0,-1,3382,-1,0,-1,-2
12916,1,1310322410,0,-1,686,-1,0,-1,-2
51146,1,1362127007,1,-1,8402,-1,0,-1,-2
49141,1,1359810224,1,-1,7952,-1,0,-1,-2
50325,1,1361244203,1,-1,8137,-1,0,-1,-2
77131,2,1384928782,2,41,21958,0,2,-1,919
93474,2,1397202841,3,130,31632,1,3,-1,10354
70665,2,1379773003,2,23,17517,0,1,-1,223
73650,2,1382540727,2,33,20396,0,2,-1,805
105989,2,1404641536,6,386,43231,2,5,1,26338
48370,1,1358942383,1,-1,7733,-1,0,-1,-2
82652,2,1389977741,2,63,25944,0,2,-1,3277
70469,2,1379553247,2,23,17383,0,1,-1,183
86514,2,1392299068,3,78,27803,1,2,-1,6029
92741,2,1396776219,3,123,31261,1,3,-1,9162
107894,2,1405320406,6,438,44269,2,6,1,27581
76520,2,1384363799,2,39,21599,0,2,-1,919
28296,1,1336723422,0,-1,1763,-1,0,-1,-2
24085,1,1330694370,0,-1,1005,-1,0,-1,-2
89769,2,1394606811,3,99,29187,1,3,-1,7290
15736,1,1316221680,0,-1,805,-1,0,-1,-2
173,1,1279548809,-2,-1,-2,-1,0,-1,-2
73976,2,1382952545,2,34,20650,0,2,-1,805
115015,5,1410344340,26,5671,55084,5,14,8,52870
39031,1,1349773468,0,-1,4764,-1,0,-1,-2
34821,1,1345549742,0,-1,3572,-1,0,-1,-2
64790,2,1374167953,1,-1,13881,-1,1,-1,-2
74952,2,1383866392,2,37,21167,0,2,-1,805
32698,1,1342722210,0,-1,2860,-1,0,-1,-2
41678,1,1351742488,1,-1,5730,-1,0,-1,-2
11123,1,1305975929,0,-1,608,-1,0,-1,-2
113207,2,1408970408,11,1556,52554,3,9,3,42332
54951,1,1364870081,1,-1,9746,-1,0,-1,-2
112195,2,1408254836,9,1064,49366,2,8,2,36738
1726,1,1281813005,0,-1,-2,-1,0,-1,-2
97304,2,1399809588,4,180,36154,1,4,-1,17230
73544,2,1382452863,2,33,20359,0,1,-1,805
97895,2,1400148815,4,190,36539,1,4,-1,17230
80480,2,1387849777,2,54,24498,0,2,-1,1762
56004,1,1365824877,1,-1,10416,-1,0,-1,-2
77510,2,1385268850,2,42,22047,0,2,-1,919
62017,1,1371532530,1,-1,12626,-1,1,-1,-2
14486,1,1313637728,0,-1,686,-1,0,-1,-2
102799,2,1402348509,5,256,40104,1,4,0,22047
70989,2,1380065853,2,24,17672,0,1,-1,442
82957,2,1390309195,2,65,26105,0,2,-1,3382
31526,1,1341211177,0,-1,2451,-1,0,-1,-2
99738,2,1400751524,4,206,37094,1,4,-1,20112
79476,2,1386830724,2,49,23853,0,2,-1,930
46347,1,1356016600,1,-1,7244,-1,0,-1,-2
9401,1,1302239529,0,-1,511,-1,0,-1,-2
30775,1,1340103180,0,-1,2116,-1,0,-1,-2
97124,2,1399646673,4,177,36041,1,4,-1,16974
47496,1,1357876937,1,-1,7290,-1,0,-1,-2
34701,1,1345414933,0,-1,3485,-1,0,-1,-2
87041,2,1392704696,3,81,28168,1,2,-1,6633
66038,2,1375175368,1,-1,14500,-1,1,-1,-2
97337,2,1399844293,4,181,36176,1,4,-1,17230
18978,1,1322194473,0,-1,805,-1,0,-1,-2
41324,1,1351341946,1,-1,5466,-1,0,-1,-2
53368,1,1364293922,1,-1,9394,-1,0,-1,-2
94294,2,1397818403,4,139,32047,1,3,-1,11091
80808,2,1388303557,2,55,24669,0,2,-1,2116
87120,2,1392750145,3,81,28218,1,2,-1,6727
98997,2,1400234820,4,192,36545,1,4,-1,17359
48391,1,1358954884,1,-1,7734,-1,0,-1,-2
58865,1,1368426206,1,-1,11441,-1,1,-1,-2
59933,1,1369365650,1,-1,11878,-1,1,-1,-2
7366,1,1297857690,0,-1,273,-1,0,-1,-2
91359,2,1395753097,3,110,30417,1,3,-1,7972
87585,2,1393122728,3,84,28462,1,2,-1,7071
115222,5,1410484466,39,9615,55454,6,17,14,54277
113958,2,1409550638,14,2214,53544,3,10,3,44667
62442,1,1372028388,1,-1,12833,-1,1,-1,-2
59016,1,1368526607,1,-1,11509,-1,1,-1,-2
43678,1,1352975888,1,-1,6027,-1,0,-1,-2
94454,2,1397976046,4,141,32180,1,3,-1,11623
33243,1,1343410834,0,-1,3019,-1,0,-1,-2
91396,2,1395776886,3,111,30419,1,3,-1,7972
106232,2,1404812382,6,397,43543,2,5,1,26338
61374,1,1370858414,1,-1,12427,-1,1,-1,-2
43912,1,1353274136,1,-1,6078,-1,0,-1,-2
110066,2,1406736793,7,645,46134,2,7,1,31843
36272,1,1347551169,0,-1,4257,-1,0,-1,-2
108078,2,1405420960,6,450,44269,2,6,1,27834
78714,2,1386249184,2,47,22468,0,2,-1,930
164,1,1279546572,-2,-1,-2,-1,0,-1,-2
103251,2,1402618126,5,271,40465,1,5,0,22047
18979,1,1322194856,0,-1,805,-1,0,-1,-2
71726,2,1380712258,2,27,18128,0,1,-1,615
