id,posthistorytypeid,postid,creationdate,userid
250224,1,74711,1383675189,22228
320678,5,95123,1398370945,9394
352967,2,105302,1404120543,23801
205161,24,62983,1372923043,-2
108423,10,33955,1344436140,919
254069,2,76475,1384331490,5187
131007,5,41526,1351603175,900
308014,2,91648,1395956541,42677
194326,1,60750,1370238578,26446
311392,5,92513,1396578226,30589
204331,2,63162,1372761322,27559
26606,1,9728,1303168751,-2
383911,2,114524,1409974027,54325
189614,2,59485,1368987371,12257
335778,2,100095,1401088472,686
197571,2,61580,1371034023,12786
240313,2,72089,1381076374,25325
106022,1,33262,1343461812,8226
285268,2,85715,1391720512,36771
168653,1,52763,1363703356,8440
184797,2,58199,1367749018,5676
76703,10,24848,1332061570,88
128018,1,40686,1350552325,16052
184330,1,58067,1367585506,21863
194468,5,60437,1370258984,6029
276040,3,82485,1389861664,32331
300419,3,89689,1394569377,12096
149751,5,47434,1357808143,3847
316016,6,93783,1397486690,7290
61099,3,20145,1324490160,8148
289036,5,59435,1392483068,22468
124628,1,38987,1349744263,14794
327522,1,97092,1399630687,45292
59521,3,19690,1323636414,7644
381329,5,96711,1409419836,22311
235725,1,70882,1379981547,30646
145421,1,46304,1355985549,800
100869,2,31857,1341659031,11032
176387,2,55738,1365583183,10598
187075,2,58811,1368375214,25469
177372,1,56013,1365831409,24312
301972,2,90104,1394847675,6015
296002,1,88490,1393765652,36680
246775,3,73798,1382699949,31925
20006,5,7574,1298670313,1670
108082,2,33862,1344329799,12745
154755,3,48830,1359473466,10749
101323,2,31985,1341870327,858
292426,25,31158,1393121942,-2
267313,5,79235,1387396794,7290
278144,3,83040,1390383423,36154
246233,2,73654,1382559806,31334
291663,3,87385,1392933159,31304
207874,5,64006,1373512099,6029
292150,25,87076,1393046341,-2
385742,2,115070,1410385988,55586
279286,5,81844,1390663003,10515
304698,1,90793,1395335047,41749
16560,1,6487,1295845970,-2
157544,5,48810,1360330612,3790
229812,1,69352,1378424838,17748
176057,2,55629,1365514008,11342
124757,1,39031,1349775812,14731
138710,2,44451,1353926416,7972
348485,10,104059,1403180551,919
278915,1,83270,1390563625,37845
226265,5,68566,1377675285,919
156588,5,49323,1360061945,2970
72640,3,23680,1330219100,9440
97455,5,30922,1340346741,603
278640,4,83186,1390493350,37188
379864,1,113433,1409122204,9343
380820,3,113720,1409300962,54927
255089,2,76732,1384580067,34889
243127,3,72827,1381768623,-2
194929,5,60855,1370364807,805
119776,3,37619,1348056167,4337
116744,6,35982,1347277871,7290
309560,3,92034,1396260613,4581
233118,5,70155,1379335290,8013
300315,2,89660,1394543561,7071
49156,2,16566,1317821510,6673
81899,5,26360,1334214651,10571
301944,2,90098,1394840338,41972
108271,6,33906,1344378835,3826
353548,6,105462,1404220558,14640
253561,16,76338,1384238287,3919
188052,1,59072,1368574299,25673
287076,34,82583,1392100493,0
224098,4,68050,1377150862,88
201536,5,53320,1372083148,22047
145583,3,46351,1356022509,16067
139301,5,44619,1354097642,17284
373020,1,111443,1407726426,46175
64818,1,21268,1326820176,8417
212010,5,64970,1374322502,930
364891,1,109101,1406124856,48467
384078,1,114570,1410023463,41033
345460,3,103229,1402616945,39541
363289,2,108624,1405856815,858
40322,6,13871,1312462584,919
362218,1,108340,1405593408,46725
304859,2,90840,1395370071,13636
188911,1,59311,1368775082,24046
5431,2,2340,1283483069,88
263690,3,79055,1386564503,30125
310792,6,48671,1396476821,32036
343662,6,100907,1402319301,44760
223270,3,67837,1376960035,29329
47959,5,16198,1317265854,88
289447,3,86823,1392582638,25259
376578,1,112472,1408430101,35286
234364,5,70532,1379592574,21054
328884,2,97443,1399907011,45296
245324,2,73413,1382361835,5339
295278,6,88294,1393579751,26338
128713,10,13065,1350810063,919
203458,6,62944,1372556527,805
225436,1,68380,1377526602,17301
382180,2,114077,1409641090,1569
201062,4,62372,1371956560,6029
222629,5,67658,1376768351,7290
356386,2,106247,1404821133,10410
122973,5,38471,1349182894,686
336127,4,100135,1401172234,22047
223587,2,67922,1377006254,686
50136,2,16855,1318325475,4559
19578,1,7508,1298363954,-2
351814,5,104994,1403835244,805
310761,2,92348,1396472006,35131
194625,5,60816,1370310374,21054
89828,4,28726,1337318309,1036
308380,25,91742,1396007961,-2
265105,2,79453,1386824079,0
52364,2,17544,1319559043,183
227678,6,68882,1377991145,8076
285622,4,85784,1391776258,32036
145689,1,46380,1356063509,18024
177689,4,56084,1365932897,24334
167858,3,52534,1363531972,22137
238389,3,71591,1380613588,13714
341373,1,101396,1402008576,46842
261454,1,78436,1386056739,35629
197654,1,61600,1371047607,26352
130464,4,41389,1351449930,13985
208716,2,64183,1373633537,8067
244300,5,73156,1382079145,25433
9662,5,3890,1287754936,603
378628,5,113058,1408870246,7290
360678,1,107901,1405325566,46890
332496,6,99172,1400409320,1036
342160,5,101585,1402209295,22468
192957,1,60403,1369855243,12380
143741,1,45860,1355395380,17808
15703,5,6190,1294802595,88
346175,5,103353,1402766349,805
123498,2,38673,1340676465,2425
122163,5,38285,1348921483,686
232124,2,69926,1379029985,14803
161533,6,50698,1361617748,21192
247071,1,73860,1382818699,31952
383231,4,114246,1409818421,44269
87909,5,28101,1336620344,2860
246748,2,73791,1382693829,919
372910,1,111414,1407699269,10119
249230,2,74448,1383430929,20093
202233,5,62612,1372248202,21054
383401,25,114179,1409844531,-2
105038,1,32994,1343187098,11405
264290,1,79215,1386658610,24371
48113,25,16249,1317326511,-2
372107,4,110791,1407490121,53484
39326,1,13586,1311838214,2050
115385,3,35689,1342304442,12737
190173,5,59641,1369126207,603
277392,3,82844,1390209373,2798
176254,4,52063,1365561064,20666
9613,2,3888,1287727089,1327
217243,6,65846,1375394704,13902
110897,2,34547,1345205664,12244
162174,3,50881,1361875161,14731
79698,1,25685,1333325496,10302
305493,2,90999,1395490331,25392
250788,2,74866,1383801625,3406
224693,2,68206,1377272934,27681
159547,25,50172,1361067457,-2
308545,5,91797,1396048566,3019
102352,2,32272,1342208448,8086
362657,3,108460,1405684871,52339
345054,5,103093,1402546254,17230
124567,5,38968,1349714361,9394
275277,4,82292,1389709287,28746
211778,5,64920,1374260431,28242
258499,3,77638,1385367980,35298
166539,3,52148,1363188536,14607
183892,2,57928,1367480929,16765
347528,5,103771,1403044761,4479
374506,1,111884,1408004092,54093
364821,3,109077,1406113486,52663
377162,5,112615,1408520064,32065
317743,5,94278,1397814851,38102
68376,2,22376,1328563722,9009
251478,4,75039,1383975875,88
190665,2,59777,1369236582,13902
144523,1,46063,1355698715,17896
351921,24,93827,1403849481,-2
333862,1,99574,1400661158,44865
46977,5,4590,1316674843,6432
72580,3,23666,1330171143,9429
54809,1,18286,1321083871,1212
161701,2,50755,1361697410,16663
4180,5,1807,1282071497,850
337120,1,100495,1401344695,46383
68152,4,22285,1328430329,88
384572,2,114718,1410162726,53020
154094,5,48613,1359285182,17813
120741,2,37892,1348452300,442
241319,1,72350,1381297435,3262
10272,1,4120,1288622151,101
16713,1,6549,1295966004,2916
242963,5,72775,1381767657,7795
261213,3,78373,1386004818,35026
266448,3,79843,1387191533,12492
24154,25,8960,1301468419,-2
112811,3,35038,1345815498,13569
265665,3,79623,1386940576,36174
195173,3,60968,1370418851,26538
311653,5,91964,1396616329,41696
202606,1,62758,1372323400,27388
201435,5,62455,1372058992,27020
371003,3,110884,1407307498,53551
156071,36,49205,1359917468,0
240653,1,72165,1381142598,31189
377042,5,112604,1408509377,42434
250250,2,74719,1383680459,17812
224507,24,13843,1377235243,-2
108002,2,33848,1344308686,11032
177232,24,55972,1365780708,-2
323524,5,95878,1398918488,25212
301613,5,90002,1394767540,21054
286037,3,85919,1391872631,39754
244170,2,73127,1382054781,23853
168678,5,52761,1363707486,3277
71553,1,23355,1329650320,7733
276864,3,82695,1390059181,37461
55229,5,18396,1321327886,930
212312,2,65039,1374402870,12486
329656,2,97679,1400046472,36041
317730,24,94271,1397812896,-2
271173,25,81188,1388800760,-2
78644,5,25209,1332851254,7546
275587,2,82376,1389776093,35572
245091,3,73348,1382317556,20370
172382,2,54572,1364463463,21043
210793,2,64666,1374080488,28158
329975,1,97765,1400080271,5321
22825,24,8514,1300586456,-2
181736,3,57320,1366930655,18528
298541,5,89113,1394188138,41473
361944,2,108260,1405553703,52251
326037,2,96676,1399383119,36680
146397,3,46558,1356511623,16811
90535,2,28916,1337645584,10675
141572,1,45278,1354762226,-2
384685,35,114746,1410182095,919
196642,5,61332,1370834794,5795
284739,4,83826,1391621986,32036
351959,5,105016,1403855219,31420
54993,5,18325,1321225694,7359
195418,6,61037,1370485266,6029
131422,4,41678,1351743010,930
374344,2,111834,1407982532,37514
52421,25,17557,1319594853,-2
186736,5,58718,1368257738,7290
282824,5,65504,1391430725,196
44103,5,15031,1314798411,919
183722,2,57878,1367452716,5546
214972,5,65707,1374891387,12329
121552,2,38114,1348725222,11887
138251,5,44329,1353738166,686
164585,2,51593,1362641390,5739
355641,5,105950,1404691883,49290
126976,5,40392,1350208556,14188
113175,6,35129,1345968429,7290
95144,4,29486,1339468755,183
298498,3,89181,1394181415,41509
316225,2,93851,1397536752,16843
189560,3,59476,1368971114,25857
167580,3,52455,1363472078,22105
381709,2,113939,1409536902,38012
325561,5,96363,1399302334,9568
145572,1,46349,1356017706,18012
304021,5,90601,1395226622,2798
77424,5,25052,1332354377,919
154967,1,48894,1359532583,20267
153966,2,48607,1359212167,9568
333105,5,99343,1400544201,805
138790,2,44475,1353951024,17210
16364,2,6420,1295532051,2817
131367,1,41662,1351733516,16435
73213,2,23842,1330465253,5264
381369,1,113849,1409442641,27658
311312,5,92499,1396565622,3277
37829,1,13148,1310858633,183
303625,13,90499,1395165348,4764
313839,2,93191,1397028085,686
300217,3,89630,1394528479,41719
11386,6,4507,1289653642,1351
320567,5,94969,1398341072,44368
14142,5,5583,1292536196,2238
327171,2,97002,1399579591,37632
105433,2,33097,1343287790,7555
263889,2,79105,1386588562,24808
109020,2,34115,1344631404,12318
284575,5,85520,1391592338,27158
123653,6,6176,1349404994,11588
236569,2,71100,1380163769,686
217242,5,65846,1375394704,13902
230141,2,69432,1378509930,805
1451,1,665,1280146637,327
197918,1,61665,1371103300,26851
290188,5,71441,1392708418,7290
350687,2,104657,1403645991,25292
299859,1,89530,1394458634,41677
80499,5,25929,1333621611,1909
157515,2,49611,1360323708,20603
209846,5,64447,1373927030,6029
264455,5,79251,1386683990,805
343391,1,102651,1402275420,47996
115875,2,35823,1346955376,13154
224157,2,68083,1377157239,702
99069,2,31374,1340956577,12299
375649,2,112200,1408259696,52020
219129,2,66786,1375877447,28920
383386,1,114397,1409841096,24587
285312,1,85726,1391734899,38111
295078,2,88248,1393555597,16765
123219,2,38584,1349255219,11032
11298,5,4470,1289543158,1036
139472,4,44640,1354145922,264
184506,2,58109,1367649988,22163
119411,3,37506,1347961822,8209
334984,2,99894,1400875888,46098
300559,5,89669,1394595137,40992
12370,5,4885,1290591575,919
244829,5,26647,1382245778,775
120608,5,37848,1348394147,13267
333730,2,99533,1400649484,15972
86303,2,27704,1336047832,5739
155147,2,48948,1359584924,20303
298094,3,89070,1394108232,41452
375434,6,112141,1408188808,7290
380630,24,1346,1409257020,-2
141985,3,45381,1354883406,16949
379273,25,113242,1409010571,-2
178211,2,56254,1366085507,9249
323992,2,96078,1398996636,28053
274056,2,81948,1389438009,36901
54278,4,18123,1320797349,88
352241,25,105114,1403923907,-2
105443,2,33100,1343289502,11415
70293,5,22946,1329359080,7224
277619,2,82901,1390269929,22387
210795,3,64666,1374080488,28158
363860,2,108791,1405969799,2669
237994,2,71474,1380521046,14803
316498,1,93925,1397564212,29183
122733,2,38446,1349121724,7344
248708,2,74307,1383278405,29433
285556,5,85707,1391769938,31901
52023,2,17439,1319324973,7004
276614,2,82640,1389965514,28791
286760,6,43529,1392040281,28666
175104,2,55340,1365247387,11281
225074,3,68299,1377426533,29531
113883,24,35308,1346216290,-2
297479,4,88877,1394001554,88
146517,1,46597,1356571022,18059
134721,4,43292,1352527460,3277
321169,1,95278,1398472406,5419
167312,6,15147,1363366612,805
169255,2,52938,1363861989,22026
85663,2,27481,1335872676,71
253911,3,76435,1384309371,32089
213876,3,65456,1374662533,1005
112867,3,35055,1345831904,13576
4764,2,2066,1282614488,956
99343,2,31453,1341067437,11032
377038,3,112610,1408509046,54135
109701,1,34283,1344914527,13290
172079,2,54480,1364367846,6006
207313,5,63862,1373406066,601
149606,3,47408,1357786818,18522
14239,2,5620,1292657676,1212
44177,2,15069,1314862456,5405
323968,2,96068,1398992975,37483
127666,5,40495,1350449865,919
59001,2,19537,1323319812,4701
250285,2,74727,1383699240,30622
145126,3,46228,1355880660,17972
38705,4,13403,1311396514,88
183755,1,57885,1367457381,25142
71802,2,23442,1329179078,7673
105644,5,33156,1343350924,601
359416,25,105824,1405006523,-2
364184,5,22968,1406020490,7290
9118,6,3702,1287401075,485
242581,5,72652,1381653043,7018
244606,2,73225,1382160396,31685
243290,3,72876,1381830596,31527
218652,6,66655,1375775391,7290
370946,25,110378,1407301546,-2
202757,24,62794,1372365508,-2
250331,5,74731,1383708272,32393
116949,10,36001,1347348507,919
180526,25,56944,1366685647,-2
158774,1,49953,1360763937,13389
214662,5,65411,1374822548,930
142915,4,45355,1355168913,10598
352555,6,105162,1404025042,930
266404,2,79831,1387183511,21599
152228,5,48093,1358609564,2970
306406,2,91230,1395674042,40294
33282,5,11773,1307651478,183
107497,2,33687,1344094477,1977
251291,5,74999,1383910165,2970
168950,2,52852,1363777498,22299
186146,5,46888,1368078897,892
254464,2,76576,1384413987,34813
246698,2,73777,1382687773,31919
206587,1,63673,1373273729,25386
328001,5,97207,1399730776,26338
377943,2,112878,1408670970,54520
116523,3,35981,1347207342,13853
316323,3,93882,1397548296,40120
311333,3,92506,1396569533,26192
350040,1,104464,1403530867,40120
127855,2,40638,1350516940,13128
349418,4,104292,1403422327,48453
274194,3,81986,1389491630,37210
336744,2,100380,1401274042,46333
32439,5,11537,1307107058,88
302184,6,90135,1394886803,25936
81840,2,26345,1334189040,6432
128039,6,40651,1350557384,919
272184,5,81459,1389047568,36958
204863,2,63283,1372857539,27612
30009,2,10786,1305294230,4253
229271,5,69221,1378290228,7290
105458,2,33105,1343291770,12496
124480,5,27291,1349693114,-2
329976,3,97765,1400080271,5321
221571,2,67377,1376440375,29087
180291,3,56868,1366613257,8114
378622,2,113058,1408869106,54608
188548,2,59204,1368680320,25732
291198,3,87292,1392875248,40023
354902,1,105846,1404485368,49534
239369,1,71848,1380804004,30223
200166,2,62192,1371701832,4253
201170,5,62370,1371984746,24864
329709,1,97693,1400051386,686
192401,1,60246,1369726061,24671
349235,1,104258,1403357075,21167
264201,3,79188,1386648385,14626
51874,1,17391,1297058346,333
348234,5,103459,1403152207,19762
334006,3,99621,1400680696,32187
207191,1,63836,1373374853,19860
328482,3,97337,1399849292,16716
65721,5,21531,1327302836,8676
201465,6,62483,1372065001,7290
264044,5,79147,1386613173,805
122207,5,28326,1348929880,686
101437,1,32013,1341897927,12141
186220,5,43713,1368095228,7141
106349,5,31563,1343641651,11090
112085,1,34844,1345605512,13494
312828,10,92848,1396865593,919
194805,5,44569,1370337110,7290
151059,5,47791,1358243397,26105
329589,2,97660,1400034541,196
362021,1,108284,1405562832,49811
301585,3,89996,1394762894,35967
386295,4,115232,1410493987,1739
275156,6,82245,1389687323,17230
258519,1,77642,1385370843,35305
84526,33,25528,1335382689,9007
246707,5,73600,1382689071,31844
192309,2,60220,1369711287,17230
175173,3,55367,1365281716,24013
111923,2,34806,1345547997,3382
145978,3,46457,1356194289,18059
87050,5,27927,1336353883,0
269646,2,80755,1388246084,36545
334647,5,99757,1400807114,44654
312648,1,92856,1396851629,43250
303003,34,88464,1395066989,0
174728,1,55245,1365141974,18493
211243,5,64775,1374159527,88
243236,2,72863,1381821781,7250
17065,2,6671,1296201609,449
209391,5,64309,1373854525,8686
203373,5,62930,1372524970,27473
78801,1,25435,1332924211,10190
384245,2,114615,1410076833,7795
143954,1,45923,1355473172,17839
317759,3,94285,1397816949,44043
294289,2,88061,1393428499,40128
218452,5,66556,1375715787,22307
191023,5,59886,1369319154,21054
254680,1,76629,1384450945,26276
190537,2,59741,1369214047,17745
314950,1,93514,1397242738,39663
341149,6,101136,1401965131,27433
86432,5,27604,1336089094,1390
74511,2,24245,1331087029,9666
223776,2,67978,1377063481,26267
24689,2,9140,1301850550,1005
154345,2,48710,1359372814,7071
8359,5,3407,1286530514,1520
113349,5,35177,1346056283,919
361536,2,108146,1405480085,2669
370275,5,110656,1407188610,805
8456,2,3464,1286681255,582
197542,25,61569,1371027637,-2
220876,5,67168,1376292963,22311
131189,1,41600,1351664505,7883
180307,1,56871,1366616715,24682
123700,25,38730,1349420469,-2
314734,1,93453,1397197183,43622
121449,2,38081,1348697849,12690
369671,3,110481,1407057511,32472
39420,2,13614,1311897130,5571
227670,1,68882,1377987712,29770
246803,2,73804,1382716186,18076
339940,2,100995,1401768978,37540
15509,2,6126,1294630562,2472
124418,1,38926,1349677976,6446
373655,2,111642,1407853748,17908
262823,2,78813,1386339784,17072
237212,5,71228,1380271060,28285
325117,3,96396,1399213205,44968
260412,1,78165,1385812320,35517
122652,2,38419,1349094745,12891
186303,2,58608,1368112162,8013
188450,5,59176,1368660475,13680
143242,2,45731,1355280909,17757
140384,2,44937,1354449900,12275
235977,3,70951,1380022982,10598
123092,4,38547,1349230945,88
192773,2,60354,1369811060,26267
73193,2,23838,1330443687,9501
292710,2,87637,1393208035,40464
186855,2,58753,1368284765,6633
186697,1,58709,1368252349,24973
284354,1,85459,1391538900,32299
128291,2,40770,1350643262,14434
83760,2,26920,1335087591,1643
148959,5,47229,1357624459,9249
224123,2,68073,1377153692,28746
319583,5,94702,1398202045,7290
236437,3,71069,1380123613,21356
74285,1,24178,1330968913,8297
138378,25,44344,1353787311,-2
344488,5,84077,1402442697,13680
163924,5,51343,1362471143,919
53030,1,17737,1319958360,7120
181011,2,57098,1366791802,20656
111020,2,34577,1345259889,11639
329303,2,97578,1399988436,39768
76106,3,24689,1331779499,6666
167106,5,52322,1363328554,11867
8443,3,3458,1286674069,253
157126,5,48951,1360214998,19879
129714,5,41181,1351134948,3277
158199,5,49730,1360593816,5739
234883,3,70658,1379760737,12329
116395,6,35949,1347159936,11032
262166,1,78633,1386210351,35716
145643,2,46372,1356044230,1378
326203,2,96729,1399433867,23853
134569,2,43254,1352462067,13413
335254,5,99952,1400948325,7290
112182,3,34874,1345626018,13038
239249,24,71812,1380788286,-2
259643,2,77947,1385612868,35433
372169,24,110929,1407499513,-2
156700,5,2254,1360093371,16235
370316,2,110673,1407197457,29558
136264,5,43751,1353054942,16213
210691,34,64043,1374060422,14156
239544,34,70783,1380844636,442
346730,2,103579,1402910034,48456
186979,24,58784,1368341896,-2
107066,2,33557,1343893637,12031
141361,5,28773,1354702796,16640
164989,2,51713,1362734857,11623
245436,1,73445,1382398556,14421
66594,25,21807,1327678139,-2
246002,5,7526,1382514192,17230
385651,3,115041,1410356680,31403
185219,10,10322,1367847730,919
187383,3,58900,1368440033,25601
81741,1,26305,1334147441,6434
177570,5,52863,1365897568,3277
152463,5,48162,1358730027,12566
179041,5,56495,1366275233,24175
115589,4,35724,1346851557,930
82627,1,26572,1334590794,10651
292222,6,87510,1393057183,40494
97363,5,30877,1340323636,8402
237667,1,71388,1380430137,30844
146280,2,46534,1356429327,14836
364769,36,109065,1406107423,0
114004,5,35348,1346277907,9007
303505,2,90489,1395144637,40144
25232,1,9315,1302158544,2986
371974,34,108829,1407475214,0
241849,3,72497,1381417974,3984
36287,2,12702,1309899912,4290
10715,6,4259,1289016932,449
178940,3,56461,1366261292,24506
367873,2,109971,1406687023,53088
141856,24,45321,1354858565,-2
16287,25,6387,1295427341,-2
34888,2,12282,1308809985,3994
159201,3,50074,1360918838,13038
313601,2,93124,1396987753,7290
128648,2,40872,1350797559,7224
43301,2,14789,1314202275,5836
140989,5,45118,1354611735,17471
112824,2,35042,1345816995,13568
266120,2,79750,1387107026,35917
235514,2,70828,1379934206,13987
79187,4,25539,1333080082,930
298220,2,89103,1394124926,25936
294560,24,88127,1393479920,-2
112451,6,34921,1345700394,919
376354,5,111660,1408380612,805
114457,2,35465,1346412789,13748
264841,5,78730,1386758479,31844
130943,3,41526,1351587457,900
9550,6,3856,1287650242,449
151245,2,47843,1358303286,1352
13855,6,5457,1292269700,1118
42221,6,14381,1313641783,2116
292300,5,87530,1393072041,40494
360165,5,107670,1405180255,805
378272,3,112966,1408731764,11341
269540,4,80642,1388205252,88
123214,5,38500,1349252736,88
103406,5,32529,1342599886,11032
299944,2,89552,1394478984,41694
157803,3,49676,1360447359,20456
36438,6,12739,1309965677,1036
147585,3,46855,1357137983,16837
245943,2,73572,1382506990,28524
202648,10,62743,1372329225,919
296921,5,88722,1393924595,41304
166480,2,52130,1363171645,14793
197902,5,61441,1371102072,805
209503,24,49685,1373868389,-2
347680,13,103826,1403066261,48571
249249,3,74452,1383436324,30438
198428,6,61784,1371216201,930
184300,2,58058,1367581485,25184
174509,3,55183,1365080457,22088
234539,5,28690,1379639226,17230
310357,3,92239,1396412872,8694
214019,2,65500,1374680812,183
328376,2,97310,1399820320,41536
221323,2,67302,1376387570,26756
189725,3,59510,1369026706,25871
372516,2,111300,1407579391,17908
139286,5,44481,1354095357,14267
384378,3,114658,1410112797,11385
142333,3,45481,1355019972,230
323337,5,95882,1398873423,22047
236762,1,71156,1380181675,16666
50571,2,16986,1318541864,5862
350389,24,104546,1403592247,-2
295798,34,11109,1393702530,7290
178736,1,56402,1366200714,24484
28615,2,10319,1304495467,609
104241,2,32773,1342907098,11887
107237,34,19898,1343961782,930
42596,5,14570,1313865569,5862
350412,2,104570,1403594565,919
185380,5,58356,1367904649,22468
363225,5,105540,1405843887,11887
305518,6,67825,1395496826,32036
340422,3,101129,1401863322,15997
313537,5,93103,1396977280,7071
379959,2,113464,1409129916,54802
259871,1,78014,1385651951,35464
66205,2,21712,1327490664,887
62101,3,20450,1325406654,8288
322301,24,95577,1398708832,-2
244808,5,73249,1382241334,29021
295491,5,88364,1393648066,1005
259295,5,9816,1385534772,2116
273776,1,81887,1389363288,37162
301154,5,89876,1394690425,31221
315702,4,93661,1397449923,88
252955,1,76177,1384108770,34620
311296,3,92496,1396561912,43084
333296,4,99407,1400572810,196
115377,25,35682,1346763656,-2
235920,3,70937,1380012614,30613
206798,1,63726,1373319840,26636
196393,24,61264,1370750664,-2
187096,4,58815,1368386219,805
88596,3,28380,1336851913,7448
96584,2,30703,1340024322,11843
84046,1,26997,1335205469,10763
2721,2,1243,1280906651,732
253874,3,76423,1384299075,31438
109613,2,34268,1344877282,11634
146434,2,46572,1356530436,4505
355384,1,105964,1404633494,35881
119485,5,37521,1347992348,7290
243310,1,72883,1381833410,12329
205055,5,11165,1372905468,17230
287690,2,86379,1392202209,40141
127361,1,40507,1350352823,15980
278940,2,83279,1390574290,7071
304196,5,90662,1395260806,805
183584,5,57826,1367399284,7411
236633,2,71118,1380171445,30747
260990,3,78321,1385974192,35128
142283,1,45472,1355011676,17626
172491,25,52843,1364493161,-2
356798,1,106362,1404894078,49792
167298,2,52388,1363363868,805
384801,2,114784,1410205841,805
197500,3,61562,1371020291,25339
291408,3,87345,1392896801,12492
48970,2,16511,1317747926,6076
167303,6,31548,1363365129,805
40358,3,13884,1306727717,-2
116612,2,36007,1347247619,11060
263836,5,78919,1386583364,23801
248497,5,74243,1383205437,7290
381610,6,113857,1409508698,805
230166,5,69355,1378524076,17230
43180,1,14746,1314159742,4496
65566,6,5887,1327236675,930
329938,2,97755,1400074632,41307
266071,24,79725,1387094897,-2
257548,4,77410,1385140626,805
367406,2,109832,1406612349,53030
198456,5,61795,1371233966,7290
294846,34,86908,1393508480,0
325337,1,96471,1399270447,45004
284581,4,85525,1391594586,13047
317792,3,94297,1397823185,44051
341225,1,101353,1401976504,13624
306751,5,91314,1395741132,7290
38642,1,13387,1311328217,4110
246275,5,73664,1382574874,22047
117821,2,36345,1347672949,5836
117595,2,36282,1347575737,7828
170048,2,53152,1364116864,22311
138899,2,44504,1353983261,14888
206119,5,63553,1373171047,14860
17336,1,6763,1296486373,2473
149869,25,47459,1357826572,-2
354425,2,105712,1404382725,49456
286166,2,85952,1391915326,805
376503,10,112422,1408418442,930
150753,5,47692,1358161559,1614
384160,1,114592,1410056155,55363
371652,2,111094,1407410598,3184
228179,6,68913,1378108249,29778
71979,2,23507,1328626531,6484
293399,2,87818,1393313079,40878
180262,5,56855,1366607489,21640
168117,2,52607,1363595868,4257
114451,5,35463,1346411191,919
363850,1,108787,1405967726,45939
176595,2,55800,1365631165,23624
354000,25,105552,1404303275,-2
359173,10,79970,1404972969,919
33566,5,11848,1307936474,4988
304542,6,90732,1395309591,25936
386394,3,115266,1410503378,54257
363241,2,108610,1405848323,45876
213816,6,65433,1374654845,7290
106829,24,33483,1343809126,-2
82610,3,26567,1334584626,10662
362855,5,108487,1405754593,44269
271226,10,81198,1388813273,686
231068,2,69658,1378789225,25973
222096,24,67495,1376576210,-2
116436,5,35959,1347172930,13957
55498,2,18484,1321419857,364
282607,3,84263,1391397616,37626
48639,2,16411,1317632395,6633
270879,5,80107,1388716484,35811
237652,2,71383,1380427656,603
331727,2,98981,1400228030,7290
217193,1,66311,1375376717,1005
234049,1,70442,1379524112,12602
300314,5,89485,1394543438,7290
341867,5,101505,1402102643,46908
363914,6,108280,1405985396,52253
62396,3,20553,1325589869,8317
377222,1,112662,1408528856,35413
145541,1,46334,1356009632,18009
237532,3,71350,1380368607,23891
380049,2,113490,1409144247,25787
167382,6,52412,1363397202,13680
84417,1,27112,1335349273,8078
356547,4,106289,1404859376,2116
372972,5,110472,1407717630,13636
73765,5,23987,1330683735,760
355169,11,105891,1404562538,919
269118,1,80604,1388076978,2040
188624,2,59232,1368701326,24617
106152,2,33295,1343525239,10849
290515,5,87111,1392762551,805
242383,3,72625,1381567698,31420
160288,1,50366,1361296409,21046
238999,1,71754,1380730274,31003
125238,2,39175,1349862560,14836
21611,2,8143,1299783675,-2
336635,3,100346,1401258232,46312
242090,3,72557,1381475759,12401
136197,2,43734,1353035035,887
66828,6,21900,1327834021,7224
148866,25,47181,1357599771,-2
323335,3,95884,1398873144,17179
129165,25,41007,1350965187,-2
176453,1,55758,1365592831,24167
12822,3,5045,1291161058,1195
32321,3,11500,1307021414,333
315685,4,93690,1397447122,9162
363946,25,108807,1405992494,-2
333742,5,99407,1400650966,0
158529,2,49883,1360682404,196
311325,3,92502,1396568652,36680
381646,6,103345,1409512522,805
44689,3,15224,1315214183,6184
269183,5,80590,1388106242,930
344491,5,102790,1402443299,48074
108456,33,33796,1344466403,4908
189004,2,59336,1368797897,1005
377655,3,112797,1408607639,54476
325297,6,96455,1399263910,26338
149329,2,47329,1357718186,439
311284,1,92492,1396558077,43119
376909,36,112567,1408488895,0
168037,5,52583,1363583618,22158
122276,5,38313,1348982467,11032
147071,2,46728,1356872419,16969
373125,33,111228,1407741362,13516
160007,2,50289,1361217684,13165
45553,3,15485,1315830069,6282
314755,2,93458,1397200034,805
334642,1,99797,1400807039,46053
266951,1,79987,1387320988,6000
22679,2,8472,1300462425,386
119062,5,37406,1347840691,2116
46710,1,15842,1316580304,6096
111086,2,34590,1345279061,11032
124586,3,38976,1349720991,13698
185268,2,58331,1367870783,25224
361747,1,108206,1405507482,21551
242125,3,72566,1381481944,25973
44085,3,15042,1314794243,2798
184606,24,52227,1367673000,-2
384809,1,114787,1410209251,7891
274803,2,82171,1389616186,29500
353476,3,105447,1404206899,49287
300436,2,89694,1394574029,31960
141308,2,45201,1354693634,3019
153947,5,48563,1359201722,0
208830,5,64213,1373665415,24808
237979,5,71470,1380516283,13047
129652,1,41162,1351111126,12096
191001,5,59886,1369315712,21054
