id,creationdate,postid,relatedpostid,linktypeid
3049081,1400318612,99080,31,1
2758883,1385971551,78300,28180,1
2866070,1391996922,85583,21822,1
1414597,1326699216,21167,12069,1
2834629,1390420438,82934,21760,1
3303787,1408234796,112172,89624,1
2251805,1360852049,50007,20295,1
3310632,1408536256,112626,51418,3
3047728,1400243937,98966,97946,1
2693791,1382161642,73217,35316,1
1689899,1342325977,32323,31366,1
3310802,1408543878,112682,19103,1
3019186,1398945536,95993,50,1
2735285,1384512681,76483,30348,1
1649176,1340173427,30801,27803,1
2833448,1390359308,82999,222,1
2947268,1395850577,91495,91493,1
1508678,1332491694,24962,20836,1
2906709,1393983889,88859,88861,1
2783367,1387334577,79998,13655,1
3172239,1404508939,105858,66473,1
2785558,1387452469,80157,70899,1
2491737,1370083298,53135,21825,1
3246503,1406567115,109708,102709,1
2698665,1382445297,69889,73231,1
2866164,1392002766,86057,125,1
2605800,1377135219,68035,1052,1
603834,1306045305,11079,11113,1
2771259,1386617670,7134,31,1
2894920,1393486383,86998,48396,1
1556471,1335189657,20904,15526,1
379403,1300139071,8299,2828,1
2258537,1361127797,35440,8033,3
2981527,1397331917,90568,87845,1
2486036,1369717866,60221,44769,1
1911419,1352644040,43366,29038,1
2784201,1387376277,80066,78593,1
3138521,1403092884,103906,32097,1
2756894,1385847167,78166,36152,1
2550293,1373854946,64304,19340,1
2357535,1362987860,51918,23142,1
2897777,1393625089,88012,81111,1
2392600,1364047846,53102,52889,1
3154850,1403756506,104713,20010,1
3007792,1398323963,95038,94048,1
766227,1309752633,12611,2948,1
1695127,1342585535,32506,18480,1
2401877,1364371020,53357,16921,1
2892895,1393401861,45165,13197,3
3173092,1404545843,105898,66861,1
2195364,1359426020,48766,48739,1
2655439,1380090898,71019,5347,3
1646419,1340024424,30680,30075,1
2554267,1374051746,64617,22501,1
3127535,1402561658,103150,12262,1
3320312,1409018582,113252,8071,1
2319865,1362477833,51398,6563,1
3311827,1408598765,112762,32471,1
2625152,1378288423,69188,5747,3
1756571,1345621247,34769,34859,1
2548107,1373694814,64177,64228,1
2841463,1390830108,83511,29824,1
3028357,1399428394,96720,29653,1
2835956,1390490678,83182,24938,1
2632187,1378711459,69570,52458,1
1801095,1347632821,36279,18167,1
3265998,1407412618,111087,10719,1
2741592,1384925666,77110,41438,1
2455603,1368042179,58516,5347,1
2871713,1392296797,86475,57240,1
2902406,1393831571,88510,9898,1
2234021,1360156857,49438,44592,1
2581907,1375668485,66556,52853,1
2855810,1391475203,84313,83967,1
2474879,1369057218,59559,18028,1
2419602,1365699230,55872,27724,1
2775423,1386838187,79415,2423,1
2823553,1389773906,82362,5135,1
1986287,1355738695,46062,34956,1
2441966,1367338700,57705,1207,1
1801220,1347644370,36303,31690,1
3236567,1406138053,108928,35276,1
1445322,1328824473,22566,20295,1
375168,1299927695,8185,7376,1
2744008,1385056421,26016,11109,1
2517405,1371753377,61179,57044,3
2782395,1387273806,78816,3944,1
2896959,1393574185,88025,38218,1
2258609,1361127797,41197,24878,3
2692847,1382096483,46889,72418,1
2573970,1375170893,66015,11707,1
2686597,1381755345,72678,71164,1
1848543,1349919785,15900,6421,1
2795141,1388102705,80618,73065,1
2949886,1395985406,91684,33625,1
3132833,1402858742,103506,25690,1
3223963,1405568714,108297,86536,1
2523883,1372214684,62621,61829,1
3142407,1403256221,104135,90754,1
2475511,1369099871,56881,58107,1
2715135,1383476207,57688,22346,1
3236038,1406114188,109071,62677,1
2275273,1361698770,50745,43217,1
2975885,1397098877,73869,76815,1
1978985,1355386128,45820,1576,1
2897424,1393594190,88323,77359,1
2940823,1395545179,91037,74776,1
1871171,1350970843,41021,24022,1
2799149,1388386704,80880,41625,1
1694412,1342542711,32506,8318,1
641013,1306917727,11436,6314,1
3029826,1399471928,96720,96209,1
3220719,1405424994,108078,63886,1
2888645,1393222475,87435,23994,1
1583603,1336613795,28168,27936,1
2488033,1369827248,60172,44972,1
3134288,1402922744,103602,92395,1
2585956,1375894170,66792,52352,1
2592807,1376309139,67161,66448,3
2129751,1358282378,47741,44342,1
3329190,1409477573,113831,97508,3
2555337,1374116366,64691,3539,1
3066356,1401088608,100093,7308,1
2698285,1382424379,73455,46164,1
2354537,1362952232,51736,15784,1
2557123,1374216486,64831,61733,1
1523608,1333351433,25700,2492,1
2403203,1364452234,54547,50932,1
3011940,1398597114,95418,58709,1
3188940,1405081619,107442,107656,1
3324194,1409218345,113602,25299,1
3222506,1405508033,108207,25389,1
1824858,1348806270,20977,18945,1
2894896,1393485293,88142,31326,1
2761975,1386136403,78435,78339,1
3186942,1404998755,105924,105201,1
2531019,1372698385,63079,7948,1
2522523,1372132952,62524,61217,1
3240855,1406309698,109420,108374,1
2852096,1391347602,84203,25464,1
3240707,1406298658,109387,35711,1
2735185,1384507940,76668,74622,3
2508035,1371094728,61631,13655,1
195380,1292534040,5572,3466,1
2165935,1358938727,48367,11220,1
3225703,1405648513,106371,53224,1
474520,1302505474,9427,4220,1
2867113,1392053604,86125,34805,1
2851408,1391322627,79656,73765,1
2698322,1382425753,73355,2134,1
2402243,1364384682,54479,51792,1
2546804,1373609985,64152,15157,1
2831457,1390231488,82863,45050,3
3235406,1406095234,109028,62824,1
1846363,1349840087,7519,38962,1
3182651,1404903408,56971,91872,1
1921003,1353034797,43730,43648,1
861015,1311754626,13556,13259,1
2924534,1394790248,90039,14323,1
3130248,1402687297,103345,2492,1
2518511,1371821963,62231,62237,1
2270635,1361525536,41183,961,1
2819486,1389575655,81932,19321,1
3155354,1403771464,95036,28474,1
2847366,1391087996,83914,1444,1
1754935,1345547977,34698,1781,1
3340719,1410169972,114674,114458,1
2545115,1373514369,64006,2492,1
2681383,1381486011,72453,72573,1
2385264,1363715540,52585,34488,1
404049,1301297833,8877,8846,1
2258346,1361127797,15621,577,3
2602238,1376891742,67748,2691,1
1900389,1352142360,42957,32826,1
2809089,1389021334,81418,80856,1
1867231,1350800922,40868,38593,1
2646880,1379578554,70479,60256,1
3335957,1409818907,114355,35940,1
3220478,1405415936,108060,44709,1
1848055,1349891398,25811,33780,1
2735839,1384561064,76635,70828,1
1152282,1316937160,16013,3412,1
921169,1312784969,13989,13636,1
2122460,1358171544,47189,18638,1
2953618,1396144412,91885,91467,1
3006143,1398243462,94886,68940,1
3133878,1402908327,103549,103539,1
2851032,1391308217,84140,6723,1
2990450,1397720026,93939,14483,1
2258597,1361127797,40593,38290,3
2403204,1364452234,54547,52773,1
2970422,1396887979,92934,64538,1
776033,1309923216,12700,2476,1
3236079,1406115845,109079,81609,1
2357608,1362989244,51814,33865,1
2879562,1392713078,87032,7860,1
1842845,1349682305,38928,7,1
2446697,1367585136,58066,3549,3
3337744,1409910755,114211,29357,1
2833622,1390364983,83007,6652,3
3136916,1403037825,103786,21103,1
2886270,1393061452,87511,68069,1
2579907,1375541072,66448,62695,1
1117260,1316320579,15711,7004,1
376574,1300002093,8239,1761,1
2521682,1372069470,62485,23808,1
1469271,1330121684,23648,22852,1
2572434,1375084878,65919,64010,1
3043259,1400081638,87403,97737,1
2866517,1392024561,86100,71260,1
2258445,1361127797,26719,24211,3
2578181,1375417930,66315,66018,1
2971261,1396922284,92985,31083,1
2726253,1384004651,76073,17196,1
2744317,1385080021,31488,65556,1
2594485,1376406283,57448,18214,1
3152642,1403664379,103677,84012,1
2733593,1384411911,76547,32706,1
2258377,1361127797,19491,18434,3
2397367,1364257494,53304,25290,1
2833903,1390379257,82996,80399,3
3070540,1401269045,100348,73514,1
3224162,1405578075,108278,99741,1
2962077,1396515377,92384,16381,3
2705034,1382831794,73861,70899,1
2682650,1381574177,72623,72617,3
2935598,1395299566,90722,2492,1
3222773,1405518300,108221,34789,1
2928873,1395019340,90255,90171,1
66575,1286355916,203,10,1
3042279,1400053345,97686,13086,1
1438032,1328380794,22288,21976,1
2258290,1361127797,3369,1576,3
2411213,1365091235,55031,43719,1
2711136,1383202069,74233,22718,3
2803165,1388671083,81071,19103,1
3282775,1407914000,111683,111680,1
2878252,1392660262,86947,86917,1
2251806,1360852049,50007,726,1
2505710,1370954148,61431,17109,1
2862402,1391790074,85830,51718,1
2880251,1392738063,87053,83296,1
1271369,1318755298,17076,16968,1
3157623,1403862307,105037,78365,3
2913105,1394287375,89273,26031,3
2515301,1371619084,61783,61546,1
666405,1307496386,11691,9671,1
2469694,1368761950,59250,5135,3
1845278,1349781383,39044,39037,1
3246787,1406592774,109747,82497,1
1871507,1350981488,41038,7977,1
2816027,1389354875,81864,58598,1
2963772,1396589623,92542,8642,1
255868,1295329526,6337,6127,1
2782230,1387267853,79880,48396,3
2274863,1361683002,50738,13086,1
3132190,1402821578,103150,30159,1
989865,1314061301,14686,14643,1
2634196,1378812462,69570,3324,1
1155386,1317010199,16050,2131,1
3166891,1404304022,105570,66850,1
2256764,1361075332,50151,14914,1
2406649,1364740870,54724,20648,1
3255653,1406959569,93787,97091,1
2783570,1387342427,80007,40933,1
2945235,1395750866,91253,2171,1
3035566,1399775845,97237,38856,3
1712562,1343367988,33175,5750,1
1238346,1318217515,16788,16780,1
2809778,1389061484,80117,47842,1
2488881,1369878793,60430,10687,1
2419356,1365683697,55822,28642,1
2763776,1386232560,78644,21282,1
3038619,1399903407,93818,44733,1
1845613,1349791456,39042,1444,1
2866394,1392017386,86085,86019,1
2647930,1379637625,45050,1432,1
997097,1314199160,14781,14691,1
2619096,1377943594,68852,67243,1
392758,1300763917,8617,8358,1
3180820,1404836562,106264,48615,1
2830709,1390187297,298,6,1
2772300,1386671670,79233,67903,1
1380736,1323825840,19795,19779,1
1295108,1319078407,17208,10309,1
3181682,1404877617,106309,60670,3
2607082,1377213086,64852,23036,1
2641513,1379297165,66935,25109,1
3158699,1403930445,104115,79755,1
2245956,1360658281,43436,9751,1
2729251,1384185862,72482,30303,1
2743744,1385039727,73425,31232,1
2544617,1373477817,61217,20452,1
1587677,1336846184,21222,3086,1
2494442,1370250813,57074,17129,1
2862865,1391824537,83147,44465,1
2162605,1358863647,39231,8744,1
2908236,1394044173,87613,50745,1
2790963,1387816013,78265,34587,1
1539543,1334228695,19675,2691,1
2248821,1360760784,43520,9842,1
2759739,1386010669,74544,32188,1
2416736,1365506968,50738,14076,1
2814203,1389269989,79447,36100,1
1485174,1331114231,17978,2492,1
3137035,1403045888,102883,76371,1
2526834,1372394581,59851,18945,1
2501186,1370677903,57556,17462,1
2988309,1397634571,92357,60256,1
2405595,1364646488,49832,13314,1
2694091,1382179419,70568,28474,1
2390510,1363941678,49077,13132,1
2258568,1361127797,46151,11210,1
2967485,1396787474,91232,58230,1
2664930,1380603354,68525,26450,1
1597109,1337319679,21760,3238,1
2563967,1374626363,62598,20836,1
1848956,1349933793,30982,5387,1
1824161,1348755911,30082,5135,1
2258533,1361127797,45803,11109,1
2550307,1373856836,61628,20523,1
2319867,1362477844,48127,12262,1
2095113,1357709018,37638,8025,1
2748580,1385351825,73757,31442,1
2583346,1375756288,63642,22021,1
3028643,1399438754,95418,64949,1
2421722,1365915898,51386,14437,1
3246461,1406565024,108983,89624,3
2490248,1369967376,56784,16985,1
2000456,1356483829,35561,7630,1
2613248,1377591058,65064,23417,1
2602601,1376911265,64659,22731,1
2655912,1380108834,68035,26031,1
2572458,1375085263,63094,21473,1
2728293,1384143305,72482,30275,1
2811455,1389141390,79343,35971,1
3123003,1402390152,100682,72613,1
2578410,1375430184,63263,21809,1
2811221,1389127248,79289,35940,1
295913,1297862361,3661,138,1
2445825,1367540052,52963,15287,1
3054996,1400590074,97325,68077,1
2769568,1386533704,76398,32864,1
2593220,1376342120,64152,22501,1
2699441,1382496562,70849,28730,1
2845795,1391013315,82264,41771,1
2778755,1387050912,77318,33520,1
1693304,1342507466,24962,3757,1
2571630,1375051131,62983,21282,1
2716470,1383550453,71747,29781,1
3167707,1404343304,104769,81136,1
3332094,1409629932,113877,107597,3
1817164,1348456046,29835,5135,1
3012111,1398606939,94083,62677,1
860839,1311748478,9735,665,1
2672613,1381020629,69098,26970,1
2886095,1393051485,85713,47178,1
2766715,1386381986,76265,32706,1
2740119,1384839928,73133,31036,1
1456139,1329466237,16788,2432,1
2836809,1390546668,81414,40928,1
3239071,1406234147,108297,88256,3
1410091,1326348113,15651,2151,1
2556843,1374202071,62167,20836,1
2972884,1396974725,91484,58928,1
2867284,1392066275,83450,44888,1
2626735,1378373236,66015,24242,1
3142024,1403244356,103162,77136,1
1348935,1321360006,13468,1525,1
2998020,1397971236,93042,60994,1
2872995,1392358817,83865,45803,1
3021319,1399062283,94886,64147,1
64695,1286246806,1337,30,1
3010642,1398504006,93970,62237,1
1814336,1348300317,29824,5135,1
3138614,1403095123,102995,76815,1
3010179,1398466207,93877,62092,1
2852673,1391371967,82974,43832,1
640787,1306915039,8025,414,1
2148598,1358650432,39080,8590,1
3218496,1405320100,105993,84209,3
2572433,1375084878,63032,21419,1
1696155,1342617974,25170,3855,1
247213,1294929239,3038,97,1
3150600,1403573689,103549,77939,1
2635072,1378877165,66448,24720,1
1711188,1343307128,25700,3961,1
2945234,1395750866,89599,55691,1
2822302,1389708231,80157,37743,1
1789600,1347116120,28730,4756,1
2530255,1372654139,60104,19120,1
2891362,1393333963,86162,47987,1
2617954,1377857318,65446,23863,1
2452529,1367909587,53135,15426,1
2933222,1395213372,88953,53053,1
2926852,1394917997,88550,52305,1
2926849,1394917903,88537,52305,1
2688272,1381841741,70207,28029,1
231322,1294392440,2828,73,1
1858740,1350377992,31455,5502,1
2500640,1370623506,57345,17402,1
3126045,1402506837,101073,73486,1
2198933,1359516727,41222,9358,1
2969300,1396853763,91253,58564,1
2522428,1372127007,59327,18595,1
2534406,1372898109,60500,19667,1
2269958,1361504636,47405,11956,1
2552641,1373967793,61783,20523,1
2759597,1386000591,74531,32169,1
1830219,1349064172,30377,5171,1
2832153,1390282865,80809,38709,1
2823494,1389771207,80206,37865,1
3044813,1400144749,96615,67017,1
3034174,1399690628,95851,65707,1
2841862,1390853951,81849,41394,1
3299381,1408025165,111526,96507,3
2960364,1396445416,90642,57549,1
2075627,1357371589,36212,7977,1
2811453,1389141390,79314,35955,1
1675672,1341542329,24267,3614,1
3072253,1401344076,99206,70553,1
2601623,1376848516,64612,22718,1
2444876,1367481491,52908,15285,1
2908779,1394078812,87650,50745,1
2606619,1377171843,64831,22988,1
2779241,1387096945,77368,33547,1
2878363,1392665029,84043,46185,1
2578375,1375427881,63260,21807,1
2527248,1372417045,59853,18971,1
1856666,1350286800,31204,5450,1
2915430,1394426852,88011,51718,1
2578522,1375437359,63290,21822,1
1063764,1315379572,11450,1123,1
1755087,1345553970,27656,4312,1
2923875,1394761443,88368,51985,1
1810456,1348094860,29781,5056,1
2930748,1395106403,88656,52660,1
2864453,1391915116,83182,44475,1
2903396,1393863559,87403,50160,1
2507969,1371089972,58141,17899,1
3226448,1405679515,107574,86354,3
2432405,1366786792,52293,14634,1
1938192,1353752468,33519,6619,1
2527354,1372423952,59873,18973,1
1917445,1352888513,32767,6225,1
3303416,1408206057,111645,97048,3
2909353,1394106474,87805,51046,1
954388,1313388038,10544,812,1
3061987,1400848665,97662,68834,1
3119005,1402226121,100354,72212,1
2771302,1386620253,76668,33053,1
2412912,1365235446,50536,13850,1
2924673,1394795214,88470,52089,1
1855060,1350203072,31139,5450,1
3050492,1400406873,96921,67571,1
3032232,1399589842,95642,65487,1
1392105,1324808565,15287,1881,1
2455199,1368018706,53380,15526,1
284963,1297109363,3392,118,1
2321177,1362495928,48145,12262,1
3051114,1400440587,97012,67571,1
2926324,1394892856,88536,52209,1
1811961,1348159082,29786,5135,1
3138146,1403079937,102903,76609,1
3188085,1405055084,105720,83538,3
2826851,1389937523,80360,37993,1
2584256,1375796987,63842,22184,1
393811,1300808092,5026,203,1
1952526,1354322585,34400,6920,1
2258344,1361127797,44086,10343,1
2587215,1375965015,63913,22329,1
2288004,1361956238,47838,12209,1
2555917,1374139446,62068,20772,1
2591051,1376206933,64060,22501,1
1863172,1350583395,31605,5566,1
3245415,1406526271,108911,89376,3
2642564,1379346072,66956,25144,1
2838629,1390662728,81481,41156,1
2591019,1376205066,64050,22501,1
390576,1300664910,4839,203,1
3027410,1399372761,95214,64659,1
2785464,1387446482,77915,34017,1
1438150,1328393400,16428,2374,1
1936483,1353666347,33413,6581,1
2711857,1383240283,71494,29636,1
2959955,1396431992,90617,57467,1
2816159,1389360541,79677,36152,1
2738549,1384755509,72978,30801,1
2501184,1370677799,57467,17461,1
2648472,1379675182,67468,25608,1
1502570,1332168861,18497,2492,1
1823590,1348734054,30072,5135,1
2999127,1398041465,93108,61150,1
2921255,1394633432,88290,51737,1
2891475,1393338736,86241,48072,1
2891011,1393321719,86149,47842,1
3020301,1399007949,94700,63863,1
2793144,1387973491,78322,34636,1
2898168,1393653081,87097,49443,1
1520036,1333099706,19061,2628,1
2497071,1370410746,57275,17331,1
2976762,1397125917,91711,59135,1
1640446,1339675992,23068,3466,1
2585712,1375874030,63863,22210,1
3318636,1408941484,112789,103355,3
2868059,1392110475,83511,44972,1
2558712,1374330047,62338,20836,1
3028155,1399419699,95305,64788,1
3190352,1405157037,105898,83854,3
2515434,1371621261,58791,18375,1
2526569,1372379418,59831,18913,1
2821542,1389671565,79973,36309,1
2878431,1392667763,84054,46185,1
3168144,1404356159,104806,81343,1
2750433,1385433011,73869,31532,1
2532297,1372775459,60355,19470,1
3057029,1400662425,97456,68261,1
2994095,1397928679,92950,60916,1
2882540,1392861948,84272,46670,1
950037,1313304414,10540,798,1
2547794,1373669298,61412,20523,1
2761720,1386122522,74718,32318,1
2963237,1396571076,90877,58107,1
2941768,1395581319,89230,54952,1
3272622,1407831624,110968,95038,3
3186623,1404987232,105643,83346,3
3169311,1404387198,104941,81752,1
3149251,1403513007,103448,77692,1
3218659,1405325127,106016,84314,3
2529679,1372608902,60074,19103,1
2735817,1384559420,72818,30728,1
2489694,1369921199,56634,16939,1
2950266,1395995023,90003,56134,1
2774201,1386765478,76999,33392,1
616126,1306562067,7959,411,1
2476506,1369144611,55691,16381,1
2528349,1372505450,59941,19067,1
2703137,1382694841,71090,29038,1
3327436,1409381634,113680,105905,3
835184,1311059439,9510,577,1
2688231,1381839364,70207,28011,1
2793658,1388007712,78329,34636,1
2228774,1360062241,41879,9519,1
2126055,1358234735,38093,8236,1
2537856,1373122165,60718,19932,1
3043023,1400073059,96523,66850,1
2524153,1372228850,59661,18789,1
2843614,1390930884,82096,41467,1
498679,1303474555,6966,298,1
2803167,1388671083,78781,35265,1
2427407,1366371612,51985,14500,1
1871859,1350990660,31989,5750,1
3006144,1398243462,93431,61600,1
2760846,1386067632,74586,32318,1
2268860,1361456182,47294,11887,1
2891418,1393336545,86220,48048,1
1684832,1342043220,24572,3730,1
1643723,1339864580,23099,3466,1
2888978,1393232659,86094,47729,1
1630021,1339094612,22836,3466,1
2452299,1367902526,53135,15426,1
2258515,1361127797,45559,11096,1
1979109,1355394226,34986,7308,1
2865545,1391964560,83189,44489,1
2897480,1393597917,86973,49359,1
2424394,1366132484,51794,14483,1
1069296,1315462800,11609,1142,1
2901479,1393800366,87280,49953,1
2505379,1370938505,58003,17673,1
3033873,1399673374,95848,65705,1
2878194,1392656181,83968,46185,1
1382482,1323960982,15052,1826,1
1906116,1352383459,32506,6067,1
2657522,1380183207,68050,26041,1
2895968,1393520185,86818,48864,1
279950,1296694475,3276,118,1
3234164,1406044136,108013,87385,3
2543644,1373435835,61058,20397,1
2869529,1392195914,83574,45124,1
2760845,1386067632,74577,32310,1
2575487,1375253793,63198,21717,1
2663370,1380521279,68457,26450,1
2418510,1365635212,50988,14226,1
3317277,1408871076,112769,103193,3
2867056,1392049651,83392,44769,1
3071432,1401303630,99174,70553,1
2258607,1361127797,46418,11359,1
2841470,1390830196,81770,41361,1
3150294,1403562379,103483,77889,1
3008455,1398350168,93768,61798,1
2758249,1385931683,74317,31967,1
2651467,1379892311,67677,25764,1
887684,1312192580,9852,726,1
1919968,1352987327,32826,6309,1
2638488,1379067310,66670,24961,1
2557182,1374218959,62208,20836,1
2602823,1376928890,64676,22731,1
2887405,1393144926,86001,47527,1
2678127,1381313294,69532,27512,1
2410471,1365049900,50348,13690,1
2507970,1371089972,58141,18028,1
3040332,1399977894,96225,66448,1
2831523,1390234314,80791,38700,1
1350210,1321443930,13556,1576,1
2503736,1370846098,57752,17581,1
1359271,1322178172,13850,1576,1
2246135,1360663816,43471,9778,1
3325520,1409284704,113468,105387,3
3096017,1401856455,99819,71184,1
2535490,1372958322,60674,19779,1
3181647,1404876133,105488,82992,3
1944030,1353995634,33785,6652,1
2265254,1361360704,47250,11887,1
3356634,1410589485,115327,114677,3
2522798,1372143177,59434,18606,1
2858797,1391623223,83049,44244,1
2955526,1396230454,90257,56899,1
2692583,1382085407,70410,28474,1
3161595,1404109563,104347,80287,1
2929346,1395038675,88633,52609,1
1783576,1346826241,28671,4734,1
2003742,1356658574,35659,7790,1
3323565,1409190797,113252,104780,3
1915266,1352802517,32716,6208,1
2925280,1394841564,88485,52089,1
3325958,1409302195,113594,105592,3
3019883,1398984470,94686,63698,1
2092370,1357664448,37635,8019,1
1305040,1319262114,12902,1444,1
2025378,1356919673,35750,7825,1
2778756,1387050912,77320,33545,1
1691897,1342437246,24942,3734,1
2732276,1384341655,72646,30585,1
935805,1313031014,10419,726,1
2614839,1377674637,65274,23633,1
2943105,1395648473,89370,55298,1
2766253,1386347099,76234,32669,1
2410623,1365058441,50363,13690,1
2836205,1390502474,81396,40876,1
1428162,1327698044,16117,2306,1
1392652,1324879113,15323,1963,1
2555470,1374125531,61989,20701,1
1030815,1314836043,11277,1015,1
2733644,1384414135,72741,30655,1
2871230,1392280645,83756,45503,1
3128110,1402584700,101300,74147,1
2723628,1383959776,72266,30141,1
3308261,1408432789,112007,99282,3
2881236,1392792480,84218,46410,1
2852277,1391353606,82873,43685,1
2077186,1357422649,36271,7977,1
2551955,1373936707,61715,20523,1
1927376,1353322497,33127,6358,1
2886611,1393083871,85849,47325,1
3317221,1408868442,112762,103193,3
2258462,1361127797,44928,10945,1
2872602,1392340787,83803,45803,1
2659094,1380262814,68115,26088,1
2662352,1380465754,68421,26413,1
3041102,1400012172,96377,66709,1
2868853,1392163025,83543,45050,1
2793657,1388007712,78328,34636,1
2758286,1385934173,74350,31972,1
3029486,1399460955,95567,65177,1
2090979,1357648974,37564,8019,1
2606927,1377197670,64852,23005,1
1695360,1342590388,25086,3814,1
3034860,1399728802,95891,65800,1
3131861,1402803047,102612,74537,1
1624469,1338809618,22566,3412,1
2651162,1379870707,67676,25738,1
1221836,1317966974,12461,1324,1
1799381,1347567035,29268,4901,1
2196447,1359457426,41168,9357,1
3032536,1399603069,95667,65493,1
1458816,1329674352,17066,2476,1
3282863,1407925333,111255,95667,3
131371,1289495162,2282,50,1
3260866,1407219463,110064,92342,3
2703033,1382689654,71019,29017,1
2877901,1392642139,83945,46022,1
2765196,1386303272,76092,32600,1
2296919,1362063394,47900,12251,1
2571161,1375019895,62946,21282,1
2965195,1396672095,91089,58220,1
1858440,1350365332,31333,5450,1
687118,1307867168,8358,423,1
387994,1300480695,4569,203,1
1982757,1355574440,35090,7313,1
2797830,1388295188,78464,34797,1
2956606,1396271497,90380,56971,1
2960143,1396437790,90622,57467,1
2770808,1386597802,76463,33013,1
2876453,1392568469,83940,46019,1
2479552,1369306411,55822,16493,1
1801350,1347649394,29437,5011,1
2774765,1386799006,77027,33413,1
3166082,1404281082,104664,80859,1
3238140,1406193098,108261,88158,3
3187841,1405046350,105690,83512,3
1388745,1324459594,15266,1844,1
2620613,1378049986,65681,24022,1
2875169,1392487859,83914,45920,1
2550493,1373862745,61631,20523,1
2029626,1356970678,35819,7912,1
2376479,1363335568,48688,12670,1
2679748,1381404406,69624,27721,1
175642,1291776236,2563,50,1
1568499,1335817863,20544,2828,1
2688557,1381858755,70214,28041,1
3259775,1407170678,109878,92097,3
2978022,1397182461,91799,59327,1
2696233,1382301955,70619,28474,1
2870333,1392237705,83687,45262,1
3226139,1405668365,107574,86351,3
2835792,1390481809,81391,40602,1
1741734,1344928927,26994,4220,1
3312395,1408618524,112598,102630,3
2526917,1372398683,59853,18971,1
3155837,1403788889,103930,78885,1
2043697,1357100519,35858,7948,1
2375268,1363296536,48627,12587,1
2993250,1397877020,92794,60670,1
1906730,1352416685,32506,6067,1
2411190,1365089730,50479,13788,1
2869911,1392211277,83611,45182,1
1416808,1326866225,15794,2272,1
2687139,1381784762,70073,27936,1
1949461,1354189414,34237,6907,1
2991234,1397752947,92724,60500,1
2677537,1381284192,69452,27332,1
2660544,1380351631,68219,26247,1
2901191,1393791404,87214,49782,1
2751338,1385485228,73884,31569,1
1710586,1343292568,25690,3947,1
1979108,1355394185,34986,7308,1
905274,1312460444,10121,726,1
2854169,1391434780,83007,44066,1
1423561,1327404666,16013,2275,1
2390090,1363927504,49052,13112,1
2465487,1368529618,54821,15958,1
3050049,1400381678,96829,67547,1
3159694,1404012725,104212,79843,1
3254147,1406883655,109549,91467,3
3268668,1407578633,110619,94271,3
2395867,1364194719,49442,13197,1
2803716,1388710790,78792,35316,1
2258420,1361127797,44487,10613,1
2486169,1369724447,56316,16760,1
2913096,1394287232,87919,51523,1
1619051,1338459925,22329,3377,1
2764950,1386288803,76059,32596,1
1542591,1334416094,19771,2691,1
2258320,1361127797,44003,10234,1
2761175,1386082533,74620,32318,1
2714335,1383414477,71650,29731,1
2362325,1363072997,48485,12386,1
3314590,1408709065,112692,102882,3
1449676,1329126368,16686,2410,1
1712847,1343376918,26044,4081,1
2938928,1395454199,89140,54724,1
2959423,1396417783,90511,57312,1
2943445,1395663007,89370,55316,1
573833,1305088187,7336,305,1
2550980,1373882541,61675,20523,1
3272624,1407831624,110997,95054,3
2800185,1388470564,78633,35123,1
2765746,1386323142,76163,32634,1
1463050,1329898288,17229,2492,1
2824679,1389836089,80227,37993,1
2604920,1377069522,64745,22884,1
2680410,1381435560,69635,27724,1
3017234,1398850780,94395,63194,1
2743626,1385034045,73412,31190,1
1978979,1355385707,34956,7261,1
2655720,1380100221,68017,26024,1
2767830,1386437614,76373,32781,1
2269015,1361460967,47350,11924,1
2519868,1371954247,59145,18480,1
2054325,1357184237,35956,7948,1
2742389,1384959713,73301,31096,1
2884714,1392955848,85488,46874,1
3052524,1400499225,97116,67848,1
2554154,1374048944,61842,20537,1
1849358,1349943062,31002,5392,1
3319414,1408969627,112891,103801,3
1705846,1343112918,25558,3943,1
3105031,1401987144,100175,71700,1
1772681,1346306123,28566,4612,1
2453430,1367943466,53217,15427,1
2732360,1384344999,72652,30588,1
3069225,1401212712,99051,69810,1
2485302,1369676853,56091,16702,1
2426264,1366286572,51918,14500,1
3244514,1406474331,108784,89121,3
3010449,1398491903,93905,62092,1
3048006,1400260872,96738,67381,1
2739741,1384821271,73077,30976,1
3142002,1403244093,103150,77107,1
2379965,1363504343,48734,12888,1
2621750,1378117512,65765,24077,1
3032961,1399618905,95767,65556,1
1364444,1322562926,13984,1595,1
2236168,1360228562,43096,9653,1
694595,1308029495,8407,452,1
3017496,1398861964,94441,63389,1
3055228,1400599921,97325,68077,1
2782057,1387259712,77622,33785,1
2258560,1361127797,46096,11182,1
2895819,1393514573,86808,48822,1
2661304,1380393707,68377,26300,1
2822124,1389698244,80142,37729,1
2132061,1358323467,38254,8303,1
2743727,1385039300,73416,31190,1
2584035,1375787174,63809,22184,1
2360236,1363029284,48481,12386,1
3136432,1403006620,102882,76258,1
1847233,1349866533,30762,5347,1
2921119,1394627884,88266,51718,1
3127384,1402558181,101125,73712,1
2698323,1382425753,70783,28730,1
3120412,1402298155,100358,72326,1
2634277,1378818460,66446,24720,1
2086422,1357561040,36281,7977,1
2310045,1362307033,48030,12262,1
3016922,1398838597,94360,63143,1
