id,reputation,creationdate,views,upvotes,downvotes
53335,120,1407081738,9,4,0
10877,1,1335210205,0,0,0
1483,1,1285857123,0,0,0
4150,1,1302494514,0,0,0
2653,1,1294111147,0,0,0
44260,101,1398140144,2,0,0
32358,11,1383646169,0,0,0
49172,101,1403939774,5,1,0
31792,8,1382416612,0,0,0
21369,1,1361976300,0,0,0
13420,1,1345170284,0,0,0
39999,23,1392064256,1,0,0
55665,2031,1410477136,287,314,12
22357,1,1363854888,0,0,0
39712,21,1391769975,1,0,0
28746,6,1375407036,0,0,0
30215,6,1378946488,0,0,0
52817,111,1406290280,8,3,0
38355,21,1391231631,1,0,0
28662,6,1375201493,0,0,0
24364,1,1365935641,0,0,0
22593,1,1364326800,0,0,0
46738,101,1401897772,3,1,0
6950,1,1319016953,0,0,0
36544,13,1387793819,1,0,0
34569,11,1383988536,0,0,0
8701,1,1327241901,0,0,0
52585,111,1406043885,7,3,0
37111,16,1389273579,1,0,0
26286,1,1369833351,0,0,0
40127,24,1392191036,1,0,0
55273,392,1409866918,49,36,1
28128,1,1373999359,0,0,0
38199,21,1390980922,1,0,0
53260,118,1406900867,9,4,0
48963,101,1403652102,4,1,0
22243,1,1363668471,0,0,0
54122,141,1408045560,14,7,0
32019,8,1382947733,0,0,0
38391,21,1391315182,1,0,0
5436,1,1310724493,0,0,0
52031,106,1405292184,6,2,0
34795,11,1384363799,0,0,0
35726,11,1386214414,1,0,0
5758,1,1312710388,0,0,0
17171,1,1353832838,0,0,0
9786,1,1331367242,0,0,0
30030,6,1378498733,0,0,0
37910,18,1390641093,1,0,0
24690,1,1366608435,0,0,0
48954,101,1403636149,4,1,0
37972,18,1390724200,1,0,0
41422,36,1394070799,1,0,0
9096,1,1328726647,0,0,0
31206,6,1381148886,0,0,0
18017,1,1355988161,0,0,0
44375,101,1398272175,2,0,0
29401,6,1377051090,0,0,0
6354,1,1316103388,0,0,0
35968,11,1386648667,1,0,0
12166,1,1340286447,0,0,0
54734,193,1409037037,22,13,0
53478,121,1407240204,10,4,0
52390,108,1405775208,7,2,0
4892,1,1307169533,0,0,0
48223,101,1402514035,4,1,0
35117,11,1384991143,0,0,0
28363,3,1374546623,0,0,0
22500,1,1364159480,0,0,0
48113,101,1402388165,4,1,0
44577,101,1398624201,2,0,0
13642,1,1345968273,0,0,0
17681,1,1355087631,0,0,0
42853,97,1396284837,2,0,0
40097,23,1392167455,1,0,0
8190,1,1324516200,0,0,0
49075,101,1403783157,5,1,0
25729,1,1368658955,0,0,0
48183,101,1402464595,4,1,0
30777,6,1380203339,0,0,0
54182,143,1408140212,15,7,0
45598,101,1400126479,3,0,0
54894,222,1409236696,27,16,0
29406,6,1377055851,0,0,0
44611,101,1398683090,2,0,0
6384,1,1316367862,0,0,0
48431,101,1402873211,4,1,0
28546,4,1374900816,0,0,0
42410,66,1395536569,2,0,0
8281,1,1325151115,0,0,0
46831,101,1401992190,3,1,0
46096,101,1400863083,3,1,0
54769,198,1409103010,23,14,0
45319,101,1399683792,3,0,0
27963,1,1373605483,0,0,0
36380,13,1387341315,1,0,0
46544,101,1401666406,3,1,0
34603,11,1384053850,0,0,0
45303,101,1399644937,3,0,0
30075,6,1378645476,0,0,0
29154,6,1376428701,0,0,0
17393,1,1354328798,0,0,0
22295,1,1363734709,0,0,0
19992,1,1358910191,0,0,0
42951,101,1396406630,2,0,0
49430,101,1404352450,5,2,0
21233,1,1361655315,0,0,0
36469,13,1387507840,1,0,0
24810,1,1366809030,0,0,0
45681,101,1400241432,3,0,0
35531,11,1385834697,1,0,0
44791,101,1398932802,2,0,0
35387,11,1385523596,1,0,0
21267,1,1361780396,0,0,0
37068,16,1389213049,1,0,0
26858,1,1371100631,0,0,0
19923,1,1358797338,0,0,0
14293,1,1348145000,0,0,0
12894,1,1343281032,0,0,0
5382,1,1310383418,0,0,0
54347,153,1408440886,16,9,0
8313,1,1325397275,0,0,0
23635,1,1364411950,0,0,0
41387,36,1394018676,1,0,0
49226,101,1404074776,5,2,0
45400,101,1399828296,3,0,0
37105,16,1389271013,1,0,0
17570,1,1354780998,0,0,0
43585,101,1397151732,2,0,0
28533,3,1374837703,0,0,0
22482,1,1364136242,0,0,0
38320,21,1391166741,1,0,0
16078,1,1350543848,0,0,0
5879,1,1313462781,0,0,0
19851,1,1358557710,0,0,0
48139,101,1402416188,4,1,0
35844,11,1386447122,1,0,0
40507,26,1392713151,1,0,0
24394,1,1366008790,0,0,0
13049,1,1343804237,0,0,0
24009,1,1365232418,0,0,0
27614,1,1372850767,0,0,0
26360,1,1369997989,0,0,0
8259,1,1325060824,0,0,0
14664,1,1349301605,0,0,0
41066,31,1393539086,1,0,0
49683,101,1404762837,5,2,0
46099,101,1400878505,3,1,0
32219,11,1383354409,0,0,0
9246,1,1329244677,0,0,0
21635,1,1362536608,0,0,0
9473,1,1330268067,0,0,0
18411,1,1357403273,0,0,0
46366,101,1401329643,3,1,0
39916,23,1392024688,1,0,0
45068,101,1399354082,2,0,0
44319,101,1398225798,2,0,0
42051,51,1394996153,1,0,0
46381,101,1401338846,3,1,0
46085,101,1400844449,3,1,0
25823,1,1368847558,0,0,0
34631,11,1384115229,0,0,0
9208,1,1329178265,0,0,0
41707,41,1394513447,1,0,0
53743,128,1407540284,11,5,0
27455,1,1372420538,0,0,0
49180,101,1403952565,5,1,0
18457,1,1357546854,0,0,0
38356,21,1391233131,1,0,0
35068,11,1384923846,0,0,0
32085,9,1383074078,0,0,0
21741,1,1362709150,0,0,0
25786,1,1368753144,0,0,0
1234,1,1283897259,0,0,0
43003,101,1396466172,2,0,0
5516,1,1311170510,0,0,0
27753,1,1373244280,0,0,0
1950,1,1289287630,0,0,0
18405,1,1357398153,0,0,0
28874,6,1375754057,0,0,0
54585,174,1408812756,19,11,0
30756,6,1380176481,0,0,0
45894,101,1400608607,3,0,0
29225,6,1376611578,0,0,0
45456,101,1399914763,3,0,0
42614,78,1395845541,2,0,0
49415,101,1404331772,5,2,0
16289,1,1351128754,0,0,0
34794,11,1384363365,0,0,0
31905,8,1382615751,0,0,0
27848,1,1373378421,0,0,0
30343,6,1379278803,0,0,0
43649,101,1397217021,2,0,0
4777,1,1306386229,0,0,0
34745,11,1384277582,0,0,0
21953,1,1363150914,0,0,0
43420,101,1396967006,2,0,0
22099,1,1363409423,0,0,0
43714,101,1397371898,2,0,0
32213,11,1383339663,0,0,0
18105,1,1356314824,0,0,0
36769,15,1388489672,1,0,0
29057,6,1376254693,0,0,0
35978,11,1386657450,1,0,0
44481,101,1398409940,2,0,0
36319,13,1387249037,1,0,0
35293,11,1385349176,1,0,0
43382,101,1396943121,2,0,0
31139,6,1381007299,0,0,0
52047,106,1405316323,6,2,0
35569,11,1385962585,1,0,0
28349,3,1374503607,0,0,0
2095,1,1290156092,0,0,0
18352,1,1357263117,0,0,0
55367,478,1410066921,61,46,1
35485,11,1385711577,1,0,0
47962,101,1402227485,4,1,0
55688,2951,1410503740,430,475,19
35470,11,1385658634,1,0,0
18516,1,1357712968,0,0,0
32546,11,1383923277,0,0,0
13609,1,1345831904,0,0,0
10035,1,1332237647,0,0,0
49672,101,1404745550,5,2,0
32513,11,1383873488,0,0,0
46031,101,1400764875,3,0,0
55219,357,1409779045,44,31,0
44837,101,1399001625,2,0,0
20005,1,1358931616,0,0,0
24591,1,1366377311,0,0,0
40638,28,1392901328,1,0,0
43850,101,1397555693,2,0,0
53525,123,1407292422,10,5,0
54480,163,1408612021,18,10,0
46202,101,1401108711,3,1,0
20993,1,1361159444,0,0,0
46858,101,1402027043,4,1,0
17258,1,1353991877,0,0,0
24150,1,1365546239,0,0,0
16323,1,1351238614,0,0,0
43594,101,1397163481,2,0,0
30061,6,1378616464,0,0,0
43041,101,1396510248,2,0,0
3978,1,1301349426,0,0,0
21404,1,1362029886,0,0,0
34791,11,1384362465,0,0,0
48008,101,1402295890,4,1,0
21638,1,1362541031,0,0,0
16343,1,1351276536,0,0,0
37941,18,1390682831,1,0,0
20292,1,1359518031,0,0,0
42736,86,1396045342,2,0,0
52944,113,1406520680,8,3,0
53592,125,1407331245,11,5,0
43286,101,1396862364,2,0,0
18577,1,1357821499,0,0,0
9053,1,1328651610,0,0,0
43655,101,1397230372,2,0,0
31752,8,1382328996,0,0,0
17281,1,1354027911,0,0,0
9669,1,1331034869,0,0,0
17016,1,1353321353,0,0,0
53628,126,1407388184,11,5,0
48989,101,1403681968,5,1,0
6575,1,1317274571,0,0,0
12796,1,1342773049,0,0,0
52274,106,1405579214,7,2,0
20539,1,1360086244,0,0,0
8438,1,1326032533,0,0,0
15954,1,1350165476,0,0,0
28018,1,1373743063,0,0,0
49365,101,1404264336,5,2,0
4458,1,1304400373,0,0,0
39936,23,1392031344,1,0,0
20551,1,1360119767,0,0,0
28671,6,1375232069,0,0,0
42960,101,1396418945,2,0,0
45492,101,1399964202,3,0,0
24302,1,1365757748,0,0,0
37700,16,1390407701,1,0,0
28945,6,1375931510,0,0,0
40355,26,1392498578,1,0,0
46465,101,1401467796,3,1,0
46546,101,1401672273,3,1,0
20171,1,1359259066,0,0,0
18589,1,1357864189,0,0,0
6262,1,1315558990,0,0,0
8544,1,1326472337,0,0,0
34588,11,1384013746,0,0,0
43302,101,1396870414,2,0,0
29691,6,1377760443,0,0,0
17230,1,1353960138,0,0,0
28851,6,1375691055,0,0,0
36426,13,1387423991,1,0,0
43895,101,1397617979,2,0,0
42976,101,1396432446,2,0,0
19875,1,1358667310,0,0,0
24327,1,1365831409,0,0,0
29893,6,1378236283,0,0,0
30023,6,1378479084,0,0,0
20144,1,1359198585,0,0,0
26602,1,1370521041,0,0,0
41880,46,1394707156,1,0,0
54239,147,1408283499,15,8,0
5543,1,1311335421,0,0,0
53851,131,1407737541,12,6,0
37725,16,1390451566,1,0,0
25184,1,1367500263,0,0,0
25515,1,1368209892,0,0,0
55503,754,1410300093,90,72,2
42405,65,1395519231,2,0,0
38143,20,1390934745,1,0,0
41811,43,1394616360,1,0,0
29731,6,1377836989,0,0,0
35261,11,1385283722,0,0,0
27978,1,1373632986,0,0,0
42948,101,1396404091,2,0,0
32276,11,1383507719,0,0,0
32489,11,1383833838,0,0,0
22511,1,1364183706,0,0,0
27307,1,1372157467,0,0,0
19932,1,1358824673,0,0,0
26172,1,1369634745,0,0,0
20875,1,1360861452,0,0,0
26681,1,1370755622,0,0,0
27505,1,1372638730,0,0,0
44084,101,1397877814,2,0,0
27427,1,1372385778,0,0,0
55223,360,1409785765,44,31,0
55512,790,1410309499,93,75,2
42406,65,1395523068,2,0,0
29636,6,1377651198,0,0,0
49488,101,1404420986,5,2,0
54641,181,1408917731,20,12,0
5211,1,1309160401,0,0,0
19922,1,1358792810,0,0,0
22105,1,1363421386,0,0,0
37491,16,1390033874,1,0,0
54424,159,1408533389,17,9,0
34809,11,1384386412,0,0,0
46409,101,1401369636,3,1,0
32149,9,1383201538,0,0,0
22401,1,1363931509,0,0,0
49286,101,1404140684,5,2,0
5077,1,1308289423,0,0,0
38326,21,1391175074,1,0,0
37634,16,1390301845,1,0,0
55015,258,1409528683,31,20,0
30727,6,1380100542,0,0,0
14529,1,1348897999,0,0,0
41616,41,1394392713,1,0,0
37717,16,1390436478,1,0,0
46666,101,1401815488,3,1,0
32124,9,1383163098,0,0,0
32003,8,1382940451,0,0,0
16102,1,1350586817,0,0,0
26658,1,1370689451,0,0,0
38068,18,1390844121,1,0,0
22320,1,1363783194,0,0,0
53488,121,1407253844,10,4,0
26402,1,1370142246,0,0,0
24347,1,1365913521,0,0,0
32075,8,1383059558,0,0,0
43590,101,1397159238,2,0,0
28221,3,1374208312,0,0,0
49182,101,1403958131,5,1,0
21763,1,1362750493,0,0,0
46033,101,1400766376,3,0,0
32289,11,1383530568,0,0,0
43656,101,1397233158,2,0,0
24698,1,1366623458,0,0,0
30065,6,1378622361,0,0,0
7532,1,1321849092,0,0,0
24410,1,1366032836,0,0,0
44952,101,1399190565,2,0,0
10441,1,1333629558,0,0,0
52627,111,1406081868,7,3,0
28098,1,1373945002,0,0,0
43889,101,1397605978,2,0,0
44468,101,1398399098,2,0,0
54841,212,1409178919,25,15,0
41565,38,1394280392,1,0,0
43319,101,1396882295,2,0,0
7530,1,1321845764,0,0,0
42161,54,1395132643,1,0,0
25221,1,1367576821,0,0,0
54656,183,1408931390,21,12,0
44558,101,1398592064,2,0,0
40733,30,1393064624,1,0,0
37641,16,1390305088,1,0,0
26165,1,1369599642,0,0,0
48133,101,1402402628,4,1,0
29692,6,1377761504,0,0,0
48838,101,1403508143,4,1,0
29428,6,1377133355,0,0,0
25834,1,1368881455,0,0,0
39748,21,1391852396,1,0,0
28281,3,1374325431,0,0,0
14826,1,1349763717,0,0,0
35211,11,1385167139,0,0,0
38182,20,1390972927,1,0,0
37907,18,1390632657,1,0,0
38186,20,1390974178,1,0,0
55506,764,1410302503,91,73,2
26371,1,1370010047,0,0,0
40748,30,1393128581,1,0,0
24545,1,1366307042,0,0,0
53774,129,1407615643,11,5,0
40228,26,1392302417,1,0,0
6004,1,1314255160,0,0,0
34695,11,1384227985,0,0,0
11463,1,1337520725,0,0,0
23873,1,1364953156,0,0,0
27025,1,1371519047,0,0,0
24353,1,1365922809,0,0,0
53953,134,1407853668,13,6,0
37705,16,1390419789,1,0,0
30652,6,1379971698,0,0,0
23604,1,1364357820,0,0,0
30552,6,1379750996,0,0,0
20626,1,1360215206,0,0,0
25830,1,1368875045,0,0,0
44359,101,1398256808,2,0,0
44355,101,1398254290,2,0,0
27538,1,1372711460,0,0,0
46526,101,1401621740,3,1,0
28505,3,1374815437,0,0,0
28028,1,1373804331,0,0,0
8985,1,1328332614,0,0,0
36737,14,1388408577,1,0,0
46014,101,1400750049,3,0,0
21334,1,1361912131,0,0,0
22235,1,1363659079,0,0,0
48834,101,1403505203,4,1,0
55316,426,1409945462,54,40,1
26441,1,1370219573,0,0,0
8171,1,1324469637,0,0,0
7949,1,1323460198,0,0,0
35456,11,1385632716,1,0,0
27926,1,1373533691,0,0,0
43483,101,1397028044,2,0,0
45907,101,1400633083,3,0,0
35635,11,1386056397,1,0,0
17186,1,1353850519,0,0,0
14548,1,1349027368,0,0,0
20588,1,1360159870,0,0,0
18385,1,1357352220,0,0,0
12902,1,1343291173,0,0,0
25066,1,1367296527,0,0,0
10193,1,1332843550,0,0,0
9280,1,1329335258,0,0,0
39959,23,1392040251,1,0,0
26757,1,1370939559,0,0,0
43508,101,1397050816,2,0,0
45381,101,1399786589,3,0,0
25476,1,1368111053,0,0,0
30953,6,1380638808,0,0,0
48030,101,1402308945,4,1,0
45010,101,1399276172,2,0,0
21978,1,1363168589,0,0,0
10733,1,1334708048,0,0,0
8633,1,1326908606,0,0,0
40470,26,1392673946,1,0,0
28133,1,1374014900,0,0,0
17324,1,1354125504,0,0,0
23843,1,1364884509,0,0,0
35864,11,1386491813,1,0,0
48742,101,1403259053,4,1,0
31173,6,1381098861,0,0,0
40929,31,1393380585,1,0,0
38429,21,1391371178,1,0,0
52906,113,1406459232,8,3,0
17139,1,1353652905,0,0,0
49760,101,1404860936,6,2,0
28274,3,1374301144,0,0,0
32275,11,1383491875,0,0,0
29011,6,1376060544,0,0,0
36394,13,1387368118,1,0,0
5582,1,1311734588,0,0,0
5424,1,1310698283,0,0,0
34694,11,1384227308,0,0,0
34930,11,1384676965,0,0,0
31456,6,1381668849,0,0,0
37245,16,1389551386,1,0,0
40717,29,1393032919,1,0,0
28726,6,1375336262,0,0,0
53960,135,1407868818,13,6,0
42880,101,1396323961,2,0,0
42860,98,1396291979,2,0,0
24760,1,1366729544,0,0,0
6973,1,1319063390,0,0,0
54600,176,1408853096,20,11,0
37323,16,1389699056,1,0,0
5565,1,1311635696,0,0,0
35277,11,1385315522,0,0,0
41557,38,1394270201,1,0,0
6504,1,1316858695,0,0,0
20556,1,1360127218,0,0,0
42369,63,1395423440,2,0,0
20316,1,1359574288,0,0,0
20586,1,1360154099,0,0,0
31351,6,1381392554,0,0,0
4112,1,1302310459,0,0,0
5845,1,1313329939,0,0,0
46916,101,1402118719,4,1,0
45716,101,1400315366,3,0,0
54266,148,1408336350,15,8,0
6716,1,1317895266,0,0,0
8137,1,1324361903,0,0,0
43433,101,1396985601,2,0,0
44768,101,1398893299,2,0,0
40787,31,1393190030,1,0,0
42318,61,1395359573,1,0,0
55364,476,1410059080,61,46,1
41746,41,1394547395,1,0,0
45644,101,1400178114,3,0,0
30966,6,1380670560,0,0,0
49558,101,1404544368,5,2,0
43586,101,1397152225,2,0,0
45804,101,1400484095,3,0,0
35312,11,1385368641,1,0,0
5696,1,1312399425,0,0,0
16978,1,1353184258,0,0,0
22333,1,1363814159,0,0,0
6845,1,1318495755,0,0,0
10660,1,1334503031,0,0,0
27262,1,1372076942,0,0,0
52182,106,1405474128,6,2,0
25509,1,1368187673,0,0,0
23897,1,1364994121,0,0,0
45447,101,1399896246,3,0,0
37925,18,1390659258,1,0,0
48745,101,1403264251,4,1,0
48142,101,1402417445,4,1,0
45846,101,1400552426,3,0,0
8204,1,1324663768,0,0,0
37799,17,1390529561,1,0,0
42062,51,1395014025,1,0,0
4953,1,1307480494,0,0,0
22427,1,1363967040,0,0,0
41694,41,1394478295,1,0,0
48115,101,1402390117,4,1,0
51958,103,1405114522,6,2,0
20024,1,1358952654,0,0,0
17591,1,1354839673,0,0,0
37796,16,1390527185,1,0,0
44744,101,1398849717,2,0,0
2487,1,1292788236,0,0,0
9694,1,1331098059,0,0,0
36566,13,1387872489,1,0,0
44465,101,1398396683,2,0,0
8956,1,1328246593,0,0,0
29029,6,1376171800,0,0,0
30496,6,1379592743,0,0,0
39913,23,1392023959,1,0,0
27146,1,1371783377,0,0,0
27454,1,1372416412,0,0,0
35829,11,1386414115,1,0,0
31197,6,1381141101,0,0,0
54054,138,1407967687,13,7,0
39493,21,1391454875,1,0,0
30527,6,1379672909,0,0,0
53869,131,1407750216,12,6,0
55206,348,1409758709,42,30,0
52616,111,1406072764,7,3,0
43257,101,1396852590,2,0,0
26123,1,1369460294,0,0,0
25057,1,1367262483,0,0,0
49575,101,1404606548,5,2,0
20317,1,1359575608,0,0,0
40124,24,1392187860,1,0,0
27667,1,1372984456,0,0,0
17295,1,1354082062,0,0,0
17931,1,1355721845,0,0,0
53761,128,1407577495,11,5,0
1543,1,1286516075,0,0,0
20536,1,1360078881,0,0,0
25562,1,1368338089,0,0,0
29747,6,1377866609,0,0,0
40674,28,1392959677,1,0,0
20353,1,1359628784,0,0,0
37477,16,1389999235,1,0,0
54332,152,1408427134,16,8,0
31943,8,1382718372,0,0,0
25346,1,1367899376,0,0,0
41680,41,1394455978,1,0,0
27389,1,1372316259,0,0,0
44969,101,1399210169,2,0,0
25691,1,1368588230,0,0,0
45869,101,1400578125,3,0,0
43786,101,1397480443,2,0,0
20373,1,1359686560,0,0,0
42480,69,1395658310,2,0,0
49105,101,1403815097,5,1,0
36858,16,1388796303,1,0,0
4897,1,1307178660,0,0,0
17049,1,1353405324,0,0,0
14086,1,1347496334,0,0,0
25582,1,1368402796,0,0,0
30536,6,1379681925,0,0,0
17190,1,1353864673,0,0,0
38077,18,1390861552,1,0,0
46958,101,1402216906,4,1,0
20729,1,1360508911,0,0,0
26356,1,1369984395,0,0,0
30662,6,1379984546,0,0,0
39620,21,1391650055,1,0,0
24758,1,1366716085,0,0,0
45142,101,1399456898,2,0,0
36273,11,1387173856,1,0,0
43654,101,1397225121,2,0,0
27631,1,1372897591,0,0,0
25220,1,1367571303,0,0,0
34892,11,1384572947,0,0,0
2189,1,1290869419,0,0,0
37414,16,1389864197,1,0,0
46255,101,1401182732,3,1,0
38124,19,1390907956,1,0,0
25770,1,1368720124,0,0,0
37054,16,1389183319,1,0,0
47984,101,1402256646,4,1,0
41238,34,1393798769,1,0,0
8229,1,1324946297,0,0,0
48865,101,1403530357,4,1,0
49046,101,1403754317,5,1,0
49374,101,1404273539,5,2,0
18262,1,1357092753,0,0,0
44664,101,1398755626,2,0,0
38419,21,1391348404,1,0,0
26183,1,1369656026,0,0,0
17450,1,1354495889,0,0,0
17345,1,1354179784,0,0,0
27238,1,1372039519,0,0,0
30844,6,1380414906,0,0,0
1505,1,1286110310,0,0,0
11672,1,1338371608,0,0,0
38244,21,1391062795,1,0,0
46374,101,1401334528,3,1,0
1678,1,1287539440,0,0,0
41016,31,1393482677,1,0,0
7169,1,1320061457,0,0,0
49296,101,1404165564,5,2,0
17165,1,1353791510,0,0,0
45686,101,1400245579,3,0,0
16091,1,1350562136,0,0,0
19749,1,1358305933,0,0,0
44383,101,1398283341,2,0,0
38459,21,1391412174,1,0,0
39698,21,1391756697,1,0,0
24176,1,1365582140,0,0,0
42308,61,1395353035,1,0,0
37013,16,1389111592,1,0,0
54658,183,1408933770,21,12,0
14578,1,1349096525,0,0,0
41266,35,1393843049,1,0,0
31349,6,1381392140,0,0,0
16933,1,1353056210,0,0,0
55658,1899,1410461342,272,270,10
17726,1,1355191056,0,0,0
41494,37,1394161077,1,0,0
21119,1,1361423522,0,0,0
8755,1,1327460499,0,0,0
45916,101,1400644168,3,0,0
18277,1,1357116409,0,0,0
16649,1,1352302876,0,0,0
37275,16,1389603854,1,0,0
19895,1,1358741159,0,0,0
53296,118,1406975797,9,4,0
36138,11,1386878234,1,0,0
49081,101,1403786496,5,1,0
42915,101,1396357813,2,0,0
46347,101,1401293082,3,1,0
21115,1,1361414870,0,0,0
17683,1,1355093860,0,0,0
40812,31,1393233793,1,0,0
43101,101,1396571867,2,0,0
19999,1,1358917376,0,0,0
29661,6,1377679570,0,0,0
46118,101,1400925891,3,1,0
43664,101,1397266779,2,0,0
40307,26,1392416977,1,0,0
3747,1,1299989118,0,0,0
6322,1,1315862053,0,0,0
43168,101,1396672854,2,0,0
26041,1,1369306184,0,0,0
22223,1,1363625048,0,0,0
24586,1,1366371840,0,0,0
20023,1,1358950204,0,0,0
19808,1,1358429373,0,0,0
31084,6,1380864301,0,0,0
12690,1,1342446406,0,0,0
11245,1,1336562636,0,0,0
13662,1,1346043865,0,0,0
29751,6,1377880274,0,0,0
24926,1,1366973437,0,0,0
23894,1,1364992909,0,0,0
22100,1,1363410995,0,0,0
52208,106,1405498562,6,2,0
46271,101,1401204368,3,1,0
48756,101,1403295775,4,1,0
26707,1,1370844944,0,0,0
18609,1,1357905162,0,0,0
53676,126,1407452503,11,5,0
11753,1,1338551679,0,0,0
38161,20,1390955732,1,0,0
31365,6,1381412041,0,0,0
25841,1,1368914942,0,0,0
29031,6,1376179284,0,0,0
30543,6,1379710595,0,0,0
36851,16,1388773978,1,0,0
18498,1,1357661525,0,0,0
13736,1,1346296498,0,0,0
55212,354,1409771268,43,30,0
1963,1,1289356030,0,0,0
21811,1,1362852473,0,0,0
32337,11,1383623865,0,0,0
16729,1,1352551665,0,0,0
28808,6,1375585021,0,0,0
49621,101,1404697048,5,2,0
14642,1,1349243201,0,0,0
39818,21,1391985990,1,0,0
42187,56,1395176583,1,0,0
28364,3,1374547900,0,0,0
9402,1,1329964038,0,0,0
10924,1,1335433294,0,0,0
48968,101,1403657679,5,1,0
41604,40,1394373042,1,0,0
5293,1,1309718869,0,0,0
16658,1,1352321995,0,0,0
42344,61,1395387821,1,0,0
30612,6,1379925689,0,0,0
41179,33,1393675458,1,0,0
23815,1,1364826512,0,0,0
30474,6,1379559398,0,0,0
48298,101,1402597812,4,1,0
26480,1,1370284068,0,0,0
49527,101,1404473252,5,2,0
53397,121,1407163236,10,4,0
31245,6,1381217379,0,0,0
30208,6,1378931495,0,0,0
44979,101,1399230248,2,0,0
55242,366,1409811946,45,33,0
14001,1,1347200900,0,0,0
20176,1,1359286643,0,0,0
42446,67,1395598124,2,0,0
45295,101,1399633010,3,0,0
51851,103,1404957884,6,2,0
36377,13,1387335757,1,0,0
19946,1,1358842033,0,0,0
12057,1,1339768734,0,0,0
35539,11,1385883249,1,0,0
48752,101,1403274841,4,1,0
43206,101,1396775284,2,0,0
32558,11,1383966184,0,0,0
40164,25,1392213645,1,0,0
28864,6,1375728642,0,0,0
5161,1,1308777792,0,0,0
49744,101,1404828511,6,2,0
25569,1,1368357519,0,0,0
21003,1,1361174269,0,0,0
25088,1,1367324189,0,0,0
46917,101,1402122198,4,1,0
3212,1,1297699320,0,0,0
55704,4577,1410522959,523,629,35
24556,1,1366339703,0,0,0
11872,1,1339075618,0,0,0
24743,1,1366701579,0,0,0
37585,16,1390235604,1,0,0
55116,303,1409653921,36,25,0
46548,101,1401673109,3,1,0
34660,11,1384161457,0,0,0
37365,16,1389778912,1,0,0
36081,11,1386795591,1,0,0
41823,43,1394625509,1,0,0
31029,6,1380762884,0,0,0
22502,1,1364168161,0,0,0
52197,106,1405484721,6,2,0
11560,1,1337843673,0,0,0
46857,101,1402024149,4,1,0
48268,101,1402560407,4,1,0
53580,123,1407323963,11,5,0
29042,6,1376204108,0,0,0
31818,8,1382461905,0,0,0
35192,11,1385124881,0,0,0
48795,101,1403423838,4,1,0
49544,101,1404512882,5,2,0
24708,1,1366652832,0,0,0
11056,1,1335886738,0,0,0
2477,1,1292680555,0,0,0
41914,46,1394757745,1,0,0
26292,1,1369838488,0,0,0
48403,101,1402769145,4,1,0
11336,1,1336906713,0,0,0
27698,1,1373039072,0,0,0
36756,14,1388443000,1,0,0
55403,556,1410147007,68,52,1
48452,101,1402903182,4,1,0
9946,1,1331967687,0,0,0
4593,1,1305077272,0,0,0
42830,96,1396251842,2,0,0
29024,6,1376149817,0,0,0
16368,1,1351376219,0,0,0
18540,1,1357780286,0,0,0
25948,1,1369139670,0,0,0
24897,1,1366946827,0,0,0
17149,1,1353689276,0,0,0
17739,1,1355214453,0,0,0
19740,1,1358275353,0,0,0
34987,11,1384789643,0,0,0
44553,101,1398583265,2,0,0
2984,1,1296308547,0,0,0
54657,183,1408931831,21,12,0
42795,91,1396187772,2,0,0
25279,1,1367757996,0,0,0
38020,18,1390799646,1,0,0
31290,6,1381302037,0,0,0
7311,1,1320784995,0,0,0
4693,1,1305808926,0,0,0
54574,172,1408781722,19,11,0
25813,1,1368821379,0,0,0
9289,1,1329356814,0,0,0
20262,1,1359472164,0,0,0
42935,101,1396383335,2,0,0
37406,16,1389844589,1,0,0
24572,1,1366361401,0,0,0
52363,108,1405724857,7,2,0
29477,6,1377210560,0,0,0
28467,3,1374729766,0,0,0
14467,1,1348716258,0,0,0
32257,11,1383454921,0,0,0
53505,122,1407270592,10,4,0
18511,1,1357708595,0,0,0
31071,6,1380841091,0,0,0
29400,6,1377051049,0,0,0
36523,13,1387721478,1,0,0
17245,1,1353981175,0,0,0
6106,1,1314738179,0,0,0
26708,1,1370845807,0,0,0
36326,13,1387260051,1,0,0
6880,1,1318577226,0,0,0
30117,6,1378759302,0,0,0
53662,126,1407425894,11,5,0
37192,16,1389403770,1,0,0
41358,36,1393979272,1,0,0
21291,1,1361835798,0,0,0
31666,8,1382073331,0,0,0
26977,1,1371441236,0,0,0
14243,1,1348045877,0,0,0
12456,1,1341488943,0,0,0
35125,11,1385019639,0,0,0
22262,1,1363686911,0,0,0
42605,76,1395827809,2,0,0
51857,103,1404971919,6,2,0
21713,1,1362651613,0,0,0
42133,53,1395101915,1,0,0
19912,1,1358765972,0,0,0
21077,1,1361335473,0,0,0
14028,1,1347337250,0,0,0
48162,101,1402442637,4,1,0
37070,16,1389216624,1,0,0
45738,101,1400366525,3,0,0
39584,21,1391594501,1,0,0
45385,101,1399791129,3,0,0
10941,1,1335504592,0,0,0
25258,1,1367657055,0,0,0
36317,13,1387245549,1,0,0
37478,16,1390002749,1,0,0
49528,101,1404473403,5,2,0
43939,101,1397670433,2,0,0
44205,101,1398076340,2,0,0
32121,9,1383143132,0,0,0
35241,11,1385239477,0,0,0
20340,1,1359621165,0,0,0
